id	name	altname	ec	kegg	pwy	enzymatic	gibbs	direction
|RXN-12734|			EC-4.2.1.132	R09960	PWY-6944	True	-8.662994	>
|RXN-16158|			EC-2.3.1.23		PWY-6433	True	-367.97043	=
|RXN1G-349|			EC-1.1.1.100		PWYG-321	True	14.785767	<
|RXN0-1941|			EC-1.1.1			True	-5.7564697	<
|4.3.1.22-RXN|			EC-4.3.1.22	R08846		True	-4.265869	?
|RXN-12735|			EC-4.1.3.43	R05298	PWY-5644,PWY-6944	True	0.5399933	=
|RXN-623|			EC-1.14.14.22		PWY-681	True	-149.34578	>
|RXN-17629|						False	-41.104485	>
|4.3.1.4-RXN|			EC-4.3.1.4	R02302	PWY-5030,PWY-5497,P164-PWY	True	46.755363	=
|RXN-12736|	propanal dehydrogenase (acetylating)	propanal dehydrogenase (acetylating)	EC-1.2.1.87	R09097	PWY-7013,PWY-6944	True	-12.318115	=
|4.3.3.3-RXN|			EC-4.3.3.3	R05750	PWY-7135	True	-10.417023	>
|RXN-12737|	androst-4-en-3,17-dione 9&alpha; hydroxylase	androst-4-en-3,17-dione 9&alpha; hydroxylase	EC-1.14.13			True	-96.068756	>
|TIGLYLCOA-HYDROXY-RXN|	Tiglyl-CoA hydratase	Tiglyl-CoA hydratase	EC-4.2.1.17	R04204	PWY-5109,ILEUDEG-PWY	True	1.6029663	=
|4.3.3.4-RXN|			EC-4.3.3.4	R05749		False	-10.416996	?
|RXN-12738|			EC-1.14.13.142			True	-96.06879	>
|RXN-16160|	GDP-<i>manno</i>-heptose 4,6-dehydratase	GDP-<i>manno</i>-heptose 4,6-dehydratase	EC-4.2.1		PWY-7613,PWY-7610	True	-12.086975	>
|RXN0-2001|			EC-2.4.2.43		PWY0-1338	True	4.9925537	>
|RXN-8707|			EC-1.14.13		PWY-5473	True	-77.28766	>
|4.4.1.14-RXN|			EC-4.4.1.14	R00179	PWY-7270,ETHYL-PWY	True	-3.0500183	>
|RXN-12739|			EC-1.14.13.142			True	-96.06879	>
|RXN-624|			EC-3.13.1.3	R07311	PWY-681	True	-16.66124	>
|RXN-17630|			EC-3.5.1.124			True	24.457382	>
|4.4.1.19-RXN|			EC-4.4.1.19	R07476	P261-PWY	True	-17.825928	<
|RXN-12740|			EC-1.14.13.142			True	-96.06882	>
|RXN-16161|			EC-5.1.3		PWY-7610	True	0.0	=
|4.4.1.25-RXN|			EC-4.4.1.25	R07634	PWY-6638	True	-31.675339	>
|RXN-12741|			EC-1.3.99.4			True		>
|TMAOREDUCT-RXN|			EC-1.6.6.9	R02559		False	18.02121	=
|4.5.1.4-RXN|			EC-4.5.1.4	R02605		False	6.6587553	?
|RXN-12742|			EC-1.3.1			False	5.603485	?
|RXN-16162|			EC-1.1.1		PWY-7610	True	7.2164307	>
|RXN1G-3993|	C52-&alpha;-meroacyl-[acp] synthetase	C52-&alpha;-meroacyl-[acp] synthetase	EC-6.2.1		PWYG-321	True	954.8402	>
|RXN0-2022|					PWY3O-440	True	-7.925873	>
|4.6.1.11-RXN|			EC-4.2.3.13	R02311	PWY-5828,PWY-5773	True	-58.44998	>
|RXN-12743|	3-oxo-23,24-bisnorchol-4-en-22-oyl-CoA 17(20)-dehydrogenase	3-oxo-23,24-bisnorchol-4-en-22-oyl-CoA 17(20)-dehydrogenase	EC-1.3.99		PWY-6946,PWY-6945,PWY-6948	True		>
|RXN-6241|			EC-2.1.1.150	R07375		False	-24.902267	>
|RXN-17631|						False	-32.073357	>
|4.99.1.3-RXN|			EC-4.99.1.3	R05807	PWY-7377	True	21.584175	>
|RXN-12744|			EC-4.2.1		PWY-6946,PWY-6945,PWY-6948	True	-1.5870361	<
|ISOVALERYLCOA-DHLIPOAMIDE-RXN|	dihydrolipoyllysine-residue (3-methylbutanoyl)transferase	dihydrolipoyllysine-residue (3-methylbutanoyl)transferase	EC-2.3.1.168		2KETO-4METHYL-PENTANOATE-DEHYDROG-RXN	False	-82.168945	>
|4.99.1.5-RXN|			EC-4.99.1.5	R02827		False	2.0552444	?
|RXN-12745|			EC-2.3.1		PWY-6946,PWY-6945,PWY-6948	True	0.7701416	>
|TOCOPHEROL-O-METHYLTRANSFERASE-RXN|			EC-2.1.1.95	R07236	PWY-1422	True	-20.639893	>
|4.99.1.7-RXN|			EC-4.99.1.7	R07638	PWY-7824,RXN-18096	True	-18.487	>
|RXN-12746|			EC-6.2.1.41		PWY-6944	True	-12.71167	>
|RXN-16164|			EC-1.1.1		PWY-7613,PWY-7610	True	16.23938	>
|RXN0-2023|			EC-2.8.1.13		PWY-7892	True		>
|RXN-8709|			EC-2.3.1.M35		PWY-5473	True	-5.289978	>
|45-DIHYDROXYPHTHALATE-DECARBOXYLASE-RXN|			EC-4.1.1.55	R01635		False	1.1482391	?
|RXN-12747|	5-hydroxy-3-[(3a<i>S</i>,4<i>S</i>,5<i>R</i>,7a<i>S</i>)-7a-methyl-1,5-dioxo-octahydro-1<i>H</i>-inden-4-yl]propanoyl-CoA 5-dehydrogenase	5-hydroxy-3-[(3a<i>S</i>,4<i>S</i>,5<i>R</i>,7a<i>S</i>)-7a-methyl-1,5-dioxo-octahydro-1<i>H</i>-inden-4-yl]propanoyl-CoA 5-dehydrogenase	EC-1.1.1.145		PWY-6944	False	-7.2165527	=
|RXN-6242|		2&prime;,4,4&prime;,6&prime;-tetrahydroxychalcone:oxygen oxidoreductase	EC-1.21.3.6		PWY-1901	True	-125.58598	>
|RXN-17632|			EC-3.5.1.124			True	15.426247	>
|4OH2OXOGLUTARALDOL-RXN|			EC-4.1.3.16	R00470	HYDROXYPRODEG-PWY	True	2.6641083	=
|RXN-12748|			EC-1.3.99		PWY-6944	True		>
|RXN-16165|			EC-6.1.1.10		TRNA-CHARGING-PWY	True	-117.78479	>
|RXN1G-469|	3-oxobehenoyl-[acyl-carrier protein] reductase	3-oxobehenoyl-[acyl-carrier protein] reductase	EC-1.1.1.100		PWYG-321	True	14.785767	<
|4OHBENZOATE-OCTAPRENYLTRANSFER-RXN|			EC-2.5.1.39	R05615	PWY-6708,PWY-5870	True	-16.909973	>
|RXN-12749|	(2<i>E</i>)-3-[(3a<i>S</i>,4<i>S</i>,5<i>R</i>,7a<i>S</i>)-5-hydroxy-7a-methyl-1-oxo-octahydro-1<i>H</i>-inden-4-yl]prop-2-enoate hydratase	(2<i>E</i>)-3-[(3a<i>S</i>,4<i>S</i>,5<i>R</i>,7a<i>S</i>)-5-hydroxy-7a-methyl-1-oxo-octahydro-1<i>H</i>-inden-4-yl]prop-2-enoate hydratase	EC-4.2.1		PWY-6944	False	2.1629639	<
|TOLUENE-2-MONOOXYGENASE-RXN|	toluene-2-monooxygenase	toluene-2-monooxygenase	EC-1.14.13		TOLUENE-DEG-2-OH-PWY	True	-91.2388	>
|5-ACYLPHOSPHOADENOSINE-HYDROLASE-RXN|			EC-3.6.1.20	R00542		False	149.51709	?
|RXN-12750|	3-[(3a<i>S</i>,4<i>S</i>,5<i>R</i>,7a<i>S</i>)-5-hydroxy-7a-methyl-1-oxo-octahydro-1<i>H</i>-inden-4-yl]-3-hydroxypropanoate dehydrogenase	3-[(3a<i>S</i>,4<i>S</i>,5<i>R</i>,7a<i>S</i>)-5-hydroxy-7a-methyl-1-oxo-octahydro-1<i>H</i>-inden-4-yl]-3-hydroxypropanoate dehydrogenase	EC-1.1.1.35		PWY-6944	False	-4.5082397	>
|RXN-16166|			EC-5.1.3			True	0.0	=
|RXN-17860|			EC-2.3.1.255		PWY-7800	True	-15.561096	>
|RXN0-2042|			EC-1.14.13.149		PWY0-321	True	-116.32056	>
|RXN-8710|			EC-2.3.1.M35		PWY-5473	True	-5.289978	>
|5-ALPHA-HYDROXYSTEROID-DEHYDRATASE-RXN|			EC-4.2.1.62	R03675		False	10.683014	?
|RXN-12751|	3-[(3a<i>S</i>,4<i>S</i>,5<i>R</i>,7a<i>S</i>)-5-hydroxy-7a-methyl-1-oxo-octahydro-1<i>H</i>-inden-4-yl]-3-oxopropanoyl-CoA hydrolase	3-[(3a<i>S</i>,4<i>S</i>,5<i>R</i>,7a<i>S</i>)-5-hydroxy-7a-methyl-1-oxo-octahydro-1<i>H</i>-inden-4-yl]-3-oxopropanoyl-CoA hydrolase	EC-3.1.2		PWY-6944	False	-13.866211	>
|RXN-6261|			EC-6.3.1.10	R06529	PWY-6269,PWY-5509,PWY-5508	True	-7.135895	>
|RXN-17633|						False	-40.05448	>
|5-AMINOLEVULINIC-ACID-SYNTHASE-RXN|			EC-2.3.1.37	R00830	PWY-7536,PWY-5189	True	6.150635	>
|RXN-12752|			EC-5.1.99.6		PWY-6938	True	0.0	>
|RXN-16167|			EC-5.1.3			True	0.0	=
|5-AMINOPENTANAMIDASE-RXN|			EC-3.5.1.30	R02273	PWY-5280	True	-4.713009	>
|RXN-12753|					PWY-6938	True	11.876953	>
|TOLUENE-4-MONOOXYGENASE-RXN|			EC-1.14.13.236		TOLUENE-DEG-4-OH-PWY,TOLUENE-DEG-3-OH-PWY	True	-91.238785	>
|5-DEHYDRO-2-DEOXYGLUCONOKINASE-RXN|			EC-2.7.1.92	R05661	P562-PWY	True	-16.064087	>
|RXN-12754|					PWY-6938	True	11.876953	>
|RXN-16168|			EC-5.1.3			True	0.0	=
|RXN0-2043|						False		?
|RXN-8711|			EC-2.3.1.M35		PWY-5473	True	-5.2900085	>
|5-FORMYL-THF-CYCLO-LIGASE-RXN|			EC-6.3.3.2	R02301	1CMET2-PWY,PWY-2201,PWY-3841	True	17.428345	>
|RXN-12755|	arachidonate &Delta;<sup>17</sup> desaturase	arachidonate &Delta;<sup>17</sup> desaturase	EC-1.14.19.25		PWY-6940	True	-52.83528	>
|RXN-6263|			EC-3.8.1.11	R07310		False	-5.2382355	>
|RXN-17634|			EC-3.5.1.124			True	23.407364	>
|5-HYDROXYPENTANOATE-COA-TRANSFERASE-RXN|			EC-2.8.3.14	R04057		False	-1.5200195	?
|RXN-12756|			EC-1.13.11.60	R07061		True	-65.159996	>
|RXN-16169|			EC-1.1.1			True	7.2164307	?
|RXN1G-607|	trans-delta2-cis,cis-delta15,27-C46:3-[acyl-carrier protein] reductase	trans-delta2-cis,cis-delta15,27-C46:3-[acyl-carrier protein] reductase	EC-1.3.1.M4		PWYG-321	True	28.824036	<
|5-METHYLTHIOADENOSINE-PHOSPHORYLASE-RXN|			EC-2.4.2.28	R01402	PWY-6756	True	32.709023	>
|RXN-12757|	9,12-octadecdienoate 8-hydroperoxide 8R-isomerase	9,12-octadecdienoate 8-hydroperoxide 8R-isomerase	EC-5.4.4.5	R09905		False	-14.84	?
|TOLUENE-DIOL-DEHYDROGENASE-RXN|			EC-1.3.1.19	R04088	TOLUENE-DEG-DIOL-PWY	True	-11.948242	>
|5-METHYLTHIORIBOSE-KINASE-RXN|			EC-2.7.1.100	R04143	PWY-6754	True	-14.815857	>
|RXN-12758|			EC-5.4.4.6	R07062		False	-14.84	?
|RXN-16171|			EC-1.1.1		PWY-699	True	-7.216568	>
|RXN-17987|			EC-4.2.1.M9		PWY-7811	True	8.660522	>
|RXN0-2044|			EC-1.1.1.35	R06941	PWY-1361,PWY0-321	True	-4.508301	=
|RXN-8712|			EC-2.3.1.M35		PWY-5473	True	-5.289978	>
|5-NUCLEOTID-RXN|			EC-3.1.3.5	R07297		True	-3.0541382	>
|RXN-12759|			EC-1.13.11.61	R09810		True	-69.98	>
|RXN-6264|			EC-3.8.1.9,EC-3.8.1.10	R07308		False	-5.2382355	>
|RXN-17635|						False	1.4211235	>
|5-OXOPROLINASE-ATP-HYDROLYSING-RXN|			EC-3.5.2.9	R00251	PWY-7942,PWY-4041	True	-4.921936	>
|RXN-12760|			EC-1.13.11.61	R09810		True	-69.979996	>
|RXN-16172|			EC-1.1.1		PWY-699	True	-7.216568	>
|PYROGLUTAMYL-PEPTIDASE-I-RXN|			EC-3.4.19.3		PWY-7942	True	43.18848	>
|5-PYRIDOXATE-DIOXYGENASE-RXN|			EC-1.14.12.5	R04570		False	-76.091675	>
|RXN-12761|			EC-1.13.11.62	R09811		True	-65.159996	>
|TOLUENE-DIOXYGENASE-RXN|			EC-1.14.12.11	R03559	TOLUENE-DEG-DIOL-PWY	True	-74.61177	>
|5.1.1.11-RXN|			EC-5.1.1.11	R00686		False	-20.638855	?
|RXN-12762|			EC-4.4.1		PWY-6935	False	1.3058891	>
|RXN-16173|			EC-1.1.1		PWY-699	True	-7.2165375	>
|RXN1G-840|	cis-delta17-3-oxo-C36:1-[acyl-carrier protein] synthase	cis-delta17-3-oxo-C36:1-[acyl-carrier protein] synthase	EC-2.3.1.M1		PWYG-321	True	-6.862854	>
|RXN0-2061|						True	-0.46295166	>
|RXN-8713|			EC-2.3.1.110		PWY-5474	True	-5.2900085	>
|5.1.1.15-RXN|			EC-5.1.1.15	R04736		False	0.0	?
|RXN-12763|			EC-1.14.13.135			True	-76.76349	>
|RXN-6266|			EC-1.14.11.21	R05468	PWY-5679	True	-134.12698	>
|RXN-17636|						False	-4.714756	>
|5.1.1.16-RXN|			EC-5.1.1.16	R05175		False	0.0	?
|RXN-12764|			EC-1.14.14.11	R05488	PWY-6941	True	-112.2193	>
|RXN-16174|			EC-4.4.1.4			True	79.52002	?
|RXN-18461|			EC-1.3.3.6		PWY-7858	True	5.4322205	>
|5.1.1.17-RXN|			EC-5.1.1.17	R04147	PWY-5631	True	11.940002	=
|RXN-12765|			EC-5.3.99		PWY-6941	True	-14.6	>
|TOLUENE-SIDE-CHAIN-MONOOXYGENASE-RXN|			EC-1.14.13.dw		TOLUENE-DEG-CATECHOL-PWY	True	-86.30876	>
|5.1.1.18-RXN|			EC-5.1.1.18	R00589	PWY-6196,PWY-6455	True	-2.050003	>
|RXN-12767|			EC-2.1.1.234	R06427	PWY-6942	True	-23.569946	>
|RXN-16175|						False	-128.05476	>
|RXN-10060|			EC-1.1.1.100		PWYG-321,PWY-6113	True	14.785767	<
|RXN-8714|			EC-2.3.1.110		PWY-5474	True	-5.2900085	>
|5.1.2.3-RXN|			EC-5.1.2.3	R03276		False	0.0	=
|RXN-12768|			EC-2.6.1.106	R06426	PWY-6942	True	-3.2199707	=
|RXN-6267|			EC-1.14.11.21	R05469	PWY-5679	True	-110.22702	>
|RXN-17638|			EC-1.14.13.230		PWY-7780	True	-88.76877	>
|5.1.3.17-RXN|			EC-5.1.3.17	R04389	PWY-6558	True	0.0	=
|RXN-12769|		DesII	EC-4.3.1.30		PWY-6942	True		>
|RXN-16176|			EC-4.4.1.4		PWY-7614	True	79.51999	>
|RXN-13613|			EC-2.3.1.207		PWY-7094	True	-150.65857	>
|5.1.3.20-RXN|			EC-5.1.3.20	R05176	PWY0-1241	True	0.0	>
|RXN-12772|			EC-2.1.1.235	R06439	PWY-7414	True	-23.569946	>
|TRANS-2-ENOYL-COA-REDUCTASE-NAD+-RXN|			EC-1.3.1.44	R00384		True	28.823975	<
|5.1.3.21-RXN|			EC-5.1.3.21	R07319		True	0.0	=
|RXN-12773|			EC-2.1.1.236		PWY-7688	True	-23.569946	>
|RXN-16177|			EC-1.1			False		?
|RXN3O-5304|			EC-2.3.1,EC-2.3.1.86		PWY3O-355	True	349.21814	>
|RXN0-2101|			EC-1.97.1.9	R07229		True		<
|RXN-8715|			EC-2.3.1.110		PWY-5474	True	-5.290039	>
|5.1.3.23-RXN|			EC-5.1.3.23		PWY-7090	True	0.0	>
|RXN-12774|			EC-4.2.3.89	R09889		False	-27.619995	>
|RXN-6268|					PWY-7494,PWY1F-353	False	-9.167	=
|RXN-17639|			EC-1.14.13.230			True	-88.09877	>
|5.1.3.9-RXN|			EC-5.1.3.9	R02770		False	0.0	=
|RXN-12775|			EC-4.2.1.138	R09835		False	-42.403	?
|RXN-16182|			EC-1.14.13		PWY-7612	True	-169.74097	>
|5.1.99.4-RXN|			EC-5.1.99.4	R04729		True	0.0	=
|RXN-12777|	3-oxo-dihomo &gamma; linolenoyl-[acp] synthase	3-oxo-dihomo &gamma; linolenoyl-[acp] synthase	EC-2.3.1		PWY-7592,PWY-5353	True	5.2804565	>
|TRANS-CINNAMATE-2-MONOOXYGENASE-RXN|			EC-1.14.13.14	R02254	PWY-5176	True	-86.31055	>
|RXN0-2161|			EC-6.1.1.11	R08218	PWY-6281,PWY0-901	True	-78.750244	>
|RXN-12778|			EC-1.1.3.6	R01459	PWY-6945,CHOLESTEROL-OXIDASE-RXN	True	-29.359999	>
|RXN-16183|	cytoglobosin D oxidase	cytoglobosin D oxidase	EC-1.14.21		PWY-7612	True	-88.02463	>
|RXN-14312|			EC-1.14.15.13	R10322	PWY8J2-20	True	-200.39502	>
|5.2.1.10-RXN|			EC-5.2.1.10	R04576	PWY-6084	True	0.0	<
|RXN-8716|			EC-2.3.1		PWY-5475	True	0.0	>
|5.3.1.17-RXN|			EC-5.3.1.17	R04383	PWY-6507	True	-1.46	=
|RXN-12780|	3,24-dioxo-cholest-4-en-26-oate:CoA ligase	3,24-dioxo-cholest-4-en-26-oate:CoA ligase	EC-6.2.1		PWY-6948	False	-12.71167	>
|RXN-17640|			EC-1.14.13.230			True	-88.94879	>
|5.3.1.23-RXN|			EC-5.3.1.23	R04420	PWY-4361,PWY-7174	True	0.62	>
|RXN-12781|	3-oxo-24-(isopropanoate)-cholest-4,24-dien-26-oyl-CoA hydrolase	3-oxo-24-(isopropanoate)-cholest-4,24-dien-26-oyl-CoA hydrolase	EC-3.1.2		PWY-6948	False	2.55365	>
|RXN-16184|	chaetoglobosin J monooxygenase	chaetoglobosin J monooxygenase	EC-1.14.13		PWY-7612	True	-78.78047	>
|SULFITE-DEHYDROGENASE-RXN|			EC-1.8.2.1	R00528	PWY-5276	True	-16.719467	>
|5.3.3.10-RXN|			EC-5.3.3.10	R04379	3-HYDROXYPHENYLACETATE-DEGRADATION-PWY	True	-6.85	>
|RXN-12782|			EC-6.4.1		PWY-6948	True	-6.182373	>
|TRANS-CINNAMATE-4-MONOOXYGENASE-RXN|			EC-1.14.13.11	R02253	PWY-1121,PWY1F-467	True	-86.31055	>
|5.3.3.13-RXN|			EC-5.3.3.13	R06502		False	-9.64	?
|RXN-12784|	3-oxo-24-ethyl-cholest-4-en-26-oyl-CoA dehydrogenase	3-oxo-24-ethyl-cholest-4-en-26-oyl-CoA dehydrogenase	EC-1.3.99		PWY-6948	False		>
|RXN-16185|	prochaetoglobosin I oxygenase	prochaetoglobosin I oxygenase	EC-1.14.13		PWY-7612	True	-78.78052	>
|RXN-18700|			EC-2.7.7		PWY-7888	True	-168.60596	>
|RXN0-2201|				R06126	RXN-16003	True	-6.3464966	>
|RXN-8717|			EC-2.3.1		PWY-5475	True	-0.00012207031	>
|5.3.3.14-RXN|			EC-5.3.3.14	R07639	PWY-7858,PWY0-862	True	1.55	=
|RXN-12785|	3-oxo-24-ethyl-cholest-4-en-26-oate:CoA ligase	3-oxo-24-ethyl-cholest-4-en-26-oate:CoA ligase	EC-6.2.1		PWY-6948	False	-12.71167	>
|RXN-17641|			EC-1.1.5.11		PWY-7780	True	-13.872238	>
|5.3.3.15-RXN|			EC-5.3.2.7	R09705	PWY-7662	True	0.0	>
|RXN-12786|	3-oxo-24-ethyl-26-al-cholest-4-ene dehydrogenase	3-oxo-24-ethyl-26-al-cholest-4-ene dehydrogenase	EC-1.2.1		PWY-6948	False	-18.695389	>
|RXN-16186|			EC-1.14.13		PWY-7612	True	-169.7409	>
|RXN-14906|			EC-2.7.11.11,EC-2.7.12.1			False	-4.544739	?
|RXN-12787|	3-oxo-24-ethyl-26-hydroxy-cholest-4-ene dehydrogenase	3-oxo-24-ethyl-26-hydroxy-cholest-4-ene dehydrogenase	EC-1.1.1		PWY-6948	False	-3.0482025	>
|TRANS-EPOXYSUCCINATE-HYDROLASE-RXN|			EC-3.3.2.4	R02547		False	-3.6329956	?
|5.4.1.2-RXN|			EC-5.4.99.61	R05177	PWY-7376	True	49.188824	=
|RXN-12788|	3-oxo-24-ethyl-cholest-4-ene C-26 monooxygenase	3-oxo-24-ethyl-cholest-4-ene C-26 monooxygenase	EC-1.14.13		PWY-6948	False	-84.30876	>
|RXN-16187|	20-dihydro-chaetoglobosin A oxidase	20-dihydro-chaetoglobosin A oxidase	EC-1.14.21		PWY-7612	True	-88.0246	>
|RXN0-2281|						True	0.0	>
|RXN-8718|			EC-2.3.1		PWY-5475	True	0.00012207031	>
|5.4.2.10-RXN|			EC-5.4.2.10	R02060	PWY0-1261,UDPNAGSYN-PWY,PWY-6749	True	0.0	=
|RXN-12789|			EC-1.1.1.145		PWY-6948	True	-5.968216	=
|RXN-6321|				R02300	PWY-3841	True	-25.027252	>
|RXN-17642|			EC-1.1.2.9		PWY-7780	True	-9.08647	>
|5.4.4.1-RXN|			EC-5.4.4.1	R05383	PWY-5637	True	-6.44	>
|RXN-12790|	3-oxo-24-ethyl-cholest-5-ene isomerase	3-oxo-24-ethyl-cholest-5-ene isomerase	EC-5.3.3.1		PWY-6948	False	-1.5499878	>
|RXN-16188|			EC-1.14.13		PWY-7612	True	-78.78052	>
|RXN-15267|			EC-6.3.2.42			False	-17.39209	>
|5.4.4.3-RXN|			EC-5.4.4.3	R06988		True	-6.44	?
|RXN-12795|			EC-2.1.1			True	-4.3599854	>
|TRANS-HEXAPRENYLTRANSTRANSFERASE-RXN|			EC-2.5.1.30	R05612	PWY-5807	True	-52.0	>
|5.4.99.14-RXN|			EC-5.4.99.14	R04510	PWY-6185	True	-10.79	>
|RXN0-2301|			EC-1.3.8.4	R04096	LEU-DEG2-PWY	True	7.09079	>
|RXN-12797|			EC-1.14.19.31		PWY-7053	True	-52.83529	>
|RXN-16190|			EC-3.4.11.7		PWY-5707	False	-0.4630165	>
|RXN-8719|			EC-1.10.3		PWY-5476	True	-109.21399	>
|5.4.99.15-RXN|			EC-5.4.99.15		PWY-2661	True	0.0	>
|RXN-12798|						True	38.10034	?
|RXN-6341|			EC-6.3.2.17			False	38.100403	>
|RXN-17643|			EC-1.14.13		PWY-7780	True	-113.9129	>
|5.4.99.16-RXN|			EC-5.4.99.16	R01557	PWY-7900,PWY-2622	True	0.0	=
|RXN-12800|			EC-2.1.1.237	R09823	PWY-7412	True	-4.360016	>
|RXN-16191|			EC-4.1.99		PWY-5707	False	18.7341	>
|RXN-15512|					RXN-15513	False	-247.94778	=
|5.4.99.17-RXN|			EC-5.4.99.17	R07322	PWY-7072,PWY-6098	True	-119.15	>
|RXN-12801|			EC-2.1.1.238	R09822	PWY-7412	True	-4.360016	>
|TRANS-L-3-HYDROXYPROLINE-DEHYDRATASE-RXN|			EC-4.2.1.77	R04374	PWY-7515	True	-30.691132	>
|5.5.1.13-RXN|			EC-5.5.1.13	R02068	PWY-2981,PWY-6887,PWY-5032	True	-43.14	>
|RXN-12802|			EC-2.1.1.239	R06456	PWY-6971	True	-4.360016	>
|RXN-16192|			EC-3.4.16		PWY-5707	False	-1.3330078	>
|RXN-8095|			EC-2.1.1.90		MTAMBARKMULTI-RXN,CO2FORM-PWY	True	-39.70038	>
|RXN0-2361|			EC-6.3.2.45		PWY0-1261,PWY-7883	True	-9.008057	>
|RXN-8720|			EC-1.10.3		PWY-5476	True	-76.6543	>
|5.5.1.2-RXN|			EC-5.5.1.2	R03307	PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY	True	-3.032364	<
|RXN-12803|		OleG1	EC-2.4.1		PWY-6971	True	5.6494293	>
|RXN-6380|			EC-2.7.8.35		PWY-6397	True	-0.00018310547	>
|RXN-17644|			EC-1.14.13.141			True	-290.52734	>
|RXN-12804|		OleG2	EC-2.4.1		PWY-6971	True	6.8976746	>
|RXN-16193|			EC-4.4.1		PWY-5706,PWY-5707	False	-11.81134	>
|RXN-15690|			EC-3.1.2.31		PWY-7535	True	301.75647	>
|RXN-12806|	bifunctional ketoisomerase / <i>N</i>acetyltransferase	bifunctional ketoisomerase / <i>N</i>acetyltransferase	EC-2.3.1.197	R09873	PWY-6953	True	-6.538208	>
|TRANS-OCTAPRENYLTRANSTRANSFERASE-RXN|			EC-2.5.1.84	R07267	PWY-5805	True	-91.000244	>
|6-ACETYLGLUCOSE-DEACETYLASE-RXN|			EC-3.1.1.33	R00327		False	-4.2871094	>
|RXN-12807|			EC-2.4.1.277	R06460	PWY-7422	True	5.6494446	>
|RXN-16194|			EC-3.4.11.7		PWY-5706	False	-0.4630127	>
|RXN-8388|			EC-1.14.19.26		PWY-5362	True	-56.580048	>
|RXN0-2381|			EC-4.1.2.8	R02340	TRPSYN-PWY,TRYPSYN-RXN,PWY-6949	True	27.168976	=
|RXN-8721|			EC-2.3.1		PWY-5477	True	0.00012207031	>
|6-BETA-HYDROXYHYOSCYAMINE-EPOXIDASE-RXN|			EC-1.14.11.14	R03737	PWY-7341,PWY-5317	True	-95.816956	>
|RXN-12808|			EC-2.4.1.278	R05531	PWY-7106	True	5.649414	>
|RXN-6381|			EC-1.4.3.22	R03139	PWY-3981	True	-23.338886	>
|RXN-17645|			EC-5.1.99.4		PWY-6946	True	0.0	=
|6-CARBOXYHEXANOATE--COA-LIGASE-RXN|			EC-6.2.1.14	R03209	PWY-6578	True	-14.584106	>
|RXN-12809|			EC-2.5.1.98			True	-33.371094	>
|RXN-16195|			EC-3.4.16		PWY-5706	False	-1.3330135	>
|RXN-15891|					ENTBACSYN-PWY,ENTMULTI-RXN	True	4.3569946	>
|6-ENDO-HYDROXYCINEOLE-DEHYDROGENASE-RXN|			EC-1.1.1.241	R02994	6-HYDROXYCINEOLE-DEGRADATION-PWY	True	11.211777	>
|RXN-12810|			EC-2.6.1.89		PWY-7414,PWY-7318	True	-3.2200317	=
|TRANS-PENTAPRENYLTRANSFERASE-RXN|			EC-2.5.1.83	R05613	HEXPPSYN-PWY	True	-39.0	>
|6-HEXANOLIDE-HYDROLYSIS-RXN|	6-hexanolide hydrolysis	6-hexanolide hydrolysis	EC-3.1.1	R03751	CYCLOHEXANOL-OXIDATION-PWY	True	-14.867129	>
|RXN-12811|			EC-2.6.1.90	R09824	PWY-7688,PWY-6953	True	-3.2200317	=
|RXN-16197|					PWY-5706	False	-27.90001	>
|RXN-9521|	<i>trans</i> hex-2-enoyl-[acp] reductase (NADPH, B-specific)	<i>trans</i> hex-2-enoyl-[acp] reductase (NADPH, B-specific)	EC-1.3.1.10,EC-1.3.1.39,EC-2.3.1.85,EC-2.3.1.86		PWY-5994	True	27.575745	<
|RXN0-2382|			EC-4.2.1.122	R00674	TRPSYN-PWY,TRYPSYN-RXN	True	-15.4869995	>
|RXN-8722|			EC-2.3.1		PWY-5477	True	0.00012207031	>
|6-HYDROXYHEXANOATE-OXIDATION-RXN|			EC-1.1.1.258	R05283	CYCLOHEXANOL-OXIDATION-PWY	True	-3.0481873	>
|RXN-12812|			EC-2.6.1.34	R04529	PWY-7028	True	-3.2200928	=
|RXN-6382|			EC-1.2.1		PWY-5760,PWY-3981	True	-28.342346	>
|RXN-17646|					PWY-6946,RXN-17649	False	-84.30876	>
|6-HYDROXYMELLEIN-O-METHYLTRANSFERASE-RXN|			EC-2.1.1.108	R03934	PWY-4922	True	-4.3600006	>
|RXN-12814|			EC-3.1.7.9	R09829		True	-7.0729675	>
|RXN-16198|			EC-4.1.1		PWY-5706	False		>
|6-METHYLSALICYLATE-DECARBOXYLASE-RXN|			EC-4.1.1.52	R03567	PWY-7490	True	0.52412796	>
|RXN-12816|			EC-3.6.1.58			True	-6.8130493	>
|6-OXOCINEOLE-DEHYDROGENASE-RXN|			EC-1.14.13.51	R02995	6-HYDROXYCINEOLE-DEGRADATION-PWY	True	-73.01044	>
|RXN-16199|					PWY-7614	False	-148.59698	>
