id	name	altname	hierarchy	taxrange	reaId	reaEc	keyRea	reaName	reaNr	ecNr	superpathway	status	spont
|GLYCOCAT-PWY|	glycogen degradation I	glycogen degradation I,glycogen catabolism I	|Glycogen-Degradation|,|Polymer-Degradation|,|Degradation|,|Carbohydrates-Degradation|,|POLYSACCHARIDES-DEG|,|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Glycan-Pathways|,|Glycan-Degradation|	|TAX-2|	AMYLOMALT-RXN,GLYCOPHOSPHORYL-RXN,RXN0-5146,RXN0-5183,PHOSPHOGLUCMUT-RXN,GLUCOKIN-RXN,RXN0-5182,RXN-21092	2.4.1.25,2.4.1.1,3.2.1.196,3.2.1.20,5.4.2.2,2.7.1.1/2.7.1.2,2.4.1.1,2.4.1.1	RXN0-5146	amylomaltase;glycogen phosphorylase;limit dextrin alpha-1,6-glucohydrolase;maltotriose glucosidase;phosphoglucomutase;glucokinase;maltodextrin phosphorylase;maltodextrin phosphorylase	8	8	False	True	
|GLYCOGENSYNTH-PWY|	glycogen biosynthesis I (from ADP-D-Glucose)	glycogen biosynthesis I (from ADP-D-Glucose)	|Glycan-Pathways|,|Glycan-Biosynthesis|,|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Biosynthesis|,|Carbohydrates-Biosynthesis|,|Polysaccharides-Biosynthesis|,|GLYCOGEN-BIOSYN|	|TAX-2|	GLYCOGENSYN-RXN,GLYCOGEN-BRANCH-RXN,GLUC1PADENYLTRANS-RXN,PHOSPHOGLUCMUT-RXN	2.4.1.21,2.4.1.18,2.7.7.27,5.4.2.2	GLYCOGENSYN-RXN	glycogen synthase;1,4-alpha-glucan branching enzyme;glucose-1-phosphate adenylyltransferase;phosphoglucomutase	4	4	False	True	
|GLYCOLATEMET-PWY|	glycolate and glyoxylate degradation I	glycolate and glyoxylate degradation I,glycolate utilization I,glycolate degradation I	|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|CARBOXYLATES-DEG|,|Glycolate-Degradation|	|TAX-2|	GLYOCARBOLIG-RXN,GLYCOLATEDEHYDRO-RXN,RXN0-5289,GKI-RXN	4.1.1.47,1.1.99.14,1.1.1,2.7.1.165	GLYOCARBOLIG-RXN	glyoxylate carboligase;glycolate dehydrogenase;tartronate semialdehyde reductase;glycerate 2-kinase	4	4	False	True	
|GLYCOL-GLYOXDEG-PWY|	superpathway of glycol metabolism and degradation	superpathway of glycol metabolism and degradation	|Super-Pathways|,|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|Alcohol-Degradation|	|TAX-2|	GLYOCARBOLIG-RXN,GLYCOLATEDEHYDRO-RXN,RXN0-5289,GKI-RXN,MALSYN-RXN,GLYCOLATEDEHYDRO-RXN,GLYCOLALD-DEHYDROG-RXN,GLYCOLALDREDUCT-RXN	4.1.1.47,1.1.99.14,1.1.1,2.7.1.165,2.3.3.9,1.1.99.14,1.2.1.21,1.1.1.77	GLYOCARBOLIG-RXN	glyoxylate carboligase;glycolate dehydrogenase;tartronate semialdehyde reductase;glycerate 2-kinase;malate synthase G;glycolate dehydrogenase;glycolaldehyde dehydrogenase;glycolaldehyde reductase	8	8	True	True	
|GLYCOLYSIS-E-D|	superpathway of glycolysis and the Entner-Doudoroff pathway	superpathway of glycolysis and the Entner-Doudoroff pathway	|Super-Pathways|,|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Energy-Metabolism|	|TAX-2759|,|TAX-2|	KDPGALDOL-RXN,PGLUCONDEHYDRAT-RXN,PEPDEPHOS-RXN,2PGADEHYDRAT-RXN,3PGAREARR-RXN,PHOSGLYPHOS-RXN,GAPOXNPHOSPHN-RXN,TRIOSEPISOMERIZATION-RXN,F16ALDOLASE-RXN,6PFRUCTPHOS-RXN,PGLUCISOM-RXN,PEPSYNTH-RXN,F16BDEPHOS-RXN,RXN-15513,6PGLUCONOLACT-RXN,GLU6PDEHYDROG-RXN	4.1.2.55/4.1.2.14,4.2.1.12,2.7.1.40,4.2.1.11,5.4.2.12,2.7.2.3,1.2.1.12,5.3.1.1,4.1.2.13,2.7.1.11,5.3.1.9,2.7.9.2,3.1.3.11,5.4.2.11,3.1.1.31,1.1.1.49		2-keto-3-deoxygluconate 6-phosphate aldolase;phosphogluconate dehydratase;pyruvate kinase;enolase;2,3-bisphosphoglycerate-independent phosphoglycerate mutase;phosphoglycerate kinase;glyceraldehyde-3-phosphate dehydrogenase;triose-phosphate isomerase;fructose-bisphosphate aldolase;6-phosphofructokinase;glucose-6-phosphate isomerase;phosphoenolpyruvate synthetase;fructose 1,6-bisphosphatase;phosphoglycerate mutase;6-phosphogluconolactonase;NADP+-dependent glucose-6-phosphate dehydrogenase	16	16	True	True	
|GLYCOLYSIS|	glycolysis I (from glucose 6-phosphate)	glycolysis I (from glucose 6-phosphate),Embden-Meyerhof pathway,Embden-Meyerhof-Parnas pathway,EMP pathway,glycolysis (plastidic)	|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Energy-Metabolism|,|GLYCOLYSIS-VARIANTS|	|TAX-2759|,|TAX-2|,|TAX-2157|	PEPDEPHOS-RXN,2PGADEHYDRAT-RXN,3PGAREARR-RXN,PHOSGLYPHOS-RXN,GAPOXNPHOSPHN-RXN,TRIOSEPISOMERIZATION-RXN,F16ALDOLASE-RXN,6PFRUCTPHOS-RXN,PGLUCISOM-RXN,PEPSYNTH-RXN,F16BDEPHOS-RXN,RXN-15513	2.7.1.40,4.2.1.11,5.4.2.12,2.7.2.3,1.2.1.12,5.3.1.1,4.1.2.13,2.7.1.11,5.3.1.9,2.7.9.2,3.1.3.11,5.4.2.11		pyruvate kinase;enolase;2,3-bisphosphoglycerate-independent phosphoglycerate mutase;phosphoglycerate kinase;glyceraldehyde 3-phosphate dehydrogenase;triose-phosphate isomerase;fructose-1,6-bisphosphate aldolase;6-phosphofructokinase;phosphoglucose isomerase;phosphoenolpyruvate synthetase;fructose 1,6-bisphosphatase;phosphoglycerate mutase	12	12	False	True	
|GLYCOLYSIS-TCA-GLYOX-BYPASS|	superpathway of glycolysis, pyruvate dehydrogenase, TCA, and glyoxylate bypass	superpathway of glycolysis, pyruvate dehydrogenase, TCA, and glyoxylate bypass	|Super-Pathways|,|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Energy-Metabolism|	|TAX-2|	MALSYN-RXN,ISOCIT-CLEAV-RXN,ACONITATEHYDR-RXN,CITSYN-RXN,ACONITATEDEHYDR-RXN,MALATE-DEH-RXN,FUMHYDR-RXN,SUCCCOASYN-RXN,2OXOGLUTARATEDEH-RXN,ACONITATEHYDR-RXN,CITSYN-RXN,ACONITATEDEHYDR-RXN,MALATE-DEHYDROGENASE-ACCEPTOR-RXN,ISOCITDEH-RXN,MALATE-DEH-RXN,RXN-14971,MALSYN-RXN,ISOCIT-CLEAV-RXN,ACONITATEHYDR-RXN,CITSYN-RXN,ACONITATEDEHYDR-RXN,MALATE-DEH-RXN,FUMHYDR-RXN,SUCCCOASYN-RXN,2OXOGLUTARATEDEH-RXN,ACONITATEHYDR-RXN,CITSYN-RXN,ACONITATEDEHYDR-RXN,MALATE-DEHYDROGENASE-ACCEPTOR-RXN,ISOCITDEH-RXN,MALATE-DEH-RXN,RXN-14971,PEPDEPHOS-RXN,2PGADEHYDRAT-RXN,3PGAREARR-RXN,PHOSGLYPHOS-RXN,GAPOXNPHOSPHN-RXN,TRIOSEPISOMERIZATION-RXN,F16ALDOLASE-RXN,6PFRUCTPHOS-RXN,PGLUCISOM-RXN,PEPSYNTH-RXN,F16BDEPHOS-RXN,RXN-15513,PYRUVDEH-RXN	2.3.3.9,4.1.3.1,4.2.1.3,2.3.3.16/2.3.3.1,4.2.1.3,1.1.1.37,4.2.1.2,6.2.1.5,1.2.1.ak,4.2.1.3,2.3.3.16/2.3.3.1,4.2.1.3,1.1.5.4,1.1.1.42,1.1.1.37,1.3.5.1,2.3.3.9,4.1.3.1,4.2.1.3,2.3.3.16/2.3.3.1,4.2.1.3,1.1.1.37,4.2.1.2,6.2.1.5,1.2.1.ak,4.2.1.3,2.3.3.16/2.3.3.1,4.2.1.3,1.1.5.4,1.1.1.42,1.1.1.37,1.3.5.1,2.7.1.40,4.2.1.11,5.4.2.12,2.7.2.3,1.2.1.12,5.3.1.1,4.1.2.13,2.7.1.11,5.3.1.9,2.7.9.2,3.1.3.11,5.4.2.11,1.2.1.aj	ISOCIT-CLEAV-RXN,MALSYN-RXN,2OXOGLUTARATEDEH-RXN,ISOCIT-CLEAV-RXN,MALSYN-RXN,2OXOGLUTARATEDEH-RXN	malate synthase A;isocitrate lyase;cis-aconitate hydratase;citrate synthase;citrate hydro-lyase (cis-aconitate-forming);malate dehydrogenase;fumarase;succinyl-CoA synthetase;2-oxoglutarate dehydrogenase complex;cis-aconitate hydratase;citrate synthase;citrate hydro-lyase (cis-aconitate-forming);malate:quinone oxidoreductase;isocitrate dehydrogenase;malate dehydrogenase;RXN-14971;malate synthase A;isocitrate lyase;cis-aconitate hydratase;citrate synthase;citrate hydro-lyase (cis-aconitate-forming);malate dehydrogenase;fumarase;succinyl-CoA synthetase;2-oxoglutarate dehydrogenase complex;cis-aconitate hydratase;citrate synthase;citrate hydro-lyase (cis-aconitate-forming);malate:quinone oxidoreductase;isocitrate dehydrogenase;malate dehydrogenase;RXN-14971;pyruvate kinase;enolase;2,3-bisphosphoglycerate-independent phosphoglycerate mutase;phosphoglycerate kinase;glyceraldehyde-3-phosphate dehydrogenase;triose-phosphate isomerase;fructose-bisphosphate aldolase;6-phosphofructokinase;glucose-6-phosphate isomerase;phosphoenolpyruvate synthetase;fructose 1,6-bisphosphatase;phosphoglycerate mutase;pyruvate dehydrogenase	45	45	True	True	
|GLYOXDEG-PWY|	glycolate and glyoxylate degradation II	glycolate and glyoxylate degradation II,glyoxylate degradation	|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|CARBOXYLATES-DEG|,|Glycolate-Degradation|	|TAX-2|	MALSYN-RXN,GLYCOLATEDEHYDRO-RXN	2.3.3.9,1.1.99.14		malate synthase G;glycolate dehydrogenase	2	2	False	True	
|GLYOXYLATE-BYPASS|	glyoxylate cycle	glyoxylate cycle,glyoxylate bypass,glyoxylate shunt	|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Energy-Metabolism|	|TAX-2157|,|TAX-2759|,|TAX-2|	MALSYN-RXN,ISOCIT-CLEAV-RXN,ACONITATEHYDR-RXN,CITSYN-RXN,ACONITATEDEHYDR-RXN,MALATE-DEH-RXN	2.3.3.9,4.1.3.1,4.2.1.3,2.3.3.16/2.3.3.1,4.2.1.3,1.1.1.37	ISOCIT-CLEAV-RXN,MALSYN-RXN	malate synthase A;isocitrate lyase;cis-aconitate hydratase;citrate synthase;aconitase;malate dehydrogenase	6	6	False	True	
|GLYSYN-ALA-PWY|	glycine biosynthesis III	glycine biosynthesis III	|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Biosynthesis|,|Amino-Acid-Biosynthesis|,|IND-AMINO-ACID-SYN|,|GLYCINE-SYN|	|TAX-2|,|TAX-2157|,|TAX-2759|	ALANINE--GLYOXYLATE-AMINOTRANSFERASE-RXN	2.6.1.44		alanine-glyoxylate transaminase	1	1	False	True	
|GLYSYN-PWY|	glycine biosynthesis I	glycine biosynthesis I	|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Biosynthesis|,|Amino-Acid-Biosynthesis|,|IND-AMINO-ACID-SYN|,|GLYCINE-SYN|	|TAX-2|,|TAX-2759|	GLYOHMETRANS-RXN	2.1.2.1		serine hydroxymethyltransferase	1	1	False	True	
|GLYSYN-THR-PWY|	glycine biosynthesis IV	glycine biosynthesis IV	|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Biosynthesis|,|Amino-Acid-Biosynthesis|,|IND-AMINO-ACID-SYN|,|GLYCINE-SYN|	|TAX-2|,|TAX-4751|	THREONINE-ALDOLASE-RXN	4.1.2.48/4.1.2.5		L-threonine aldolase	1	1	False	True	
|GOLPDLCAT-PWY|	superpathway of glycerol degradation to 1,3-propanediol	superpathway of glycerol degradation to 1,3-propanediol	|Super-Pathways|,|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|Alcohol-Degradation|,|GLYCEROL-DEG|	|TAX-1224|,|TAX-1239|	GLYCEROL-DEHYDRATASE-RXN,13-PROPANEDIOL-DEHYDROGENASE-RXN,GLYCDEH-RXN,GLYCERONE-KINASE-RXN	4.2.1.30,1.1.1.202,1.1.1.6,2.7.1.29	GLYCEROL-DEHYDRATASE-RXN,GLYCEROL-DEHYDRATASE-RXN	glycerol dehydratase;1,3-propanediol dehydrogenase;glycerol dehydrogenase;dihydroxyacetone kinase	4	4	True	True	
|HCAMHPDEG-PWY|	3-phenylpropanoate and 3-(3-hydroxyphenyl)propanoate degradation to 2-hydroxypentadienoate	3-phenylpropanoate and 3-(3-hydroxyphenyl)propanoate degradation to 2-hydroxypentadienoate,3-phenylpropionate and 3-(3-hydroxyphenyl)propionate degradation to 2-oxopent-4-enoate	|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|AROMATIC-COMPOUNDS-DEGRADATION|,|Phenolic-Compounds-Degradation|	|TAX-1224|	MHPCHYDROL-RXN,1.13.11.16-RXN,MHPHYDROXY-RXN,PHENPRODIOLDEHYDROG-RXN,HCAMULTI-RXN	3.7.1.14,1.13.11.16,1.14.13.127,1.3.1.87,1.14.12.19	HCAMULTI-RXN	2-hydroxy-6-ketonona-2,4-dienedioate hydrolase;2,3-dihydroxyphenylpropionate 1,2-dioxygenase;3-(3-hydroxyphenyl)propanoate hydroxylase;2,3-dihydroxy-2,3-dihydrophenylpropionate dehydrogenase;3-phenylpropionate dioxygenase	5	5	False	True	
|HEME-BIOSYNTHESIS-II-1|	heme b biosynthesis V (aerobic)	heme <i>b</i> biosynthesis V (aerobic)	|Tetrapyrrole-Biosynthesis|,|Porphyrin-Compounds-Biosynthesis|,|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Biosynthesis|,|Cofactor-Biosynthesis|,|Enzyme-Cofactor-Biosynthesis|,|HEME-SYN|,|Heme-b-Biosynthesis|	|TAX-2|	UROGENDECARBOX-RXN,PROTOHEMEFERROCHELAT-RXN,RXN0-1461,RXN-21483	4.1.1.37,4.99.1.1,1.3.3.3,1.3.5.3	RXN-21483	uroporphyrinogen decarboxylase;ferrochelatase;coproporphyrinogen III oxidase;protoporphyrinogen oxidase	4	4	False	True	
|HEME-BIOSYNTHESIS-II|	heme b biosynthesis I (aerobic)	heme <i>b</i> biosynthesis I (aerobic)	|Tetrapyrrole-Biosynthesis|,|Porphyrin-Compounds-Biosynthesis|,|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Biosynthesis|,|Cofactor-Biosynthesis|,|Enzyme-Cofactor-Biosynthesis|,|HEME-SYN|,|Heme-b-Biosynthesis|	|TAX-2|,|TAX-2759|	UROGENDECARBOX-RXN,PROTOPORGENOXI-RXN,PROTOHEMEFERROCHELAT-RXN,RXN0-1461	4.1.1.37,1.3.3.4,4.99.1.1,1.3.3.3	RXN0-1461	uroporphyrinogen decarboxylase;protoporphyrinogen oxidase;deferrochelatase;coproporphyrinogen-III oxidase	4	4	False	True	
|HEMESYN2-PWY|	heme b biosynthesis II (oxygen-independent)	heme <i>b</i> biosynthesis II (oxygen-independent)	|Tetrapyrrole-Biosynthesis|,|Porphyrin-Compounds-Biosynthesis|,|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Biosynthesis|,|Cofactor-Biosynthesis|,|Enzyme-Cofactor-Biosynthesis|,|HEME-SYN|,|Heme-b-Biosynthesis|	|TAX-4751|,|TAX-33630|,|TAX-2|	PROTOHEMEFERROCHELAT-RXN,UROGENDECARBOX-RXN,HEMN-RXN,RXN0-6259	4.99.1.1,4.1.1.37,1.3.98.3,1.3.5.3	HEMN-RXN	ferrochelatase;uroporphyrinogen decarboxylase;coproporphyrinogen III dehydrogenase;protoporphyrinogen dehydrogenase	4	4	False	True	
|HEXITOLDEGSUPER-PWY|	superpathway of hexitol degradation (bacteria)	superpathway of hexitol degradation (bacteria)	|Super-Pathways|,|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|SECONDARY-METABOLITE-DEGRADATION|,|Sugar-Derivatives|,|SUGAR-ALCOHOLS-DEG|	|TAX-2763|,|TAX-2|	MANNPDEHYDROG-RXN,SORB6PDEHYDROG-RXN,TAGAKIN-RXN,TAGAALDOL-RXN,1.1.1.251-RXN,RXN-16992,TRANS-RXN-161,PEPDEPHOS-RXN,2PGADEHYDRAT-RXN,3PGAREARR-RXN,PHOSGLYPHOS-RXN,GAPOXNPHOSPHN-RXN,TRIOSEPISOMERIZATION-RXN,F16ALDOLASE-RXN,6PFRUCTPHOS-RXN,PEPSYNTH-RXN,F16BDEPHOS-RXN,RXN-15513	1.1.1.17,1.1.1.140,2.7.1.144,4.1.2.40,1.1.1.251,,2.7.1.200,2.7.1.40,4.2.1.11,5.4.2.12,2.7.2.3,1.2.1.12,5.3.1.1,4.1.2.13,2.7.1.11,2.7.9.2,3.1.3.11,5.4.2.11	1.1.1.251-RXN	mannitol-1-phosphate 5-dehydrogenase;sorbitol-6-phosphate 2-dehydrogenase;tagatose-6-phosphate kinase;tagatose-1,6-bisphosphate aldolase;galactitol-1-phosphate 5-dehydrogenase;RXN-16992;TRANS-RXN-161;pyruvate kinase;enolase;2,3-bisphosphoglycerate-independent phosphoglycerate mutase;phosphoglycerate kinase;glyceraldehyde-3-phosphate dehydrogenase;triose-phosphate isomerase;fructose-bisphosphate aldolase;6-phosphofructokinase;phosphoenolpyruvate synthetase;fructose-1,6-bisphosphatase;phosphoglycerate mutase	18	17	True	True	RXN-16992
|HEXPPSYN-PWY|	hexaprenyl diphosphate biosynthesis	hexaprenyl diphosphate biosynthesis	|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Biosynthesis|,|Polyprenyl-Biosynthesis|,|All-Trans-Polyprenyl-Biosynthesis|	|TAX-2759|,|TAX-2|	TRANS-PENTAPRENYLTRANSFERASE-RXN	2.5.1.83		hexaprenyl-diphosphate synthase	1	1	False	True	
|HISDEG-PWY|	L-histidine degradation I	L-histidine degradation I	|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|Amino-Acid-Degradation|,|Proteinogenic-Amino-Acids-Degradation|,|HISTIDINE-DEG|	|TAX-2|	HISTIDINE-AMMONIA-LYASE-RXN,UROCANATE-HYDRATASE-RXN,IMIDAZOLONEPROPIONASE-RXN,FORMIMINOGLUTAMASE-RXN	4.3.1.3,4.2.1.49,3.5.2.7,3.5.3.8		histidase;urocanase;imidazolone-5-propionate hydrolase;formiminoglutamate formiminohydrolase	4	4	False	True	
|HISHP-PWY|	L-histidine degradation VI	L-histidine degradation VI	|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|Amino-Acid-Degradation|,|Proteinogenic-Amino-Acids-Degradation|,|HISTIDINE-DEG|	|TAX-40674|	HISTIDINE-AMMONIA-LYASE-RXN,UROCANATE-HYDRATASE-RXN,IMIDHYD-RXN,RXN-7587,IMIDAZOLONEPROPIONASE-RXN,RXN-7592,RXN-7594,RXN-7593	4.3.1.3,4.2.1.49,1.17.3,,3.5.2.7,,,		histidase;UROCANATE-HYDRATASE-RXN;4-imidazolone-5-propionate oxidase;RXN-7587;imidazole propionase;RXN-7592;RXN-7594;RXN-7593	8	4	False	True	RXN-7587,RXN-7592,RXN-7594,RXN-7593
|HISTDEG-PWY|	L-histidine degradation IV	L-histidine degradation IV	|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|Amino-Acid-Degradation|,|Proteinogenic-Amino-Acids-Degradation|,|HISTIDINE-DEG|	|TAX-1224|	HISTTRANSAM-RXN,IMILACTDEHYDROG-RXN	2.6.1.38,1.1.1.111		histidine-2-oxoglutarate aminotransferase;imidazol-pyruvate reductase	2	2	False	True	
|HISTSYN-PWY|	L-histidine biosynthesis	L-histidine biosynthesis	|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Biosynthesis|,|Amino-Acid-Biosynthesis|,|IND-AMINO-ACID-SYN|,|HISTIDINE-SYN|	|TAX-2157|,|TAX-4751|,|TAX-33090|,|TAX-2|	HISTALDEHYD-RXN,HISTOLDEHYD-RXN,HISTIDPHOS-RXN,HISTAMINOTRANS-RXN,IMIDPHOSDEHYD-RXN,GLUTAMIDOTRANS-RXN,PRIBFAICARPISOM-RXN,HISTPRATPHYD-RXN,HISTCYCLOHYD-RXN,ATPPHOSPHORIBOSYLTRANS-RXN	1.1.1.23,1.1.1.23,3.1.3.15,2.6.1.9,4.2.1.19,4.3.2.10,5.3.1.16,3.6.1.31,3.5.4.19,2.4.2.17		histidinal dehydrogenase;histidinol dehydrogenase;histidinol phosphate phosphatase;histidinol phosphate aminotransferase;imidazoleglycerolphosphate dehydratase;imidazole-glycerol-phosphate synthase;1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase;phosphoribosyl-ATP pyrophosphatase;phosphoribosyl-AMP cyclohydrolase;ATP phosphoribosyltransferase	10	10	False	True	
|HOMOCYSDEGR-PWY|	L-cysteine biosynthesis III (from L-homocysteine)	L-cysteine biosynthesis III (from L-homocysteine),L-homocysteine degradation	|Degradation|,|Amino-Acid-Degradation|,|Proteinogenic-Amino-Acids-Degradation|,|HOMOCYSTEINE-DEG|,|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Biosynthesis|,|Amino-Acid-Biosynthesis|,|IND-AMINO-ACID-SYN|,|CYSTEINE-SYN|	|TAX-33208|,|TAX-2157|,|TAX-2|	CYSTATHIONINE-BETA-SYNTHASE-RXN,RXN-15130	4.2.1.22,4.4.1.1		cystathionine beta-synthase;cystathionine gamma-lyase	2	2	False	True	
|HOMOSER-METSYN-PWY|	L-methionine biosynthesis I	L-methionine biosynthesis I,L-methionine biosynthesis from L-homoserine,L-methionine biosynthesis by transsulfuration	|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Biosynthesis|,|Amino-Acid-Biosynthesis|,|IND-AMINO-ACID-SYN|,|METHIONINE-SYN|,|Methionine-De-novo-Biosynthesis|	|TAX-2|	HOMSUCTRAN-RXN,HOMOCYSMET-RXN,O-SUCCHOMOSERLYASE-RXN,HOMOCYSMETB12-RXN,CYSTATHIONINE-BETA-LYASE-RXN	2.3.1.46,2.1.1.14,2.5.1.48,2.1.1.13,4.4.1.13	HOMSUCTRAN-RXN,O-SUCCHOMOSERLYASE-RXN	homoserine O-succinyltransferase;cobalamin-independent homocysteine transmethylase;O-succinylhomoserine(thiol)-lyase;cobalamin-dependent methionine synthase;cystathionine beta-lyase	5	5	False	True	
|HOMOSERSYN-PWY|	L-homoserine biosynthesis	L-homoserine biosynthesis	|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Biosynthesis|,|Amino-Acid-Biosynthesis|,|Other-Amino-Acid-Biosynthesis|	|TAX-2157|,|TAX-33090|,|TAX-4751|,|TAX-2|	ASPARTATEKIN-RXN,ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN,HOMOSERDEHYDROG-RXN	2.7.2.4,1.2.1.11,1.1.1.3		aspartate kinase;aspartate-semialdehyde dehydrogenase;homoserine dehydrogenase	3	3	False	True	
|HOMOSER-THRESYN-PWY|	L-threonine biosynthesis	L-threonine biosynthesis	|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Biosynthesis|,|Amino-Acid-Biosynthesis|,|IND-AMINO-ACID-SYN|,|THREONINE-BIOSYNTHESIS|	|TAX-2157|,|TAX-4751|,|TAX-2|,|TAX-33090|	HOMOSERKIN-RXN,THRESYN-RXN	2.7.1.39,4.2.3.1		homoserine kinase;threonine synthase	2	2	False	True	
|HSERMETANA-PWY|	L-methionine biosynthesis III	L-methionine biosynthesis III,L-methionine biosynthesis by sulfhydrylation	|Super-Pathways|,|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Biosynthesis|,|Amino-Acid-Biosynthesis|,|IND-AMINO-ACID-SYN|,|METHIONINE-SYN|,|Methionine-De-novo-Biosynthesis|	|TAX-4751|,|TAX-2|	HOMOCYSMET-RXN,ACETYLHOMOSER-CYS-RXN,HOMOSERINE-O-ACETYLTRANSFERASE-RXN,HOMOCYSMETB12-RXN	2.1.1.14,2.5.1.49,2.3.1.31,2.1.1.13	HOMOSERINE-O-ACETYLTRANSFERASE-RXN,ACETYLHOMOSER-CYS-RXN	cobalamin-independent methionine synthase;O-acetylhomoserine sulfhydrylase;homoserine O-acetyltransferase;cob(I)alamin-dependent methionine synthase	4	4	True	True	
|HYDROXYPRODEG-PWY|	trans-4-hydroxy-L-proline degradation I	<i>trans</i>-4-hydroxy-L-proline degradation I,4-hydroxyproline degradation	|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|Amino-Acid-Degradation|,|MISCELLANEOUS-DEG|,|Hydroxyprolines-Degradation|	|TAX-33208|	4-HYDROXYGLUTAMATE-AMINOTRANSFERASE-RXN,4OH2OXOGLUTARALDOL-RXN,RXN-14471,RXN-14472,RXN66-545	2.6.1.23,4.1.3.16,,1.2.1,1.5.5.3		erythro-4-hydroxyl-L-glutamate aminotransferase;4-hydroxy-2-oxoglutarate aldolase;RXN-14471;L-4-hydroxyglutamate semialdehyde dehydrogenase;hydroxyproline dehydrogenase	5	4	False	True	RXN-14471
|IDNCAT-PWY|	L-idonate degradation	L-idonate degradation,L-idonic acid catabolism,L-idonate catabolism	|SECONDARY-METABOLITE-DEGRADATION|,|Sugar-Derivatives|,|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|CARBOXYLATES-DEG|,|SUGAR-ACIDS-DEG|	|TAX-2|	GLUCONATE-5-DEHYDROGENASE-RXN,GLUCONOKIN-RXN,1.1.1.264-RXN	1.1.1.69,2.7.1.12,1.1.1.264		5-keto-D-gluconate 5-reductase;D-gluconate kinase;L-idonate 5-dehydrogenase	3	3	False	True	
|ILEUDEG-PWY|	L-isoleucine degradation I	L-isoleucine degradation I	|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|Amino-Acid-Degradation|,|Proteinogenic-Amino-Acids-Degradation|,|ISOLEUCINE-DEG|	|TAX-2759|,|TAX-2157|,|TAX-2|	BRANCHED-CHAINAMINOTRANSFERILEU-RXN,1.1.1.178-RXN,TIGLYLCOA-HYDROXY-RXN,METHYLACETOACETYLCOATHIOL-RXN,2KETO-3METHYLVALERATE-RXN,2-METHYLACYL-COA-DEHYDROGENASE-RXN	2.6.1.42,1.1.1.178,4.2.1.17,2.3.1.16,1.2.1.25,1.3.8.5		L-isoleucine:2-oxoglutarate aminotransferase;3-hydroxy-2-methylbutyryl-CoA dehydrogenase;Tiglyl-CoA hydratase;2-methylacetoacetyl-CoA thiolase;(S)-3-methyl-2-oxopentanoate dehydrogenase (acylating);S-2-methylbutryl-CoA:FAD oxidoreductase	6	6	False	True	
