tr	exid	exmet	name	rea	mets	transporter	type	tc
rxn12213	EX_cpd11669_e0	cpd11669[e0]	nadh dehydrogenase (ubiquinone)	(1) cpd00004_c0 + (5) cpd00067_c0 + (1) cpd11669_c0 <=> (1) cpd00003_c0 + (4) cpd00067_e0 + (1) cpd11665_c0	5			
rxn12245	EX_cpd00001_e0	cpd00001[e0]	chlorogenate hydrolase	(1) cpd00001_c0 + (1) cpd00634_c0 <=> (1) cpd00067_e0 + (1) cpd00248_c0 + (1) cpd00881_c0	5			
rxn12245	EX_cpd00067_e0	cpd00067[e0]	chlorogenate hydrolase	(1) cpd00001_c0 + (1) cpd00634_c0 <=> (1) cpd00067_e0 + (1) cpd00248_c0 + (1) cpd00881_c0	5			
rxn12245	EX_cpd00248_e0	cpd00248[e0]	chlorogenate hydrolase	(1) cpd00001_c0 + (1) cpd00634_c0 <=> (1) cpd00067_e0 + (1) cpd00248_c0 + (1) cpd00881_c0	5			
rxn12245	EX_cpd00634_e0	cpd00634[e0]	chlorogenate hydrolase	(1) cpd00001_c0 + (1) cpd00634_c0 <=> (1) cpd00067_e0 + (1) cpd00248_c0 + (1) cpd00881_c0	5			
rxn12245	EX_cpd00881_e0	cpd00881[e0]	chlorogenate hydrolase	(1) cpd00001_c0 + (1) cpd00634_c0 <=> (1) cpd00067_e0 + (1) cpd00248_c0 + (1) cpd00881_c0	5			
rxn12246	EX_cpd00197_e0	cpd00197[e0]	3,4-dihydroxybenzoate periplasm-cytoplasm transport	(1) cpd00197_e0 <=> (1) cpd00197_c0	1			
rxn12306	EX_cpd00117_e0	cpd00117[e0]	peptidoglycan synthesis	(1) cpd03495_e0 <=> (0.8) cpd00117_c0 + (1) cpd02229_e0 + (0.9208) cpd16661_c0	4			
rxn12306	EX_cpd02229_e0	cpd02229[e0]	peptidoglycan synthesis	(1) cpd03495_e0 <=> (0.8) cpd00117_c0 + (1) cpd02229_e0 + (0.9208) cpd16661_c0	4			
rxn12306	EX_cpd03495_e0	cpd03495[e0]	peptidoglycan synthesis	(1) cpd03495_e0 <=> (0.8) cpd00117_c0 + (1) cpd02229_e0 + (0.9208) cpd16661_c0	4			
rxn12306	EX_cpd16661_e0	cpd16661[e0]	peptidoglycan synthesis	(1) cpd03495_e0 <=> (0.8) cpd00117_c0 + (1) cpd02229_e0 + (0.9208) cpd16661_c0	4			
rxn12363	EX_cpd00067_e0	cpd00067[e0]	gluconate permease	(1) cpd00222_e0 + (1) cpd00986_e0 <=> (2) cpd00067_c0 + (1) cpd00097_e0 + (1) cpd00222_c0	4	permease	2.Electrochemical potential-driven transporters	
rxn12363	EX_cpd00097_e0	cpd00097[e0]	gluconate permease	(1) cpd00222_e0 + (1) cpd00986_e0 <=> (2) cpd00067_c0 + (1) cpd00097_e0 + (1) cpd00222_c0	4	permease	2.Electrochemical potential-driven transporters	
rxn12363	EX_cpd00222_e0	cpd00222[e0]	gluconate permease	(1) cpd00222_e0 + (1) cpd00986_e0 <=> (2) cpd00067_c0 + (1) cpd00097_e0 + (1) cpd00222_c0	4	permease	2.Electrochemical potential-driven transporters	
rxn12363	EX_cpd00986_e0	cpd00986[e0]	gluconate permease	(1) cpd00222_e0 + (1) cpd00986_e0 <=> (2) cpd00067_c0 + (1) cpd00097_e0 + (1) cpd00222_c0	4	permease	2.Electrochemical potential-driven transporters	
rxn12364	EX_cpd00067_e0	cpd00067[e0]	transport of l-carnitine [extraorganism-cytosol](secondary symport)	(1) cpd00067_e0 + (1) cpd00266[2] <=> (1) cpd00067_c0 + (1) cpd00266_c0	2	symport	2.Electrochemical potential-driven transporters	
rxn12364	EX_cpd00266_e0	cpd00266[e0]	transport of l-carnitine [extraorganism-cytosol](secondary symport)	(1) cpd00067_e0 + (1) cpd00266[2] <=> (1) cpd00067_c0 + (1) cpd00266_c0	2	symport	2.Electrochemical potential-driven transporters	
rxn12365	EX_cpd00067_e0	cpd00067[e0]	transport of lactate [extraorganism-cytosol](secondary symport)	(1) cpd00067_e0 + (1) cpd00159[2] <=> (1) cpd00067_c0 + (1) cpd00159_c0	2	symport	2.Electrochemical potential-driven transporters	
rxn12365	EX_cpd00159_e0	cpd00159[e0]	transport of lactate [extraorganism-cytosol](secondary symport)	(1) cpd00067_e0 + (1) cpd00159[2] <=> (1) cpd00067_c0 + (1) cpd00159_c0	2	symport	2.Electrochemical potential-driven transporters	
rxn12366	EX_cpd00067_e0	cpd00067[e0]	transport of d-lactate [extraorganism-cytosol](secondary symport)	(1) cpd00067_e0 + (1) cpd00221[2] <=> (1) cpd00067_c0 + (1) cpd00221_c0	2	symport	2.Electrochemical potential-driven transporters	
rxn12366	EX_cpd00221_e0	cpd00221[e0]	transport of d-lactate [extraorganism-cytosol](secondary symport)	(1) cpd00067_e0 + (1) cpd00221[2] <=> (1) cpd00067_c0 + (1) cpd00221_c0	2	symport	2.Electrochemical potential-driven transporters	
rxn12367	EX_cpd00067_e0	cpd00067[e0]	transport of glycolate [extraorganism-cytosol](secondary symport)	(1) cpd00067_e0 + (1) cpd00139[2] <=> (1) cpd00067_c0 + (1) cpd00139_c0	2	symport	2.Electrochemical potential-driven transporters	
rxn12367	EX_cpd00139_e0	cpd00139[e0]	transport of glycolate [extraorganism-cytosol](secondary symport)	(1) cpd00067_e0 + (1) cpd00139[2] <=> (1) cpd00067_c0 + (1) cpd00139_c0	2	symport	2.Electrochemical potential-driven transporters	
rxn12368	EX_cpd00067_e0	cpd00067[e0]	transport of uracil [extraorganism-cytosol](secondary symport)	(1) cpd00067_e0 + (1) cpd00092[2] <=> (1) cpd00067_c0 + (1) cpd00092_c0	2	symport	2.Electrochemical potential-driven transporters	
rxn12368	EX_cpd00092_e0	cpd00092[e0]	transport of uracil [extraorganism-cytosol](secondary symport)	(1) cpd00067_e0 + (1) cpd00092[2] <=> (1) cpd00067_c0 + (1) cpd00092_c0	2	symport	2.Electrochemical potential-driven transporters	
rxn12369	EX_cpd00048_e0	cpd00048[e0]	transport of so42- [extraorganism-cytosol](secondary symport)	(1) cpd00048_e0 + (1) cpd00067[2] <=> (1) cpd00048_c0 + (1) cpd00067_c0	2	symport	2.Electrochemical potential-driven transporters	
rxn12369	EX_cpd00067_e0	cpd00067[e0]	transport of so42- [extraorganism-cytosol](secondary symport)	(1) cpd00048_e0 + (1) cpd00067[2] <=> (1) cpd00048_c0 + (1) cpd00067_c0	2	symport	2.Electrochemical potential-driven transporters	
rxn12370	EX_cpd00023_e0	cpd00023[e0]	transport of l-glutamate [extraorganism-cytosol](secondary symport)	(1) cpd00023_e0 + (1) cpd00067[2] <=> (1) cpd00023_c0 + (1) cpd00067_c0	2	symport	2.Electrochemical potential-driven transporters	
rxn12370	EX_cpd00067_e0	cpd00067[e0]	transport of l-glutamate [extraorganism-cytosol](secondary symport)	(1) cpd00023_e0 + (1) cpd00067[2] <=> (1) cpd00023_c0 + (1) cpd00067_c0	2	symport	2.Electrochemical potential-driven transporters	
rxn12371	EX_cpd00067_e0	cpd00067[e0]	transport of citrate [extraorganism-cytosol](secondary symport)	(1) cpd00067_e0 + (1) cpd00137[2] <=> (1) cpd00067_c0 + (1) cpd00137_c0	2	symport	2.Electrochemical potential-driven transporters	
rxn12371	EX_cpd00137_e0	cpd00137[e0]	transport of citrate [extraorganism-cytosol](secondary symport)	(1) cpd00067_e0 + (1) cpd00137[2] <=> (1) cpd00067_c0 + (1) cpd00137_c0	2	symport	2.Electrochemical potential-driven transporters	
rxn12372	EX_cpd00067_e0	cpd00067[e0]	transport of homoserine [cytosol-extraorganism](secondary antiport)	(1) cpd00067_e0 + (1) cpd00227_c0 <=> (1) cpd00067_c0 + (1) cpd00227[2]	2	antiport	2.Electrochemical potential-driven transporters	
rxn12372	EX_cpd00227_e0	cpd00227[e0]	transport of homoserine [cytosol-extraorganism](secondary antiport)	(1) cpd00067_e0 + (1) cpd00227_c0 <=> (1) cpd00067_c0 + (1) cpd00227[2]	2	antiport	2.Electrochemical potential-driven transporters	
rxn12373	EX_cpd00067_e0	cpd00067[e0]	transport of homoserine lactone [cytosol-extraorganism](secondary antiport)	(1) cpd00067_e0 + (1) cpd16660_c0 <=> (1) cpd00067_c0 + (1) cpd16660[2]	2	antiport	2.Electrochemical potential-driven transporters	
rxn12373	EX_cpd16660_e0	cpd16660[e0]	transport of homoserine lactone [cytosol-extraorganism](secondary antiport)	(1) cpd00067_e0 + (1) cpd16660_c0 <=> (1) cpd00067_c0 + (1) cpd16660[2]	2	antiport	2.Electrochemical potential-driven transporters	
rxn12374	EX_cpd00067_e0	cpd00067[e0]	transport of 3-dehydro-shikimate [periplasm-cytosol](secondary symport)	(1) cpd00067_e0 + (1) cpd01716_e0 <=> (1) cpd00067_c0 + (1) cpd01716_c0	2	symport	2.Electrochemical potential-driven transporters	
rxn12374	EX_cpd01716_e0	cpd01716[e0]	transport of 3-dehydro-shikimate [periplasm-cytosol](secondary symport)	(1) cpd00067_e0 + (1) cpd01716_e0 <=> (1) cpd00067_c0 + (1) cpd01716_c0	2	symport	2.Electrochemical potential-driven transporters	
rxn12375	EX_cpd00067_e0	cpd00067[e0]	transport of betaine [extraorganism-cytosol](secondary symport)	(1) cpd00067_e0 + (1) cpd00540[2] <=> (1) cpd00067_c0 + (1) cpd00540_c0	2	symport	2.Electrochemical potential-driven transporters	
rxn12375	EX_cpd00540_e0	cpd00540[e0]	transport of betaine [extraorganism-cytosol](secondary symport)	(1) cpd00067_e0 + (1) cpd00540[2] <=> (1) cpd00067_c0 + (1) cpd00540_c0	2	symport	2.Electrochemical potential-driven transporters	
rxn12376	EX_cpd15378_e0	cpd15378[e0]	transport of 4-hydroxybenzyl alcohol [extraorganism-cytosol](passive)	(1) cpd15378_e0 <=> (1) cpd15378_c0	1			
rxn12377	EX_cpd00067_e0	cpd00067[e0]	transport of 4-aminobutyrate [extraorganism-cytosol](secondary symport)	(1) cpd00067_e0 + (1) cpd00281[2] <=> (1) cpd00067_c0 + (1) cpd00281_c0	2	symport	2.Electrochemical potential-driven transporters	
rxn12377	EX_cpd00281_e0	cpd00281[e0]	transport of 4-aminobutyrate [extraorganism-cytosol](secondary symport)	(1) cpd00067_e0 + (1) cpd00281[2] <=> (1) cpd00067_c0 + (1) cpd00281_c0	2	symport	2.Electrochemical potential-driven transporters	
rxn12378	EX_cpd00039_e0	cpd00039[e0]	transport of l-lysine [extraorganism-cytosol](secondary symport)	(1) cpd00039_e0 + (1) cpd00067[2] <=> (1) cpd00039_c0 + (1) cpd00067_c0	2	symport	2.Electrochemical potential-driven transporters	
rxn12378	EX_cpd00067_e0	cpd00067[e0]	transport of l-lysine [extraorganism-cytosol](secondary symport)	(1) cpd00039_e0 + (1) cpd00067[2] <=> (1) cpd00039_c0 + (1) cpd00067_c0	2	symport	2.Electrochemical potential-driven transporters	
rxn12379	EX_cpd00033_e0	cpd00033[e0]	transport of glycine [extraorganism-cytosol](secondary symport)	(1) cpd00033_e0 + (1) cpd00067[2] <=> (1) cpd00033_c0 + (1) cpd00067_c0	2	symport	2.Electrochemical potential-driven transporters	
rxn12379	EX_cpd00067_e0	cpd00067[e0]	transport of glycine [extraorganism-cytosol](secondary symport)	(1) cpd00033_e0 + (1) cpd00067[2] <=> (1) cpd00033_c0 + (1) cpd00067_c0	2	symport	2.Electrochemical potential-driven transporters	
rxn12380	EX_cpd00067_e0	cpd00067[e0]	transport of choline [extraorganism-cytosol](secondary symport)	(1) cpd00067_e0 + (1) cpd00098[2] <=> (1) cpd00067_c0 + (1) cpd00098_c0	2	symport	2.Electrochemical potential-driven transporters	
rxn12380	EX_cpd00098_e0	cpd00098[e0]	transport of choline [extraorganism-cytosol](secondary symport)	(1) cpd00067_e0 + (1) cpd00098[2] <=> (1) cpd00067_c0 + (1) cpd00098_c0	2	symport	2.Electrochemical potential-driven transporters	
rxn12381	EX_cpd00067_e0	cpd00067[e0]	transport of adenosine [extraorganism-cytosol](secondary symport)	(1) cpd00067_e0 + (1) cpd00182[2] <=> (1) cpd00067_c0 + (1) cpd00182_c0	2	symport	2.Electrochemical potential-driven transporters	
rxn12381	EX_cpd00182_e0	cpd00182[e0]	transport of adenosine [extraorganism-cytosol](secondary symport)	(1) cpd00067_e0 + (1) cpd00182[2] <=> (1) cpd00067_c0 + (1) cpd00182_c0	2	symport	2.Electrochemical potential-driven transporters	
rxn12382	EX_cpd00067_e0	cpd00067[e0]	transport of adipate [extraorganism-cytosol](secondary symport)	(1) cpd00067_e0 + (1) cpd03642[2] <=> (1) cpd00067_c0 + (1) cpd03642_c0	2	symport	2.Electrochemical potential-driven transporters	
rxn12382	EX_cpd03642_e0	cpd03642[e0]	transport of adipate [extraorganism-cytosol](secondary symport)	(1) cpd00067_e0 + (1) cpd03642[2] <=> (1) cpd00067_c0 + (1) cpd03642_c0	2	symport	2.Electrochemical potential-driven transporters	
rxn12383	EX_cpd00093_e0	cpd00093[e0]	transport of 2-aminobenzoate [extraorganism-cytosol](passive)	(1) cpd00093_e0 <=> (1) cpd00093_c0	1			
rxn12384	EX_cpd00435_e0	cpd00435[e0]	transport of benzyl alcohol [extraorganism-cytosol](passive)	(1) cpd00435_e0 <=> (1) cpd00435_c0	1			
rxn12385	EX_cpd00067_e0	cpd00067[e0]	transport of decanoate [extraorganism-cytosol](secondary symport)	(1) cpd00067_e0 + (1) cpd01107[2] <=> (1) cpd00067_c0 + (1) cpd01107_c0	2	symport	2.Electrochemical potential-driven transporters	
rxn12385	EX_cpd01107_e0	cpd01107[e0]	transport of decanoate [extraorganism-cytosol](secondary symport)	(1) cpd00067_e0 + (1) cpd01107[2] <=> (1) cpd00067_c0 + (1) cpd01107_c0	2	symport	2.Electrochemical potential-driven transporters	
rxn12386	EX_cpd00067_e0	cpd00067[e0]	transport of dodecanoate [extraorganism-cytosol](secondary symport)	(1) cpd00067_e0 + (1) cpd01741[2] <=> (1) cpd00067_c0 + (1) cpd01741_c0	2	symport	2.Electrochemical potential-driven transporters	
rxn12386	EX_cpd01741_e0	cpd01741[e0]	transport of dodecanoate [extraorganism-cytosol](secondary symport)	(1) cpd00067_e0 + (1) cpd01741[2] <=> (1) cpd00067_c0 + (1) cpd01741_c0	2	symport	2.Electrochemical potential-driven transporters	
rxn12387	EX_cpd00067_e0	cpd00067[e0]	transport of tetradecanoate [extraorganism-cytosol](secondary symport)	(1) cpd00067_e0 + (1) cpd03847[2] <=> (1) cpd00067_c0 + (1) cpd03847_c0	2	symport	2.Electrochemical potential-driven transporters	
rxn12387	EX_cpd03847_e0	cpd03847[e0]	transport of tetradecanoate [extraorganism-cytosol](secondary symport)	(1) cpd00067_e0 + (1) cpd03847[2] <=> (1) cpd00067_c0 + (1) cpd03847_c0	2	symport	2.Electrochemical potential-driven transporters	
rxn12388	EX_cpd00067_e0	cpd00067[e0]	transport of hexadecanoate [extraorganism-cytosol](secondary symport)	(1) cpd00067_e0 + (1) cpd00214[2] <=> (1) cpd00067_c0 + (1) cpd00214_c0	2	symport	2.Electrochemical potential-driven transporters	
rxn12388	EX_cpd00214_e0	cpd00214[e0]	transport of hexadecanoate [extraorganism-cytosol](secondary symport)	(1) cpd00067_e0 + (1) cpd00214[2] <=> (1) cpd00067_c0 + (1) cpd00214_c0	2	symport	2.Electrochemical potential-driven transporters	
rxn12389	EX_cpd00067_e0	cpd00067[e0]	transport of cis-hexadec-7-enoate [extraorganism-cytosol](secondary symport)	(1) cpd00067_e0 + (1) cpd16618[2] <=> (1) cpd00067_c0 + (1) cpd16618_c0	2	symport	2.Electrochemical potential-driven transporters	
rxn12389	EX_cpd16618_e0	cpd16618[e0]	transport of cis-hexadec-7-enoate [extraorganism-cytosol](secondary symport)	(1) cpd00067_e0 + (1) cpd16618[2] <=> (1) cpd00067_c0 + (1) cpd16618_c0	2	symport	2.Electrochemical potential-driven transporters	
rxn12390	EX_cpd00067_e0	cpd00067[e0]	transport of octadenoate [extraorganism-cytosol](secondary symport)	(1) cpd00067_e0 + (1) cpd01080[2] <=> (1) cpd00067_c0 + (1) cpd01080_c0	2	symport	2.Electrochemical potential-driven transporters	
rxn12390	EX_cpd01080_e0	cpd01080[e0]	transport of octadenoate [extraorganism-cytosol](secondary symport)	(1) cpd00067_e0 + (1) cpd01080[2] <=> (1) cpd00067_c0 + (1) cpd01080_c0	2	symport	2.Electrochemical potential-driven transporters	
rxn12391	EX_cpd00067_e0	cpd00067[e0]	transport of cis-octadec-9-enoate [extraorganism-cytosol](secondary symport)	(1) cpd00067_e0 + (1) cpd00536[2] <=> (1) cpd00067_c0 + (1) cpd00536_c0	2	symport	2.Electrochemical potential-driven transporters	
rxn12391	EX_cpd00536_e0	cpd00536[e0]	transport of cis-octadec-9-enoate [extraorganism-cytosol](secondary symport)	(1) cpd00067_e0 + (1) cpd00536[2] <=> (1) cpd00067_c0 + (1) cpd00536_c0	2	symport	2.Electrochemical potential-driven transporters	
rxn12392	EX_cpd00067_e0	cpd00067[e0]	transport of pentanoate [extraorganism-cytosol](secondary symport)	(1) cpd00067_e0 + (1) cpd00597[2] <=> (1) cpd00067_c0 + (1) cpd00597_c0	2	symport	2.Electrochemical potential-driven transporters	
rxn12392	EX_cpd00597_e0	cpd00597[e0]	transport of pentanoate [extraorganism-cytosol](secondary symport)	(1) cpd00067_e0 + (1) cpd00597[2] <=> (1) cpd00067_c0 + (1) cpd00597_c0	2	symport	2.Electrochemical potential-driven transporters	
rxn12393	EX_cpd00067_e0	cpd00067[e0]	transport of hexanoate [extraorganism-cytosol](secondary symport)	(1) cpd00067_e0 + (1) cpd01113[2] <=> (1) cpd00067_c0 + (1) cpd01113_c0	2	symport	2.Electrochemical potential-driven transporters	
rxn12393	EX_cpd01113_e0	cpd01113[e0]	transport of hexanoate [extraorganism-cytosol](secondary symport)	(1) cpd00067_e0 + (1) cpd01113[2] <=> (1) cpd00067_c0 + (1) cpd01113_c0	2	symport	2.Electrochemical potential-driven transporters	
rxn12394	EX_cpd00067_e0	cpd00067[e0]	transport of sorbate [extraorganism-cytosol](secondary symport)	(1) cpd00067_e0 + (1) cpd16648[2] <=> (1) cpd00067_c0 + (1) cpd16648_c0	2	symport	2.Electrochemical potential-driven transporters	
rxn12394	EX_cpd16648_e0	cpd16648[e0]	transport of sorbate [extraorganism-cytosol](secondary symport)	(1) cpd00067_e0 + (1) cpd16648[2] <=> (1) cpd00067_c0 + (1) cpd16648_c0	2	symport	2.Electrochemical potential-driven transporters	
rxn12395	EX_cpd00067_e0	cpd00067[e0]	transport of octanoate [extraorganism-cytosol](secondary symport)	(1) cpd00067_e0 + (1) cpd03846[2] <=> (1) cpd00067_c0 + (1) cpd03846_c0	2	symport	2.Electrochemical potential-driven transporters	
rxn12395	EX_cpd03846_e0	cpd03846[e0]	transport of octanoate [extraorganism-cytosol](secondary symport)	(1) cpd00067_e0 + (1) cpd03846[2] <=> (1) cpd00067_c0 + (1) cpd03846_c0	2	symport	2.Electrochemical potential-driven transporters	
rxn12396	EX_cpd00881_e0	cpd00881[e0]	transport of caffeate [extraorganism-periplasm](passive)	(1) cpd00881_c0 <=> (1) cpd00881_e0	1			
rxn12397	EX_cpd00067_e0	cpd00067[e0]	transport of caffeate [periplasm-cytosol](secondary symport)	(1) cpd00067_e0 + (1) cpd00881_e0 <=> (1) cpd00067_c0 + (1) cpd00881_c0	2	symport	2.Electrochemical potential-driven transporters	
rxn12397	EX_cpd00881_e0	cpd00881[e0]	transport of caffeate [periplasm-cytosol](secondary symport)	(1) cpd00067_e0 + (1) cpd00881_e0 <=> (1) cpd00067_c0 + (1) cpd00881_c0	2	symport	2.Electrochemical potential-driven transporters	
rxn12398	EX_cpd00634_e0	cpd00634[e0]	transport of chlorogenate [extraorganism-periplasm](passive)	(1) cpd00634_c0 <=> (1) cpd00634_e0	1			
rxn12399	EX_cpd00067_e0	cpd00067[e0]	transport of coniferyl aldehyde [extraorganism-cytosol](secondary symport)	(1) cpd00067_e0 + (1) cpd01733[2] <=> (1) cpd00067_c0 + (1) cpd01733_c0	2	symport	2.Electrochemical potential-driven transporters	
rxn12399	EX_cpd01733_e0	cpd01733[e0]	transport of coniferyl aldehyde [extraorganism-cytosol](secondary symport)	(1) cpd00067_e0 + (1) cpd01733[2] <=> (1) cpd00067_c0 + (1) cpd01733_c0	2	symport	2.Electrochemical potential-driven transporters	
rxn12400	EX_cpd00067_e0	cpd00067[e0]	transport of 4-coumarate [extraorganism-cytosol](secondary symport)	(1) cpd00067_e0 + (1) cpd00604[2] <=> (1) cpd00067_c0 + (1) cpd00604_c0	2	symport	2.Electrochemical potential-driven transporters	
rxn12400	EX_cpd00604_e0	cpd00604[e0]	transport of 4-coumarate [extraorganism-cytosol](secondary symport)	(1) cpd00067_e0 + (1) cpd00604[2] <=> (1) cpd00067_c0 + (1) cpd00604_c0	2	symport	2.Electrochemical potential-driven transporters	
rxn12401	EX_cpd00599_e0	cpd00599[e0]	transport of salicylate [extraorganism-cytosol](passive)	(1) cpd00599_e0 <=> (1) cpd00599_c0	1			
rxn12402	EX_cpd00998_e0	cpd00998[e0]	transport of octane [extraorganism-cytosol](passive)	(1) cpd00998_e0 <=> (1) cpd00998_c0	1			
rxn12403	EX_cpd00067_e0	cpd00067[e0]	transport of pimelate [extraorganism-cytosol](secondary symport)	(1) cpd00067_e0 + (1) cpd01727[2] <=> (1) cpd00067_c0 + (1) cpd01727_c0	2	symport	2.Electrochemical potential-driven transporters	
rxn12403	EX_cpd01727_e0	cpd01727[e0]	transport of pimelate [extraorganism-cytosol](secondary symport)	(1) cpd00067_e0 + (1) cpd01727[2] <=> (1) cpd00067_c0 + (1) cpd01727_c0	2	symport	2.Electrochemical potential-driven transporters	
rxn12404	EX_cpd00320_e0	cpd00320[e0]	D-Aspartic Acid transport reatcion	(1) cpd00320_e0 <=> (1) cpd00320_c0	1			
rxn12405	EX_cpd00797_e0	cpd00797[e0]	transport of (r)-3-hydroxybutanoate [extraorganism-cytosol](passive)	(1) cpd00797_e0 <=> (1) cpd00797_c0	1			
rxn12406	EX_cpd00067_e0	cpd00067[e0]	transport of sebacate [extraorganism-cytosol](secondary symport)	(1) cpd00067_e0 + (1) cpd05192[2] <=> (1) cpd00067_c0 + (1) cpd05192_c0	2	symport	2.Electrochemical potential-driven transporters	
rxn12406	EX_cpd05192_e0	cpd05192[e0]	transport of sebacate [extraorganism-cytosol](secondary symport)	(1) cpd00067_e0 + (1) cpd05192[2] <=> (1) cpd00067_c0 + (1) cpd05192_c0	2	symport	2.Electrochemical potential-driven transporters	
rxn12407	EX_cpd00762_e0	cpd00762[e0]	transport of 4-guanidinobutanoate [extraorganism-cytosol](passive)	(1) cpd00762_e0 <=> (1) cpd00762_c0	1			
rxn12408	EX_cpd11193_e0	cpd11193[e0]	transport of benzylacetate [extraorganism-cytosol](passive)	(1) cpd11193_e0 <=> (1) cpd11193_c0	1			
rxn12409	EX_cpd16657_e0	cpd16657[e0]	transport of ethylsalicylate [extraorganism-cytosol](passive)	(1) cpd16657_e0 <=> (1) cpd16657_c0	1			
rxn12410	EX_cpd01006_e0	cpd01006[e0]	transport of salicylacetate [extraorganism-cytosol](passive)	(1) cpd01006_e0 <=> (1) cpd01006_c0	1			
rxn12411	EX_cpd16658_e0	cpd16658[e0]	transport of 4-hydroxybenzylacetate [extraorganism-cytosol](passive)	(1) cpd16658_e0 <=> (1) cpd16658_c0	1			
rxn12412	EX_cpd07333_e0	cpd07333[e0]	transport of 3,4-dihydroxyphenylpropionate [extraorganism-cytosol](passive)	(1) cpd07333_e0 <=> (1) cpd07333_c0	1			
rxn12413	EX_cpd00067_e0	cpd00067[e0]	transport of cytidine [extraorganism-cytosol](secondary symport)	(1) cpd00067_e0 + (1) cpd00367[2] <=> (1) cpd00067_c0 + (1) cpd00367_c0	2	symport	2.Electrochemical potential-driven transporters	
rxn12413	EX_cpd00367_e0	cpd00367[e0]	transport of cytidine [extraorganism-cytosol](secondary symport)	(1) cpd00067_e0 + (1) cpd00367[2] <=> (1) cpd00067_c0 + (1) cpd00367_c0	2	symport	2.Electrochemical potential-driven transporters	
rxn12414	EX_cpd00067_e0	cpd00067[e0]	transport of deoxyadenosine [extraorganism-cytosol](secondary symport)	(1) cpd00067_e0 + (1) cpd00438[2] <=> (1) cpd00067_c0 + (1) cpd00438_c0	2	symport	2.Electrochemical potential-driven transporters	
rxn12414	EX_cpd00438_e0	cpd00438[e0]	transport of deoxyadenosine [extraorganism-cytosol](secondary symport)	(1) cpd00067_e0 + (1) cpd00438[2] <=> (1) cpd00067_c0 + (1) cpd00438_c0	2	symport	2.Electrochemical potential-driven transporters	
rxn12415	EX_cpd00067_e0	cpd00067[e0]	transport of deoxycytidine [extraorganism-cytosol](secondary symport)	(1) cpd00067_e0 + (1) cpd00654[2] <=> (1) cpd00067_c0 + (1) cpd00654_c0	2	symport	2.Electrochemical potential-driven transporters	
rxn12415	EX_cpd00654_e0	cpd00654[e0]	transport of deoxycytidine [extraorganism-cytosol](secondary symport)	(1) cpd00067_e0 + (1) cpd00654[2] <=> (1) cpd00067_c0 + (1) cpd00654_c0	2	symport	2.Electrochemical potential-driven transporters	
rxn12416	EX_cpd00067_e0	cpd00067[e0]	transport of deoxyguanosine [extraorganism-cytosol](secondary symport)	(1) cpd00067_e0 + (1) cpd00277[2] <=> (1) cpd00067_c0 + (1) cpd00277_c0	2	symport	2.Electrochemical potential-driven transporters	
rxn12416	EX_cpd00277_e0	cpd00277[e0]	transport of deoxyguanosine [extraorganism-cytosol](secondary symport)	(1) cpd00067_e0 + (1) cpd00277[2] <=> (1) cpd00067_c0 + (1) cpd00277_c0	2	symport	2.Electrochemical potential-driven transporters	
rxn12417	EX_cpd00067_e0	cpd00067[e0]	transport of deoxyinosine [extraorganism-cytosol](secondary symport)	(1) cpd00067_e0 + (1) cpd03279[2] <=> (1) cpd00067_c0 + (1) cpd03279_c0	2	symport	2.Electrochemical potential-driven transporters	
rxn12417	EX_cpd03279_e0	cpd03279[e0]	transport of deoxyinosine [extraorganism-cytosol](secondary symport)	(1) cpd00067_e0 + (1) cpd03279[2] <=> (1) cpd00067_c0 + (1) cpd03279_c0	2	symport	2.Electrochemical potential-driven transporters	
rxn12418	EX_cpd00067_e0	cpd00067[e0]	transport of deoxyuridine [extraorganism-cytosol](secondary symport)	(1) cpd00067_e0 + (1) cpd00412[2] <=> (1) cpd00067_c0 + (1) cpd00412_c0	2	symport	2.Electrochemical potential-driven transporters	
