id	name	altname	hierarchy	taxrange	reaId	reaEc	keyRea	reaName	reaNr	ecNr	superpathway	status
seed.pwy139	Inositol catabolism		Carbohydrates;Sugar alcohols		rxn01176,rxn01176,rxn03932,rxn00747,rxn00880,rxn02007,rxn05593,rxn00501,rxn00501,rxn05593,rxn00879	4.1.2.29,4.1.2.29,2.7.1.92,5.3.1.1,1.13.99.1,4.2.1.44,,1.2.1.27,1.2.1.27,,1.1.1.18		5-keto-2-deoxy-D-gluconate-6 phosphate aldolase;5-keto-2-deoxy-D-gluconate-6 phosphate aldolase [form 2];5-keto-2-deoxygluconokinase;Glyceraldehyde-3-phosphate ketol-isomerase;Inositol oxygenase;Inosose dehydratase;Major myo-inositol transporter IolT;Methylmalonate-semialdehyde dehydrogenase;Methylmalonate-semialdehyde dehydrogenase [inositol];Minor myo-inositol transporter IolF;Myo-inositol 2-dehydrogenase	11	9	False	True
seed.pwy140	Mannitol Utilization		Carbohydrates;Sugar alcohols		rxn00547,rxn00546,rxn00629,rxn05617,rxn05617,rxn05617,rxn02005,rxn02005	2.7.1.4,1.1.1.17,1.1.1.-,2.7.1.69,2.7.1.69,2.7.1.69,,2.7.3.9		Fructokinase;Mannitol-1-phosphate 5-dehydrogenase;Multiple polyol-specific dehydrogenase;PTS system, mannitol-specific IIA component;PTS system, mannitol-specific IIB component;PTS system, mannitol-specific IIC component;Phosphocarrier protein of PTS system;Phosphoenolpyruvate-protein phosphotransferase of PTS system	8	7	False	True
seed.pwy141	Propanediol utilization		Carbohydrates;Sugar alcohols		rxn09944,rxn00074,rxn00768,rxn00768,rxn00768,rxn00173,rxn01709,rxn01709,rxn01709,rxn00985,rxn01879	,,4.2.1.30,4.2.1.30,4.2.1.30,2.3.1.8,4.2.1.28,4.2.1.28,4.2.1.28,2.7.2.1,		CoA-acylating propionaldehyde dehydrogenase;Cob(II)alamin reductase;Glycerol dehydratase large subunit;Glycerol dehydratase medium subunit;Glycerol dehydratase small subunit;Phosphate acetyltransferase;Propanediol dehydratase large subunit;Propanediol dehydratase medium subunit;Propanediol dehydratase small subunit;Propionate kinase, propanediol utilization;Putative iron-containing NADPH-dependent propanol dehydrogenase	11	8	False	True
seed.pwy142	Ribitol, Xylitol, Arabitol, Mannitol and Sorbitol utilization		Carbohydrates;Sugar alcohols		rxn03883,rxn01114,rxn00547,rxn05648,rxn00629,rxn01383,rxn00634,rxn01385,rxn01199	1.1.1.11,2.7.1.47,2.7.1.4,,1.1.1.-,1.1.1.56,1.1.1.14,1.1.1.9,2.7.1.17		D-arabinitol 4-dehydrogenase;D-ribulokinase;Fructokinase;Glucitol/sorbitol-specific transport protein gutA;Multiple polyol-specific dehydrogenase;Ribitol 2-dehydrogenase;Sorbitol dehydrogenase;Xylitol dehydrogenase;Xylulose kinase	9	8	False	True
seed.pwy143	Two cell division clusters relating to chromosome partitioning		Cell Division and Cell Cycle;Cell cycle in Prokaryota		rxn13783,rxn13784,rxn00776,rxn13783,rxn13783	,3.1.26.3,4.2.1.70,,		Chromosome partition protein smc;Ribonuclease III;Ribosomal large subunit pseudouridine synthase B;Segregation and condensation protein A;Segregation and condensation protein B	5	2	False	True
seed.pwy144	Macromolecular synthesis operon		Cell Division and Cell Cycle;Control of Macromolecuar Synthesis		rxn00414,rxn00414,rxn13783,rxn13784,rxn13782	6.3.5.5,6.3.5.5,2.7.7.-,,		Carbamoyl-phosphate synthase large chain;Carbamoyl-phosphate synthase small chain;DNA primase;RNA polymerase sigma factor RpoD;SSU ribosomal protein S21p	5	3	False	True
seed.pwy145	Cell envelope-associated LytR-CpsA-Psr transcriptional attenuators		Cell Wall and Capsule;-		rxn01000,rxn01739	4.2.1.51,2.7.1.71		Prephenate dehydratase;Shikimate kinase I	2	2	False	True
seed.pwy146	Peptidoglycan Biosynthesis		Cell Wall and Capsule;-		rxn00293,rxn00193,rxn00187,rxn00187,rxn00187,rxn00187,rxn10199,rxn00293,rxn00293,rxn03903,rxn00187,rxn02285,rxn00461,rxn03408,rxn02286,rxn02008,rxn02011	2.3.1.157,5.1.1.3,6.3.1.2,6.3.1.2,6.3.1.2,6.3.1.2,2.4.1.129,2.7.7.23,2.7.7.23,2.7.8.13,6.3.1.2,1.1.1.158,2.5.1.7,2.4.1.227,6.3.2.8,6.3.2.9,6.3.2.13		Glucosamine-1-phosphate N-acetyltransferase;Glutamate racemase;Glutamine synthetase type I;Glutamine synthetase type II, eukaryotic;Glutamine synthetase type III, GlnN;Glutamine synthetase, clostridia type;Multimodular transpeptidase-transglycosylase;N-acetylglucosamine-1-phosphate uridyltransferase;N-acetylglucosamine-1-phosphate uridyltransferase eukaryotic;Phospho-N-acetylmuramoyl-pentapeptide-transferase;Putative glutamine synthetase, Rickettsiales type;UDP-N-acetylenolpyruvoylglucosamine reductase;UDP-N-acetylglucosamine 1-carboxyvinyltransferase;UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase;UDP-N-acetylmuramate--alanine ligase;UDP-N-acetylmuramoylalanine--D-glutamate ligase;UDP-N-acetylmuramoylalanyl-D-glutamate--2,6-diaminopimelate ligase	17	17	False	True
seed.pwy147	Peptidoglycan Biosynthesis 2		Cell Wall and Capsule;-		rxn00193,rxn00187,rxn00187,rxn00187,rxn00187,rxn10199,rxn00293,rxn00293,rxn03903,rxn00187,rxn02285,rxn00461,rxn03408,rxn02286,rxn02008,rxn02011	5.1.1.3,6.3.1.2,6.3.1.2,6.3.1.2,6.3.1.2,2.4.1.129,2.7.7.23,2.7.7.23,2.7.8.13,6.3.1.2,1.1.1.158,2.5.1.7,2.4.1.227,6.3.2.8,6.3.2.9,6.3.2.13		Glutamate racemase;Glutamine synthetase type I;Glutamine synthetase type II, eukaryotic;Glutamine synthetase type III, GlnN;Glutamine synthetase, clostridia type;Multimodular transpeptidase-transglycosylase;N-acetylglucosamine-1-phosphate uridyltransferase;N-acetylglucosamine-1-phosphate uridyltransferase eukaryotic;Phospho-N-acetylmuramoyl-pentapeptide-transferase;Putative glutamine synthetase, Rickettsiales type;UDP-N-acetylenolpyruvoylglucosamine reductase;UDP-N-acetylglucosamine 1-carboxyvinyltransferase;UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase;UDP-N-acetylmuramate--alanine ligase;UDP-N-acetylmuramoylalanine--D-glutamate ligase;UDP-N-acetylmuramoylalanyl-D-glutamate--2,6-diaminopimelate ligase	16	16	False	True
seed.pwy148	Recycling of Peptidoglycan Amino Acids		Cell Wall and Capsule;-		rxn00650	3.4.13.3		Aminoacyl-histidine dipeptidase (Peptidase D)	1	1	False	True
seed.pwy149	UDP-N-acetylmuramate from Fructose-6-phosphate Biosynthesis		Cell Wall and Capsule;-		rxn01483,rxn00555,rxn00293,rxn00293,rxn00293,rxn01505,rxn01485,rxn02285,rxn00461	2.3.1.4,2.6.1.16,2.3.1.157,2.7.7.23,2.7.7.23,5.4.2.3,5.4.2.10,1.1.1.158,2.5.1.7		Glucosamine 6-phosphate N-acetyltransferase;Glucosamine--fructose-6-phosphate aminotransferase [isomerizing];Glucosamine-1-phosphate N-acetyltransferase;N-acetylglucosamine-1-phosphate uridyltransferase;N-acetylglucosamine-1-phosphate uridyltransferase eukaryotic;Phosphoacetylglucosamine mutase;Phosphoglucosamine mutase;UDP-N-acetylenolpyruvoylglucosamine reductase;UDP-N-acetylglucosamine 1-carboxyvinyltransferase	9	9	False	True
seed.pwy150	Alginate metabolism		Cell Wall and Capsule;Capsular and extracellular polysacchrides		rxn01685,rxn00638,rxn05574,rxn00640,rxn00559,rxn01329	1.1.1.5,1.1.1.132,,2.7.7.22,5.3.1.8,5.4.2.8		Acetoin (diacetyl) reductase;GDP-mannose 6-dehydrogenase;Hexuronate transporter;Mannose-1-phosphate guanylyltransferase (GDP);Mannose-6-phosphate isomerase;Phosphomannomutase	6	5	False	True
seed.pwy151	CMP-N-acetylneuraminate Biosynthesis		Cell Wall and Capsule;Capsular and extracellular polysacchrides		rxn00827,rxn01316,rxn00292	2.7.7.43,2.5.1.56,5.1.3.14		N-Acetylneuraminate cytidylyltransferase;N-acetylneuraminate synthase;UDP-N-acetylglucosamine 2-epimerase	3	3	False	True
seed.pwy152	Capsular Polysaccharides Biosynthesis and Assembly		Cell Wall and Capsule;Capsular and extracellular polysacchrides		rxn00295	5.1.3.7		UDP-N-acetylglucosamine 4-epimerase	1	1	False	True
seed.pwy153	Capsular heptose biosynthesis		Cell Wall and Capsule;Capsular and extracellular polysacchrides		rxn03919	3.1.1.-		D-glycero-D-manno-heptose 1,7-bisphosphate phosphatase	1	1	False	True
seed.pwy154	Colanic acid biosynthesis		Cell Wall and Capsule;Capsular and extracellular polysacchrides		rxn03962,rxn00642	1.1.1.271,4.2.1.47		GDP-L-fucose synthetase;GDP-mannose 4,6-dehydratase	2	2	False	True
seed.pwy155	Legionaminic Acid Biosynthesis		Cell Wall and Capsule;Capsular and extracellular polysacchrides		rxn00292	5.1.3.14		UDP-N-acetylglucosamine 2-epimerase	1	1	False	True
seed.pwy156	O-Methyl Phosphoramidate Capsule Modification in Campylobacter		Cell Wall and Capsule;Capsular and extracellular polysacchrides		rxn00361	2.7.1.25		Adenylylsulfate kinase	1	1	False	True
seed.pwy157	Rhamnose containing glycans		Cell Wall and Capsule;Capsular and extracellular polysacchrides		rxn01675,rxn00621,rxn10194,rxn10194,rxn00214,rxn02000,rxn02003,rxn01997	2.7.7.24,2.7.7.39,3.6.3.40,,5.1.3.2,5.1.3.13,1.1.1.133,4.2.1.46		Glucose-1-phosphate thymidylyltransferase;Glycerol-3-phosphate cytidylyltransferase;Teichoic acid export ATP-binding protein TagH;Teichoic acid translocation permease protein TagG;UDP-glucose 4-epimerase;dTDP-4-dehydrorhamnose 3,5-epimerase;dTDP-4-dehydrorhamnose reductase;dTDP-glucose 4,6-dehydratase	8	7	False	True
seed.pwy158	Sialic Acid Metabolism		Cell Wall and Capsule;Capsular and extracellular polysacchrides		rxn00555,rxn00293,rxn00552,rxn00827,rxn00293,rxn01484,rxn01951,rxn01506,rxn01322,rxn01316,rxn00897,rxn05485,rxn05485,rxn05610,rxn05610,rxn05610,rxn05610,rxn01485,rxn00292	2.6.1.16,2.3.1.157,3.5.99.6,2.7.7.43,2.7.7.23,3.5.1.25,2.7.1.60,5.1.3.9,4.1.3.3,2.5.1.56,5.1.3.8,2.7.1.69,2.7.1.69,2.7.1.69,2.7.1.69,2.7.1.69,2.7.1.69,5.4.2.10,5.1.3.14		Glucosamine--fructose-6-phosphate aminotransferase [isomerizing];Glucosamine-1-phosphate N-acetyltransferase;Glucosamine-6-phosphate deaminase;N-Acetylneuraminate cytidylyltransferase;N-acetylglucosamine-1-phosphate uridyltransferase;N-acetylglucosamine-6-phosphate deacetylase;N-acetylmannosamine kinase;N-acetylmannosamine-6-phosphate 2-epimerase;N-acetylneuraminate lyase;N-acetylneuraminate synthase;N-acylglucosamine 2-epimerase;PTS system, N-acetylglucosamine-specific IIB component;PTS system, N-acetylglucosamine-specific IIC component;PTS system, mannose-specific IIA component;PTS system, mannose-specific IIB component;PTS system, mannose-specific IIC component;PTS system, mannose-specific IID component;Phosphoglucosamine mutase;UDP-N-acetylglucosamine 2-epimerase	19	19	False	True
seed.pwy159	Streptococcal Hyaluronic Acid Capsule		Cell Wall and Capsule;Capsular and extracellular polysacchrides		rxn00211,rxn00213	1.1.1.22,2.7.7.9		UDP-glucose dehydrogenase;UTP--glucose-1-phosphate uridylyltransferase	2	2	False	True
seed.pwy160	Vibrio Polysaccharide (VPS) Biosynthesis		Cell Wall and Capsule;Capsular and extracellular polysacchrides		rxn03852,rxn00423,rxn00292	2.4.1.187,2.3.1.30,5.1.3.14		N-acetylmannosaminyltransferase;Serine acetyltransferase;UDP-N-acetylglucosamine 2-epimerase	3	3	False	True
seed.pwy161	dTDP-rhamnose synthesis		Cell Wall and Capsule;Capsular and extracellular polysacchrides		rxn00702,rxn01675,rxn02000,rxn02003,rxn01997	2.7.7.33,2.7.7.24,5.1.3.13,1.1.1.133,4.2.1.46		Glucose-1-phosphate cytidylyltransferase;Glucose-1-phosphate thymidylyltransferase;dTDP-4-dehydrorhamnose 3,5-epimerase;dTDP-4-dehydrorhamnose reductase;dTDP-glucose 4,6-dehydratase	5	5	False	True
seed.pwy162	linker unit-arabinogalactan synthesis		Cell Wall and Capsule;Cell wall of Mycobacteria		rxn01675,rxn00358,rxn00214,rxn02000,rxn02003,rxn01997	2.7.7.24,5.4.99.9,5.1.3.2,5.1.3.13,1.1.1.133,4.2.1.46		Glucose-1-phosphate thymidylyltransferase;UDP-galactopyranose mutase;UDP-glucose 4-epimerase;dTDP-4-dehydrorhamnose 3,5-epimerase;dTDP-4-dehydrorhamnose reductase;dTDP-glucose 4,6-dehydratase	6	6	False	True
seed.pwy163	mycolic acid synthesis		Cell Wall and Capsule;Cell wall of Mycobacteria		rxn05336,rxn05343,rxn05322,rxn05358	1.1.1.100,2.3.1.41,1.3.1.9,2.3.1.39		3-oxoacyl-[acyl-carrier protein] reductase;3-oxoacyl-[acyl-carrier-protein] synthase, KASII;Enoyl-[acyl-carrier-protein] reductase [NADH];Malonyl CoA-acyl carrier protein transacylase	4	4	False	True
seed.pwy164	KDO2-Lipid A biosynthesis		Cell Wall and Capsule;Gram-Negative cell wall components		rxn02331,rxn02404,rxn02405,rxn06729,rxn01117,rxn06848,rxn06865,rxn03182,rxn03159,rxn03181,rxn03130,rxn03146,rxn06723,rxn00295	2.5.1.55,3.1.3.45,2.7.7.38,2.3.1.129,5.3.1.13,2.3.1.-,2.3.1.-,2.4.99.12,2.4.1.182,2.7.1.130,3.6.1.54,3.5.1.108,2.3.1.191,5.1.3.7		2-Keto-3-deoxy-D-manno-octulosonate-8-phosphate synthase;3-deoxy-D-manno-octulosonate 8-phosphate phosphatase;3-deoxy-manno-octulosonate cytidylyltransferase;Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase;Arabinose 5-phosphate isomerase;Lipid A biosynthesis (KDO) 2-(lauroyl)-lipid IVA acyltransferase;Lipid A biosynthesis lauroyl acyltransferase;Lipid IVA 3-deoxy-D-manno-octulosonic acid transferase also];Lipid-A-disaccharide synthase;Tetraacyldisaccharide 4'-kinase;UDP-2,3-diacylglucosamine diphosphatase;UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase;UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase;UDP-N-acetylglucosamine 4-epimerase	14	14	False	True
seed.pwy165	LOS core oligosaccharide biosynthesis		Cell Wall and Capsule;Gram-Negative cell wall components		rxn03511,rxn08711,rxn03919,rxn03182,rxn08713,rxn08583,rxn08709,rxn08954,rxn08708,rxn08710,rxn08712,rxn00358,rxn08620,rxn08619,rxn08618	5.1.3.20,2.4.1.-,3.1.1.-,2.4.99.12,2.4.1.56,2.4.1.-,,,2.7.-.-,2.4.1.-,2.4.1.-,5.4.99.9,2.4.1.-,2.4.1.-,2.4.1.-		ADP-L-glycero-D-manno-heptose-6-epimerase;ADP-heptose--lipooligosaccharide heptosyltransferase II;D-glycero-D-manno-heptose 1,7-bisphosphate phosphatase;Lipid IVA 3-deoxy-D-manno-octulosonic acid transferase also];Lipopolysaccharide 1,2-N-acetylglucosaminetransferase;Lipopolysaccharide 1,6-galactosyltransferase;Lipopolysaccharide core biosynthesis protein RfaY;Lipopolysaccharide core biosynthesis protein RfaZ;Lipopolysaccharide core biosynthesis protein WaaP, heptosyl-I-kinase;Lipopolysaccharide heptosyltransferase I;Lipopolysaccharide heptosyltransferase III;UDP-galactopyranose mutase;UDP-galactose:(galactosyl) LPS alpha1,2-galactosyltransferase WaaW;UDP-glucose:(glucosyl)lipopolysaccharide alpha-1,3-glucosyltransferase WaaO;UDP-glucose:(heptosyl) LPS alpha1,3-glucosyltransferase WaaG	15	13	False	True
seed.pwy166	Lipid A-Ara4N pathway ( Polymyxin resistance )		Cell Wall and Capsule;Gram-Negative cell wall components		rxn00211	1.1.1.22		UDP-glucose dehydrogenase	1	1	False	True
seed.pwy167	Lipopolysaccharide-related cluster in Alphaproteobacteria		Cell Wall and Capsule;Gram-Negative cell wall components		rxn03182,rxn03181	2.4.99.12,2.7.1.130		Lipid IVA 3-deoxy-D-manno-octulosonic acid transferase also];Tetraacyldisaccharide 4'-kinase	2	2	False	True
seed.pwy168	Major Outer Membrane Proteins		Cell Wall and Capsule;Gram-Negative cell wall components		rxn05170			Maltoporin (maltose/maltodextrin high-affinity receptor, phage lambda receptor protein)	1	0	False	True
seed.pwy169	Perosamine Synthesis Vibrio		Cell Wall and Capsule;Gram-Negative cell wall components		rxn00642,rxn00640,rxn01329	4.2.1.47,2.7.7.22,5.4.2.8		GDP-mannose 4,6-dehydratase;Mannose-1-phosphate guanylyltransferase (GDP);Phosphomannomutase	3	3	False	True
seed.pwy170	Vibrio Core Oligosaccharide Biosynthesis		Cell Wall and Capsule;Gram-Negative cell wall components		rxn03511,rxn08711,rxn03182,rxn08710	5.1.3.20,2.4.1.-,2.4.99.12,2.4.1.-		ADP-L-glycero-D-manno-heptose-6-epimerase;ADP-heptose--lipooligosaccharide heptosyltransferase II;Lipid IVA 3-deoxy-D-manno-octulosonic acid transferase also];Lipopolysaccharide heptosyltransferase I	4	4	False	True
seed.pwy171	D-Alanyl Lipoteichoic Acid Biosynthesis		Cell Wall and Capsule;Gram-Positive cell wall components		rxn10191,rxn10191,rxn10191,rxn10191	6.1.1.13,6.1.1.13,,		D-alanine--poly(phosphoribitol) ligase subunit 1;D-alanine--poly(phosphoribitol) ligase subunit 2;D-alanyl transfer protein DltB;Poly(glycerophosphate chain) D-alanine transfer protein DltD	4	2	False	True
seed.pwy172	Teichoic and lipoteichoic acids biosynthesis		Cell Wall and Capsule;Gram-Positive cell wall components		rxn03907,rxn10192,rxn10192,rxn10191,rxn10191,rxn10191,rxn00621,rxn10197,rxn10197,rxn03852,rxn10193,rxn10191,rxn10194,rxn10194,rxn03901,rxn08040,rxn10271	2.7.7.60,,2.7.8.12,6.1.1.13,6.1.1.13,,2.7.7.39,,,2.4.1.187,2.4.1.52,,3.6.3.40,,3.6.1.27,2.7.8.-,		2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase;CDP-glycerol: N-acetyl-beta-D-mannosaminyl-1,4-N-acetyl-D-glucosaminyldiphosphoundecaprenyl glycerophosphotransferase;CDP-glycerol:poly(glycerophosphate) glycerophosphotransferase;D-alanine--poly(phosphoribitol) ligase subunit 1;D-alanine--poly(phosphoribitol) ligase subunit 2;D-alanyl transfer protein DltB;Glycerol-3-phosphate cytidylyltransferase;Minor teichoic acid biosynthesis protein GgaA;Minor teichoic acid biosynthesis protein GgaB;N-acetylmannosaminyltransferase;Poly(glycerol-phosphate) alpha-glucosyltransferase;Poly(glycerophosphate chain) D-alanine transfer protein DltD;Teichoic acid export ATP-binding protein TagH;Teichoic acid translocation permease protein TagG;Undecaprenyl-diphosphatase;Undecaprenyl-phosphate N-acetylglucosaminyl 1-phosphate transferase;diglucosyldiacylglycerol synthase (LTA membrane anchor synthesis)	17	10	False	True
seed.pwy173	Teichuronic acid biosynthesis		Cell Wall and Capsule;Gram-Positive cell wall components		rxn09996,rxn09996,rxn09996,rxn09996,rxn09996,rxn09996,rxn00211,rxn08040	,,,,,,1.1.1.22,2.7.8.-		Putative N-acetylgalactosaminyl-diphosphoundecaprenol glucuronosyltransferase;Putative teichuronic acid biosynthesis glycosyl transferase TuaC;Putative teichuronic acid biosynthesis glycosyl transferase TuaH;Teichuronic acid biosynthesis protein TuaB;Teichuronic acid biosynthesis protein TuaE, putative secreted polysaccharide polymerase;Teichuronic acid biosynthesis protein TuaF;UDP-glucose dehydrogenase;Undecaprenyl-phosphate N-acetylglucosaminyl 1-phosphate transferase	8	2	False	True
seed.pwy174	CBSS-502800.3.peg.2785		Clustering-based subsystems;Tartronate-semialdehyde related area (links to pyridoxine and aldorate metabolism)		rxn01280,rxn00160,rxn00010,rxn01015,rxn00160,rxn00211,rxn00213	1.1.1.60,1.1.1.83,4.1.1.47,5.3.1.22,4.1.1.73,1.1.1.22,2.7.7.9		2-hydroxy-3-oxopropionate reductase;D-malic enzyme;Glyoxylate carboligase;Hydroxypyruvate isomerase;Tartrate decarboxylase;UDP-glucose dehydrogenase;UTP--glucose-1-phosphate uridylyltransferase	7	7	False	True
seed.pwy175	Bacterial RNA-metabolizing Zn-dependent hydrolases		Clustering-based subsystems;-		rxn10113,rxn05596	1.10.3.-,		Cytochrome d ubiquinol oxidase subunit II;Trk system potassium uptake protein trkA	2	1	False	True
seed.pwy176	CBSS-1313.3.peg.391		Clustering-based subsystems;-		rxn13783,rxn02155,rxn13782,rxn01740	2.7.7.7,2.7.7.18,,1.1.1.25		DNA polymerase III delta subunit;Nicotinate-nucleotide adenylyltransferase;SSU ribosomal protein S20p;Shikimate 5-dehydrogenase I alpha	4	3	False	True
seed.pwy177	CBSS-176279.3.peg.1262		Clustering-based subsystems;-		rxn00714	3.6.1.17		Bis(5'-nucleosyl)-tetraphosphatase (asymmetrical)	1	1	False	True
seed.pwy178	CBSS-176279.3.peg.868		Clustering-based subsystems;-		rxn13782,rxn13782	,		LSU ribosomal protein L21p;LSU ribosomal protein L27p	2	0	False	True
seed.pwy179	CBSS-176280.1.peg.1561		Clustering-based subsystems;-		rxn10194,rxn10194	3.6.3.40,		Teichoic acid export ATP-binding protein TagH;Teichoic acid translocation permease protein TagG	2	1	False	True
seed.pwy180	CBSS-176299.4.peg.1996		Clustering-based subsystems;-		rxn00714,rxn00758,rxn13782,rxn00119	3.6.1.17,3.1.4.46,,2.7.4.-		Bis(5'-nucleosyl)-tetraphosphatase (asymmetrical);Glycerophosphoryl diester phosphodiesterase;SSU ribosomal protein S2p (SAe);Uridylate kinase	4	3	False	True
seed.pwy181	CBSS-196620.1.peg.2477		Clustering-based subsystems;-		rxn05528,rxn11684,rxn00183,rxn05555,rxn01133,rxn03087	3.6.3.4,2.5.1.-,1.5.1.12,,2.3.1.79,2.6.1.17		Copper-translocating P-type ATPase;Dehydrosqualene synthase;Delta-1-pyrroline-5-carboxylate dehydrogenase;Ferrous iron transport protein B;Maltose O-acetyltransferase;N-succinyldiaminopimelate aminotransferase	6	5	False	True
seed.pwy182	CBSS-222523.1.peg.3937		Clustering-based subsystems;-		rxn13782			LSU ribosomal protein L32p	1	0	False	True
seed.pwy183	CBSS-228410.1.peg.134		Clustering-based subsystems;-		rxn01274	3.1.2.6		Hydroxyacylglutathione hydrolase	1	1	False	True
seed.pwy184	CBSS-235.1.peg.567		Clustering-based subsystems;-		rxn02503,rxn02504,rxn02200	2.7.6.3,4.1.2.25,2.5.1.15		2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase;Dihydroneopterin aldolase;Dihydropteroate synthase	3	3	False	True
seed.pwy185	CBSS-243277.1.peg.4359		Clustering-based subsystems;-		rxn02885,rxn03041	5.3.3.-,4.1.1.68		2-hydroxyhepta-2,4-diene-1,7-dioate isomerase;5-carboxymethyl-2-oxo-hex-3- ene-1,7-dioate decarboxylase	2	2	False	True
seed.pwy186	CBSS-251221.1.peg.1863		Clustering-based subsystems;-		rxn03147,rxn03146	6.3.2.6,3.5.1.108		Phosphoribosylaminoimidazole-succinocarboxamide synthase;UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase	2	2	False	True
seed.pwy187	CBSS-257314.1.peg.752		Clustering-based subsystems;-		rxn00225	2.7.2.1		Acetate kinase	1	1	False	True
seed.pwy188	CBSS-261591.3.peg.3916		Clustering-based subsystems;-		rxn00394,rxn01236,rxn00555,rxn01485,rxn01329	3.5.3.1,2.7.2.7,2.6.1.16,5.4.2.10,5.4.2.8		Arginase;Butyrate kinase;Glucosamine--fructose-6-phosphate aminotransferase [isomerizing];Phosphoglucosamine mutase;Phosphomannomutase	5	5	False	True
seed.pwy189	CBSS-266117.6.peg.2476		Clustering-based subsystems;-		rxn01225,rxn01297,rxn01297,rxn01297,rxn05201	3.5.4.3,1.17.1.4,1.17.1.4,1.17.1.4,		Guanine deaminase;Xanthine dehydrogenase iron-sulfur subunit;Xanthine dehydrogenase, FAD binding subunit;Xanthine dehydrogenase, molybdenum binding subunit;Xanthine/uracil/thiamine/ascorbate permease family protein	5	4	False	True
