EC Number Recommended Name History
1.14.13.75;vinorine hydroxylase;-
1.14.13.76;taxane 10beta-hydroxylase;-
1.14.13.77;taxane 13alpha-hydroxylase;-
1.14.13.78;ent-kaurene oxidase;-
1.14.13.79;ent-kaurenoic acid oxidase;-
1.14.13.80;(R)-limonene 6-monooxygenase;-
1.14.13.81;magnesium-protoporphyrin IX monomethyl ester (oxidative) cyclase;-
1.14.13.82;vanillate monooxygenase;-
1.14.13.83;precorrin-3B synthase;-
1.14.13.84;4-hydroxyacetophenone monooxygenase;-
1.14.13.85;glyceollin synthase;-
1.14.13.86;2-hydroxyisoflavanone synthase;deleted. This enzyme was classified on the basis of an incorrect reaction. The activity is covered by EC 1.14.13.136, 2-hydroxyisoflavanone synthase
1.14.13.87;licodione synthase;-
1.14.13.88;flavanoid 3',5'-hydroxylase;-
1.14.13.89;isoflavone 2'-hydroxylase;-
1.14.13.90;zeaxanthin epoxidase;transferred to EC 1.14.15.21
1.14.13.91;deoxysarpagine hydroxylase;-
1.14.13.92;phenylacetone monooxygenase;-
1.14.13.93;(+)-abscisic acid 8'-hydroxylase;-
1.14.13.94;lithocholate 6beta-hydroxylase;-
1.14.13.95;7alpha-hydroxycholest-4-en-3-one 12alpha-hydroxylase;transferred to EC 1.14.18.8
1.14.13.96;5beta-cholestane-3alpha,7alpha-diol 12alpha-hydroxylase;-
1.14.13.97;taurochenodeoxycholate 6alpha-hydroxylase;-
1.14.13.98;cholesterol 24-hydroxylase;transferred to EC 1.14.14.25
1.14.13.99;24-hydroxycholesterol 7alpha-hydroxylase;transferred to EC 1.14.14.26
1.14.13.100;25/26-hydroxycholesterol 7alpha-hydroxylase;transferred to EC 1.14.14.29
1.14.13.101;senecionine N-oxygenase;-
1.14.13.102;psoralen synthase;-
1.14.13.103;8-dimethylallylnaringenin 2'-hydroxylase;-
1.14.13.104;(+)-menthofuran synthase;-
1.14.13.105;monocyclic monoterpene ketone monooxygenase;-
1.14.13.106;epi-isozizaene 5-monooxygenase;-
1.14.13.107;limonene 1,2-monooxygenase;-
1.14.13.108;abieta-7,13-diene hydroxylase;-
1.14.13.109;abieta-7,13-dien-18-ol hydroxylase;-
1.14.13.110;geranylgeraniol 18-hydroxylase;-
1.14.13.111;methanesulfonate monooxygenase (NADH);-
1.14.13.112;3-epi-6-deoxocathasterone 23-monooxygenase;-
1.14.13.113;FAD-dependent urate hydroxylase;-
1.14.13.114;6-hydroxynicotinate 3-monooxygenase;-
1.14.13.115;angelicin synthase;-
1.14.13.116;geranylhydroquinone 3''-hydroxylase;-
1.14.13.117;isoleucine N-monooxygenase;transferred to EC 1.14.14.39
1.14.13.118;valine N-monooxygenase;transferred to EC 1.14.14.38
1.14.13.119;5-epiaristolochene 1,3-dihydroxylase;-
1.14.13.120;costunolide synthase;-
1.14.13.121;premnaspirodiene oxygenase;-
1.14.13.122;chlorophyllide-a oxygenase;-
1.14.13.123;germacrene A hydroxylase;-
1.14.13.124;phenylalanine N-monooxygenase;transferred to EC 1.14.14.40
1.14.13.125;tryptophan N-monooxygenase;-
1.14.13.126;vitamin D3 24-hydroxylase;transferred to EC 1.14.15.16
1.14.13.127;3-(3-hydroxyphenyl)propanoate hydroxylase;-
1.14.13.128;7-methylxanthine demethylase;-
1.14.13.129;beta-carotene 3-hydroxylase;-
1.14.13.130;pyrrole-2-carboxylate monooxygenase;-
1.14.13.131;dimethyl-sulfide monooxygenase;-
1.14.13.132;squalene monooxygenase;transferred to EC 1.14.14.17
1.14.13.133;pentalenene oxygenase;-
1.14.13.134;beta-amyrin 11-oxidase;-
1.14.13.135;1-hydroxy-2-naphthoate hydroxylase;-
1.14.13.136;2-hydroxyisoflavanone synthase;-
1.14.13.137;indole-2-monooxygenase;-
1.14.13.138;indolin-2-one monooxygenase;-
1.14.13.139;3-hydroxyindolin-2-one monooxygenase;-
1.14.13.140;2-hydroxy-1,4-benzoxazin-3-one monooxygenase;-
1.14.13.141;cholest-4-en-3-one 26-monooxygenase [(25S)-3-oxocholest-4-en-26-oate forming];-
1.14.13.142;3-ketosteroid 9alpha-monooxygenase;-
1.14.13.143;ent-isokaurene C2-hydroxylase;-
1.14.13.144;9beta-pimara-7,15-diene oxidase;-
1.14.13.145;ent-cassa-12,15-diene 11-hydroxylase;-
1.14.13.146;taxoid 14beta-hydroxylase;-
1.14.13.147;taxoid 7beta-hydroxylase;-
1.14.13.148;trimethylamine monooxygenase;-
1.14.13.149;phenylacetyl-CoA 1,2-epoxidase;-
1.14.13.150;alpha-humulene 10-hydroxylase;-
1.14.13.151;linalool 8-monooxygenase;-
1.14.13.152;geraniol 8-hydroxylase;-
1.14.13.153;(+)-sabinene 3-hydroxylase;-
1.14.13.154;erythromycin 12-hydroxylase;-
1.14.13.155;alpha-pinene monooxygenase;-
1.14.13.156;1,8-cineole 2-endo-monooxygenase;-
1.14.13.157;1,8-cineole 2-exo-monooxygenase;-
1.14.13.158;amorpha-4,11-diene 12-monooxygenase;-
1.14.13.159;vitamin D 25-hydroxylase;transferred to EC 1.14.14.24
1.14.13.160;(2,2,3-trimethyl-5-oxocyclopent-3-enyl)acetyl-CoA 1,5-monooxygenase;-
1.14.13.161;(+)-camphor 6-exo-hydroxylase;-
1.14.13.162;2,5-diketocamphane 1,2-monooxygenase;-
1.14.13.163;6-hydroxy-3-succinoylpyridine 3-monooxygenase;-
1.14.13.165;nitric-oxide synthase [NAD(P)H];-
1.14.13.166;4-nitrocatechol 4-monooxygenase;-
1.14.13.167;4-nitrophenol 4-monooxygenase;-
1.14.13.168;indole-3-pyruvate monooxygenase;-
1.14.13.169;sphinganine C4-monooxygenase;transferred to EC 1.14.18.5
1.14.13.170;pentalenolactone D synthase;-
1.14.13.171;neopentalenolactone D synthase;-
1.14.13.172;salicylate 5-hydroxylase;-
1.14.13.173;11-oxo-beta-amyrin 30-oxidase;-
1.14.13.174;averantin hydroxylase;-
1.14.13.175;aflatoxin B synthase;-
1.14.13.176;tryprostatin B 6-hydroxylase;-
1.14.13.177;fumitremorgin C monooxygenase;-
1.14.13.178;methylxanthine N1-demethylase;-
1.14.13.179;methylxanthine N3-demethylase;-
1.14.13.180;aklavinone 12-hydroxylase;-
1.14.13.181;13-deoxydaunorubicin hydroxylase;-
1.14.13.182;2-heptyl-3-hydroxy-4(1H)-quinolone synthase;-
1.14.13.183;dammarenediol 12-hydroxylase;-
1.14.13.184;protopanaxadiol 6-hydroxylase;-
1.14.13.185;pikromycin synthase;-
1.14.13.186;20-oxo-5-O-mycaminosyltylactone 23-monooxygenase;-
1.14.13.187;L-evernosamine nitrososynthase;-
1.14.13.188;6-deoxyerythronolide B hydroxylase;-
1.14.13.189;5-methyl-1-naphthoate 3-hydroxylase;-
1.14.13.190;ferruginol synthase;-
1.14.13.191;ent-sandaracopimaradiene 3-hydroxylase;-
1.14.13.192;oryzalexin E synthase;-
1.14.13.193;oryzalexin D synthase;-
1.14.13.194;phylloquinone omega-hydroxylase;-
1.14.13.195;L-ornithine N5-monooxygenase (NADPH);-
1.14.13.196;L-ornithine N5-monooxygenase [NAD(P)H];-
1.14.13.197;dihydromonacolin L hydroxylase;-
1.14.13.198;monacolin L hydroxylase;-
1.14.13.199;docosahexaenoic acid omega-hydroxylase;-
1.14.13.200;tetracenomycin A2 monooxygenase-dioxygenase;-
1.14.13.201;beta-amyrin 28-monooxygenase;-
1.14.13.202;methyl farnesoate epoxidase;-
1.14.13.203;farnesoate epoxidase;-
1.14.13.204;long-chain acyl-CoA omega-monooxygenase;-
1.14.13.205;long-chain fatty acid omega-monooxygenase;-
1.14.13.206;laurate 7-monooxygenase;-
1.14.13.207;ipsdienol synthase;-
1.14.13.208;benzoyl-CoA 2,3-epoxidase;-
1.14.13.209;salicyloyl-CoA 5-hydroxylase;-
1.14.13.210;4-methyl-5-nitrocatechol 5-monooxygenase;-
1.14.13.211;rifampicin monooxygenase;-
1.14.13.212;1,3,7-trimethyluric acid 5-monooxygenase;-
1.14.13.213;bursehernin 5'-monooxygenase;-
1.14.13.214;(-)-4'-demethyl-deoxypodophyllotoxin 4-hydroxylase;-
1.14.13.215;protoasukamycin 4-monooxygenase;-
1.14.13.216;asperlicin C monooxygenase;-
1.14.13.217;protodeoxyviolaceinate monooxygenase;-
1.14.13.218;5-methylphenazine-1-carboxylate 1-monooxygenase;-
1.14.13.219;resorcinol 4-hydroxylase (NADPH);-
1.14.13.220;resorcinol 4-hydroxylase (NADH);-
1.14.13.221;cholest-4-en-3-one 26-monooxygenase [(25R)-3-oxocholest-4-en-26-oate forming];-
1.14.13.222;aurachin C monooxygenase;-
1.14.13.223;3-hydroxy-4-methylanthranilyl-[aryl-carrier protein] 5-monooxygenase;-
1.14.13.224;violacein synthase;-
1.14.13.225;F-actin monooxygenase;-
1.14.13.226;acetone monooxygenase (methyl acetate-forming);-
1.14.13.227;propane 2-monooxygenase;-
1.14.13.228;jasmonic acid 12-hydroxylase;-
1.14.13.229;tert-butyl alcohol monooxygenase;-
1.14.13.230;butane monooxygenase (soluble);-
1.14.13.231;tetracycline 11a-monooxygenase;-
1.14.13.232;6-methylpretetramide 4-monooxygenase;-
1.14.13.233;4-hydroxy-6-methylpretetramide 12a-monooxygenase;-
1.14.13.234;5a,11a-dehydrotetracycline 5-monooxygenase;-
1.14.14.1;unspecific monooxygenase;-
1.14.14.2;benzopyrene 3-monooxygenase;deleted, included in EC 1.14.14.1
1.14.14.3;bacterial luciferase;-
1.14.14.4;choline monooxygenase;deleted, identical to EC 1.14.15.7
1.14.14.5;alkanesulfonate monooxygenase;-
1.14.14.6;methanesulfonate monooxygenase;transferred to EC 1.14.13.111
1.14.14.7;tryptophan 7-halogenase;transferred to EC 1.14.19.9
1.14.14.8;anthranilate 3-monooxygenase (FAD);-
1.14.14.9;4-hydroxyphenylacetate 3-monooxygenase;-
1.14.14.B9;fatty acid omega2/3-hydroxyase;preliminary BRENDA-supplied EC number
1.14.14.10;nitrilotriacetate monooxygenase;-
1.14.14.11;styrene monooxygenase;-
1.14.14.12;3-hydroxy-9,10-secoandrosta-1,3,5(10)-triene-9,17-dione monooxygenase;-
1.14.14.13;4-(gamma-L-glutamylamino)butanoyl-[BtrI acyl-carrier protein] monooxygenase;-
1.14.14.14;aromatase;-
1.14.14.15;(3S)-3-amino-3-(3-chloro-4-hydroxyphenyl)propanoyl-[peptidyl-carrier protein SgcC2] monooxygenase;-
1.14.14.16;steroid 21-monooxygenase;-
1.14.14.17;squalene monooxygenase;-
1.14.14.18;heme oxygenase (biliverdin-producing);-
1.14.14.19;steroid 17alpha-monooxygenase;-
1.14.14.20;phenol 2-monooxygenase (FADH2);-
1.14.14.21;dibenzothiophene monooxygenase;-
1.14.14.22;dibenzothiophene sulfone monooxygenase;-
1.14.14.23;cholesterol 7alpha-monooxygenase;-
1.14.14.24;vitamin D 25-hydroxylase;-
1.14.14.25;cholesterol 24-hydroxylase;-
1.14.14.26;24-hydroxycholesterol 7alpha-hydroxylase;-
1.14.14.27;resorcinol 4-hydroxylase (FADH2);-
1.14.14.28;long-chain alkane monooxygenase;-
1.14.14.29;25/26-hydroxycholesterol 7alpha-hydroxylase;-
1.14.14.30;isobutylamine N-monooxygenase;-
1.14.14.31;ipsdienol synthase;-
1.14.14.32;17alpha-hydroxyprogesterone deacetylase;-
1.14.14.33;ethylenediaminetetraacetate monooxygenase;-
1.14.14.34;methanesulfonate monooxygenase (FMNH2);-
1.14.14.35;dimethylsulfone monooxygenase;-
1.14.14.36;tyrosine N-monooxygenase;-
1.14.14.37;4-hydroxyphenylacetaldehyde oxime monooxygenase;-
1.14.14.38;valine N-monooxygenase;-
1.14.14.39;isoleucine N-monooxygenase;-
1.14.14.40;phenylalanine N-monooxygenase;-
1.14.14.41;(E)-2-methylbutanal oxime monooxygenase;-
1.14.14.42;homomethionine N-monooxygenase;-
1.14.14.43;(methylthio)alkanaldoxime N-monooxygenase;-
1.14.15.1;camphor 5-monooxygenase;-
1.14.15.2;camphor 1,2-monooxygenase;transferred to EC 1.14.13.162
1.14.15.3;alkane 1-monooxygenase;-
1.14.15.4;steroid 11beta-monooxygenase;-
1.14.15.5;corticosterone 18-monooxygenase;-
1.14.15.6;cholesterol monooxygenase (side-chain-cleaving);-
1.14.15.7;choline monooxygenase;-
1.14.15.8;steroid 15beta-monooxygenase;-
1.14.15.9;spheroidene monooxygenase;-
1.14.15.10;(+)-camphor 6-endo-hydroxylase;-
1.14.15.11;pentalenic acid synthase;-
1.14.15.12;pimeloyl-[acyl-carrier protein] synthase;-
1.14.15.13;pulcherriminic acid synthase;-
1.14.15.14;methyl-branched lipid omega-hydroxylase;-
1.14.15.15;cholestanetriol 26-monooxygenase;-
1.14.15.16;vitamin D3 24-hydroxylase;-
1.14.15.17;pheophorbide a oxygenase;-
1.14.15.18;calcidiol 1-monooxygenase;-
1.14.15.19;C-19 steroid 1alpha-hydroxylase;-
1.14.15.20;heme oxygenase (biliverdin-producing, ferredoxin);-
1.14.15.21;zeaxanthin epoxidase;-
1.14.15.22;vitamin D 1,25-hydroxylase;-
1.14.16.1;phenylalanine 4-monooxygenase;-
1.14.16.2;tyrosine 3-monooxygenase;-
1.14.16.3;anthranilate 3-monooxygenase;-
1.14.16.4;tryptophan 5-monooxygenase;-
1.14.16.5;alkylglycerol monooxygenase;-
1.14.16.6;mandelate 4-monooxygenase;-
1.14.16.7;phenylalanine 3-monooxygenase;-
1.14.17.1;dopamine beta-monooxygenase;-
1.14.17.B1;N-methylcoclaurine 3'-monooxygenase (ascorbate);preliminary BRENDA-supplied EC number
1.14.17.2;4-coumarate 3-monooxygenase;deleted, included in EC 1.14.18.1
1.14.17.3;peptidylglycine monooxygenase;-
1.14.17.4;aminocyclopropanecarboxylate oxidase;-
1.14.18.1;tyrosinase;-
1.14.18.2;CMP-N-acetylneuraminate monooxygenase;-
1.14.18.3;methane monooxygenase (particulate);-
1.14.18.4;phosphatidylcholine 12-monooxygenase;-
1.14.18.5;sphingolipid C4-monooxygenase;-
1.14.18.6;4-hydroxysphinganine ceramide fatty acyl 2-hydroxylase;-
1.14.18.7;dihydroceramide fatty acyl 2-hydroxylase;-
1.14.18.8;7alpha-hydroxycholest-4-en-3-one 12alpha-hydroxylase;-
1.14.19.1;stearoyl-CoA 9-desaturase;-
1.14.19.2;stearoyl-[acyl-carrier-protein] 9-desaturase;-
1.14.19.3;acyl-CoA 6-desaturase;-
1.14.19.4;acyl-lipid (11-3)-desaturase;-
1.14.19.B5;7-chloro-L-tryptophan 6-halogenase;preliminary BRENDA-supplied EC number
1.14.19.5;acyl-CoA 11-(Z)-desaturase;-
1.14.19.6;acyl-CoA (9+3)-desaturase;-
1.14.19.B6;tryptophan 6-halogenase;preliminary BRENDA-supplied EC number
1.14.19.7;(S)-2-hydroxypropylphosphonic acid epoxidase;transferred to EC 1.11.1.23
1.14.19.B7;tryptophan 5-halogenase;preliminary BRENDA-supplied EC number
1.14.19.8;pentalenolactone synthase;-
1.14.19.B8;[peptidyl-carrier-protein SgcC2]-(3S)-beta-tyrosyl thioester 3-halogenase;preliminary BRENDA-supplied EC number
1.14.19.B9;cis-DELTA13 desaturase;preliminary BRENDA-supplied EC number
1.14.19.9;tryptophan 7-halogenase;-
1.14.19.10;icosanoyl-CoA 5-desaturase;-
1.14.19.11;acyl-[acyl-carrier-protein] 4-desaturase;-
1.14.19.12;acyl-lipid omega-(9-4) desaturase;-
1.14.19.13;acyl-CoA 15-desaturase;-
1.14.19.14;linoleoyl-lipid DELTA9 conjugase;-
1.14.19.15;(11Z)-hexadec-11-enoyl-CoA conjugase;-
1.14.19.16;linoleoyl-lipid DELTA12 conjugase (11E,13Z-forming);-
1.14.19.17;sphingolipid 4-desaturase;-
1.14.19.18;sphingolipid 8-(E)-desaturase;-
1.14.19.19;sphingolipid 10-desaturase;-
1.14.19.20;DELTA7-sterol 5(6)-desaturase;-
1.14.19.21;cholesterol 7-desaturase;-
1.14.19.22;acyl-lipid omega-6 desaturase (cytochrome b5);-
1.14.19.23;acyl-lipid (n+3)-(Z)-desaturase (ferredoxin);-
1.14.19.24;acyl-CoA 11-(E)-desaturase;-
1.14.19.25;acyl-lipid omega-3 desaturase (cytochrome b5);-
1.14.19.26;acyl-[acyl-carrier-protein] 6-desaturase;-
1.14.19.27;sn-2 palmitoyl-lipid 9-desaturase;-
1.14.19.28;sn-1 stearoyl-lipid 9-desaturase;-
1.14.19.29;sphingolipid 8-(E/Z)-desaturase;-
1.14.19.30;acyl-lipid (8-3)-desaturase;-
1.14.19.31;acyl-lipid (7-3)-desaturase;-
1.14.19.32;palmitoyl-CoA 14-(E/Z)-desaturase;-
1.14.19.33;DELTA12 acyl-lipid conjugase (11E,13E-forming);-
1.14.19.34;acyl-lipid (9+3)-(E)-desaturase;-
1.14.19.35;sn-2 acyl-lipid omega-3 desaturase (ferredoxin);-
1.14.19.36;sn-1 acyl-lipid omega-3 desaturase (ferredoxin);-
1.14.19.37;acyl-CoA 5-desaturase;-
1.14.19.38;acyl-lipid DELTA6-acetylenase;-
1.14.19.39;acyl-lipid DELTA12-acetylenase;-
1.14.19.40;hex-5-enoyl-[acyl-carrier protein] acetylenase;-
1.14.19.41;sterol 22-desaturase;-
1.14.19.42;palmitoyl-[glycerolipid] 7-desaturase;-
1.14.19.43;palmitoyl-[glycerolipid] 3-(E)-desaturase;-
1.14.19.44;acyl-CoA (8-3)-desaturase;-
1.14.19.45;sn-1 oleoyl-lipid 12-desaturase;-
1.14.19.46;sn-1 linoleoyl-lipid 6-desaturase;-
1.14.19.47;acyl-lipid (9-3)-desaturase;-
1.14.19.48;tert-amyl alcohol desaturase;-
1.14.19.49;tetracycline 7-halogenase;-
1.14.19.50;noroxomaritidine synthase;-
1.14.20.1;deacetoxycephalosporin-C synthase;-
1.14.20.2;2,4-dihydroxy-1,4-benzoxazin-3-one-glucoside dioxygenase;-
1.14.20.3;(5R)-carbapenem-3-carboxylate synthase;-
1.14.21.B1;(E,E)-geranyllinalool oxidase;preliminary BRENDA-supplied EC number
1.14.21.1;(S)-stylopine synthase;-
1.14.21.2;(S)-cheilanthifoline synthase;-
1.14.21.3;berbamunine synthase;-
1.14.21.4;salutaridine synthase;-
1.14.21.5;(S)-canadine synthase;-
1.14.21.6;lathosterol oxidase;transferred to EC 1.14.19.20
1.14.21.7;biflaviolin synthase;-
1.14.21.8;pseudobaptigenin synthase;-
1.14.21.9;mycocyclosin synthase;-
1.14.21.10;fumitremorgin C synthase;-
1.14.21.11;(-)-pluviatolide synthase;-
1.14.21.12;(S)-nandinine synthase;-
1.14.99.B1;campesterol 22-hydroxylase;preliminary BRENDA-supplied EC number
1.14.99.1;prostaglandin-endoperoxide synthase;-
1.14.99.2;kynurenine 7,8-hydroxylase;-
1.14.99.3;heme oxygenase (biliverdin-producing);transferred to EC 1.14.14.18
1.14.99.B4;2-octaprenyl-3-methyl-6-methoxy-1,4-benzoquinone hydroxylase;preliminary BRENDA-supplied EC number
1.14.99.4;progesterone monooxygenase;-
1.14.99.B5;2-octaprenyl-6-methoxyphenol hydroxylase;preliminary BRENDA-supplied EC number
1.14.99.5;stearoyl-CoA desaturase;transferred to EC 1.14.19.1
1.14.99.6;acyl-[acyl-carrier-protein] desaturase;transferred to EC 1.14.19.2
1.14.99.B6;lytic cellulose monooxygenase (C1-hydroxylating);preliminary BRENDA-supplied EC number
1.14.99.7;squalene monooxygenase;transferred to EC 1.14.13.132
1.14.99.8;arene monooxygenase (epoxidizing);deleted, included in EC 1.14.14.1
1.14.99.B8;lytic starch monooxygenase;-
1.14.99.B9;lytic cellulose monooxygenase (C4-dehydrogenating);preliminary BRENDA-supplied EC number
1.14.99.9;steroid 17alpha-monooxygenase;transferred to EC 1.14.14.19
1.14.99.10;steroid 21-monooxygenase;transferred to EC 1.14.14.16
1.14.99.11;estradiol 6beta-monooxygenase;-
1.14.99.12;androst-4-ene-3,17-dione monooxygenase;-
1.14.99.13;3-hydroxybenzoate 4-monooxygenase;transferred to EC 1.14.13.23
1.14.99.14;progesterone 11alpha-monooxygenase;-
1.14.99.15;4-methoxybenzoate monooxygenase (O-demethylating);-
1.14.99.16;methylsterol monooxygenase;transferred to EC 1.14.13.72
1.14.99.17;glyceryl-ether monooxygenase;transferred to EC 1.14.16.5
1.14.99.18;CMP-N-acetylneuraminate monooxygenase;deleted
1.14.99.19;plasmanylethanolamine desaturase;-
1.14.99.20;phylloquinone monooxygenase (2,3-epoxidizing);-
1.14.99.21;Latia-luciferin monooxygenase (demethylating);-
1.14.99.22;ecdysone 20-monooxygenase;-
1.14.99.23;3-hydroxybenzoate 2-monooxygenase;-
1.14.99.24;steroid 9alpha-monooxygenase;-
1.14.99.25;linoleoyl-CoA desaturase;transferred to EC 1.14.19.3
1.14.99.26;2-hydroxypyridine 5-monooxygenase;-
1.14.99.27;juglone 3-monooxygenase;transferred to EC 1.17.3.4
1.14.99.28;linalool 8-monooxygenase;transferred to EC 1.14.13.151
1.14.99.29;deoxyhypusine monooxygenase;-
1.14.99.30;carotene 7,8-desaturase;transferred to EC 1.3.5.6
1.14.99.31;myristoyl-CoA 11-(E) desaturase;transferred to EC 1.14.19.24
1.14.99.32;myristoyl-CoA 11-(Z) desaturase;transferred to EC 1.14.19.5
1.14.99.33;DELTA12-fatty acid dehydrogenase;transferred to EC 1.14.19.39
1.14.99.34;monoprenyl isoflavone epoxidase;-
1.14.99.35;thiophene-2-carbonyl-CoA monooxygenase;-
1.14.99.36;beta-carotene 15,15'-monooxygenase;deleted. Now classified as EC 1.13.11.63, beta-carotene 15,15'-dioxygenase
1.14.99.37;taxadiene 5alpha-hydroxylase;-
1.14.99.38;cholesterol 25-hydroxylase;-
1.14.99.39;ammonia monooxygenase;-
1.14.99.40;5,6-dimethylbenzimidazole synthase;transferred to EC 1.13.11.79
1.14.99.41;all-trans-8'-apo-beta-carotenal 15,15'-oxygenase;transferred to EC 1.13.11.75
1.14.99.42;zeaxanthin 7,8-dioxygenase;-
1.14.99.43;beta-amyrin 24-hydroxylase;-
1.14.99.44;diapolycopene oxygenase;-
1.14.99.45;carotene epsilon-monooxygenase;-
1.14.99.46;pyrimidine oxygenase;-
1.14.99.47;(+)-larreatricin hydroxylase;-
1.14.99.48;heme oxygenase (staphylobilin-producing);-
1.14.99.49;2-hydroxy-5-methyl-1-naphthoate 7-hydroxylase;-
1.14.99.50;gamma-glutamyl hercynylcysteine S-oxide synthase;-
1.14.99.51;hercynylcysteine S-oxide synthase;-
1.14.99.52;L-cysteinyl-L-histidinylsulfoxide synthase;-
1.14.99.53;lytic chitin monoxygenase;-
1.15.1.1;superoxide dismutase;-
1.15.1.2;superoxide reductase;-
1.16.1.1;mercury(II) reductase;-
1.16.1.2;diferric-transferrin reductase;-
1.16.1.3;aquacobalamin reductase;-
1.16.1.4;cob(II)alamin reductase;-
1.16.1.5;aquacobalamin reductase (NADPH);-
1.16.1.6;cyanocobalamin reductase (cyanide-eliminating);-
1.16.1.7;ferric-chelate reductase (NADH);-
1.16.1.8;[methionine synthase] reductase;-
1.16.1.9;ferric-chelate reductase (NADPH);-
1.16.1.10;ferric-chelate reductase [NAD(P)H];-
1.16.3.1;ferroxidase;-
1.16.3.2;bacterial non-heme ferritin;-
1.16.5.1;ascorbate ferrireductase (transmembrane);-
1.16.8.1;cob(II)yrinic acid a,c-diamide reductase;-
1.16.9.1;iron:rusticyanin reductase;-
1.16.98.1;iron:rusticyanin reductase;transferred to EC 1.16.9.1
1.17.1.1;CDP-4-dehydro-6-deoxyglucose reductase;-
1.17.1.2;4-hydroxy-3-methylbut-2-enyl diphosphate reductase;transferred to EC 1.17.7.4
1.17.1.3;leucoanthocyanidin reductase;-
1.17.1.4;xanthine dehydrogenase;-
1.17.1.5;nicotinate dehydrogenase;-
1.17.1.6;bile-acid 7alpha-dehydroxylase;transferred to EC 1.17.99.5 (2006)
1.17.1.7;3-oxo-5,6-dehydrosuberyl-CoA semialdehyde dehydrogenase;transferred to EC 1.2.1.91
1.17.1.8;4-hydroxy-tetrahydrodipicolinate reductase;-
1.17.2.1;nicotinate dehydrogenase (cytochrome);-
1.17.2.2;lupanine 17-hydroxylase (cytochrome c);-
1.17.3.1;pteridine oxidase;-
1.17.3.2;xanthine oxidase;-
1.17.3.3;6-hydroxynicotinate dehydrogenase;-
1.17.3.4;juglone 3-hydroxylase;-
1.17.4.1;ribonucleoside-diphosphate reductase;-
1.17.4.2;ribonucleoside-triphosphate reductase (thioredoxin);-
1.17.4.3;4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase;transferred to EC 1.17.7.1
1.17.4.4;vitamin-K-epoxide reductase (warfarin-sensitive);-
1.17.4.5;vitamin-K-epoxide reductase (warfarin-insensitive);-
1.17.5.1;phenylacetyl-CoA dehydrogenase;-
1.17.5.2;caffeine dehydrogenase;-
1.17.5.B2;carotenoid ketolase (quinone);preliminary BRENDA-supplied EC number
1.17.7.1;(E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase (ferredoxin);-
1.17.7.2;7-hydroxymethyl chlorophyll a reductase;-
1.17.7.3;(E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase (flavodoxin);-
1.17.7.4;4-hydroxy-3-methylbut-2-en-1-yl diphosphate reductase;-
1.17.8.1;hydroxysqualene dehydroxylase;-
1.17.98.1;bile-acid 7alpha-dehydroxylase;deleted, now known to be catalyzed by multiple enzymes
1.17.98.2;bacteriochlorophyllide c C-71-hydroxylase;-
1.17.99.1;4-methylphenol dehydrogenase (hydroxylating);-
1.17.99.2;ethylbenzene hydroxylase;-
1.17.99.3;3alpha,7alpha,12alpha-trihydroxy-5beta-cholestanoyl-CoA 24-hydroxylase;-
1.17.99.4;uracil/thymine dehydrogenase;-
1.17.99.5;bile-acid 7alpha-dehydroxylase;transferred to EC 1.17.98.1
