rnx.id	new.rev	rm.rxn	new.stoichiometry	comment	Reference 	note	abbreviation	name	forced.approval
rxn05343			-1:cpd00067:0:0:"H+";-1:cpd11470:0:0:"Octanoyl-ACP";-1:cpd11492:0:0:"Malonyl-acyl-carrierprotein-";1:cpd00011:0:0:"CO2";1:cpd11487:0:0:"3-oxodecanoyl-acp";1:cpd11493:0:0:"ACP"	[SW] Stoichiometry changed according to RHEA	https://www.rhea-db.org/reaction?id=41900				
rxn05359			-1:cpd00067:0:0:"H+";-1:cpd11492:0:0:"Malonyl-acyl-carrierprotein-";-1:cpd11495:0:0:"2-methylbutyryl-ACP";1:cpd00011:0:0:"CO2";1:cpd11493:0:0:"ACP";1:cpd11496:0:0:"4-methyl-3-oxo-hexanoyl-ACP"	[SW] Stoichiometry changed according to RHEA					
rxn05358			-1:cpd00760:0:0:"2-Methylbutyryl-CoA";-1:cpd11493:0:0:"ACP";1:cpd00010:0:0:"CoA";1:cpd11495:0:0:"2-methylbutyryl-ACP"	[SW] Stoichiometry changed according to RHEA	https://www.rhea-db.org/reaction?id=41788				
rxn05383			-1:cpd01882:0:0:"Isovaleryl-CoA";-1:cpd11493:0:0:"ACP";1:cpd00010:0:0:"CoA";1:cpd11520:0:0:"isovaleryl-ACP"	[SW] Stoichiometry changed according to RHEA	https://www.rhea-db.org/reaction?id=41788				
rxn05408			-1:cpd00481:0:0:"Isobutyryl-CoA";-1:cpd11493:0:0:"ACP";1:cpd00010:0:0:"CoA";1:cpd11545:0:0:"isobutyryl-ACP"	[SW] Stoichiometry changed according to RHEA	https://www.rhea-db.org/reaction?id=41788				
rxn05458			-1:cpd00010:0:0:"CoA";-1:cpd11476:0:0:"hexadecanoyl-acp";1:cpd00134:0:0:"Palmitoyl-CoA";1:cpd11493:0:0:"ACP"	[SW] Stoichiometry changed according to RHEA	https://www.rhea-db.org/reaction?id=41788				
rxn05459			-1:cpd00010:0:0:"CoA";-1:cpd11573:0:0:"Octodecanoyl-ACP";1:cpd00327:0:0:"strcoa";1:cpd11493:0:0:"ACP"	[SW] Stoichiometry changed according to RHEA	https://www.rhea-db.org/reaction?id=41788				
rxn05451			-1:cpd00010:0:0:"CoA";-1:cpd00067:0:0:"H+";-1:cpd11515:0:0:"12-methyl-tetra-decanoyl-ACP";1:cpd11439:0:0:"fa4coa";1:cpd11493:0:0:"ACP"	[SW] Stoichiometry changed according to RHEA	https://www.rhea-db.org/reaction?id=41788				
rxn05452			-1:cpd00010:0:0:"CoA";-1:cpd00067:0:0:"H+";-1:cpd11519:0:0:"14-methyl-hexa-decanoyl-ACP";1:cpd11434:0:0:"fa12coa";1:cpd11493:0:0:"ACP"	[SW] Stoichiometry changed according to RHEA	https://www.rhea-db.org/reaction?id=41788				
rxn05453			-1:cpd00010:0:0:"CoA";-1:cpd00067:0:0:"H+";-1:cpd11540:0:0:"13-methyl-tetra-decanoyl-ACP";1:cpd11437:0:0:"fa3coa";1:cpd11493:0:0:"ACP"	[SW] Stoichiometry changed according to RHEA	https://www.rhea-db.org/reaction?id=41788				
rxn05454			-1:cpd00010:0:0:"CoA";-1:cpd00067:0:0:"H+";-1:cpd11544:0:0:"15-methyl-hexa-decanoyl-ACP";1:cpd11432:0:0:"fa11coa";1:cpd11493:0:0:"ACP"	[SW] Stoichiometry changed according to RHEA	https://www.rhea-db.org/reaction?id=41788				
rxn05455			-1:cpd00010:0:0:"CoA";-1:cpd00067:0:0:"H+";-1:cpd11565:0:0:"12-methyl-tridecanoyl-ACP";1:cpd11435:0:0:"fa1coa";1:cpd11493:0:0:"ACP"	[SW] Stoichiometry changed according to RHEA	https://www.rhea-db.org/reaction?id=41788				
rxn05456			-1:cpd00010:0:0:"CoA";-1:cpd00067:0:0:"H+";-1:cpd11569:0:0:"14-methyl-pentadecanoyl-ACP";1:cpd11441:0:0:"fa6coa";1:cpd11493:0:0:"ACP"	[SW] Stoichiometry changed according to RHEA	https://www.rhea-db.org/reaction?id=41788				
rxn05974		TRUE		[SW] Reaction is unbalanced and cannot be found in any other database than KEGG.					
rxn05771			-8:cpd00067:0:0:"H+";-1:cpd00007:0:0:"O2";-4:cpd11798:0:0:"Ferrocytochrome c2";2:cpd00001:0:0:"H2O";4:cpd11796:0:0:"Ferricytochrome c2";4:cpd00067:1:0:"H+"	[SW] Stoichiometry changed according to MetaCyc.	https://metacyc.org/META/NEW-IMAGE?type=REACTION&object=CYTOCHROME-C-OXIDASE-RXN				
rxn05772			-1:cpd00004:0:0:"NADH";-2:cpd11795:0:0:"Ferricytochrome b5";1:cpd00003:0:0:"NAD";2:cpd11797:0:0:"Ferrocytochrome b5";1:cpd00067:0:0:"H+"	[SW] Stoichiometry changed according to MetaCyc.	https://metacyc.org/META/NEW-IMAGE?type=REACTION&object=CYTOCHROME-B5-REDUCTASE-RXN				
rxn05774			-1:cpd00005:0:0:"NADPH";-2:cpd11796:0:0:"Ferricytochrome c2";1:cpd00006:0:0:"NADP";2:cpd11798:0:0:"Ferrocytochrome c2";1:cpd00067:0:0:"H+"	[SW] Stoichiometry changed according to MetaCyc.	https://metacyc.org/META/NEW-IMAGE?type=REACTION&object=NADPH--CYTOCHROME-C2-REDUCTASE-RXN				
rxn06023			-1:cpd00010:0:0:"CoA";-1:cpd12370:0:0:"apo-ACP";1:cpd00045:0:0:"Adenosine 3-5-bisphosphate";1:cpd11493:0:0:"ACP";1:cpd00067:0:0:"H+"	[SW] Stoichiometry changed according to MetaCyc.	https://biocyc.org/META/NEW-IMAGE?type=REACTION&object=HOLO-ACP-SYNTH-RXN				
rxn06074			-1:cpd00283:0:0:"Geranyldiphosphate";1:cpd00012:0:0:"PPi";1:cpd12822:0:0:"Pinene";1:cpd00067:0:0:"H+"	[SW] Stoichiometry changed according to MetaCyc.	https://biocyc.org/META/NEW-IMAGE?type=REACTION&object=RXN-5107				
rxn11963			-1:cpd00001:0:0:"H2O";-1:cpd01042:0:0:"p-Cresol";-4:cpd11621:0:0:"Oxidizedferredoxin";1:cpd00484:0:0:"p-Hydroxybenzaldehyde";4:cpd11620:0:0:"Reducedferredoxin";4:cpd00067:0:0:"H+"	[SW] Stoichiometry changed according to MetaCyc.	https://biocyc.org/META/NEW-IMAGE?type=REACTION&object=1.17.99.1-RXN				
rxn06214			-1:cpd00001:0:0:"H2O";-1:cpd01042:0:0:"p-Cresol";-4:cpd11621:0:0:"Oxidizedferredoxin";1:cpd00484:0:0:"p-Hydroxybenzaldehyde";4:cpd11620:0:0:"Reducedferredoxin";4:cpd00067:0:0:"H+"	[SW] Stoichiometry changed according to MetaCyc.	https://biocyc.org/META/NEW-IMAGE?type=REACTION&object=1.17.99.1-RXN				
rxn06269		TRUE		[SW] Unspecific unbalanced and unconnected reactions.					
rxn06270		TRUE		[SW] Unspecific unbalanced and unconnected reactions.					
rxn06289		TRUE		[SW] Reaction and the participating metabolite -RING- cannot be found in any other database.					
rxn06430		TRUE		[SW] Reaction and the participating metabolite -RING- cannot be found in any other database.					
rxn06541		TRUE		[SW] Reaction and the participating metabolite -RING- cannot be found in any other database.					
rxn06324			-1:cpd00059:0:0:"L-Ascorbate";-1:cpd11795:0:0:"Ferricytochrome b5";1:cpd00766:0:0:"Ascorbate radical";1:cpd11797:0:0:"Ferrocytochrome b5";2:cpd00067:0:0:"H+"	[SW] Stoichiometry changed according to RHEA	https://www.rhea-db.org/reaction?id=18677				
rxn06401			-1:cpd00042:0:0:"GSH";-1:cpd11846:0:0:"RX";1:cpd11844:0:0:"HX";1:cpd12076:0:0:"R-S-Glutathione";1:cpd00067:0:0:"H+"	[SW] Stoichiometry changed according to RHEA	https://www.rhea-db.org/reaction?id=16440				
rxn06428		TRUE		[SW] Unspecific unbalanced and unconnected reactions.					
rxn06455		TRUE		[SW] Reaction not found in any database. Seems to be an reaction later removed from KEGG.					
rxn06470		TRUE		[SW] Unspecific unbalanced and unconnected reactions.					
rxn06516		TRUE		[SW] Unspecific unbalanced and unconnected reactions.					
rxn06548			-1:cpd00001:0:0:"H2O";-1:cpd12681:0:0:"UDP-sugar";1:cpd00091:0:0:"UMP";1:cpd11794:0:0:"beta-L-Aldose 1-phosphate";1:cpd00067:0:0:"H+"	[SW] Stoichiometry changed according to MetaCyc.	https://biocyc.org/META/NEW-IMAGE?type=REACTION&object=UDPSUGARHYDRO-RXN				
rxn06557			-1:cpd11640:0:0:"H2";-2:cpd12157:0:0:"Ferricytochrome c3";2:cpd00067:0:0:"H+";2:cpd12159:0:0:"Ferrocytochrome c3"	[SW] Stoichiometry changed according to MetaCyc.	https://biocyc.org/META/NEW-IMAGE?type=REACTION&object=CYTOCHROME-C3-HYDROGENASE-RXN				
rxn06599		TRUE		[SW] Unbalanced and unconnected Reaction					
rxn06605		TRUE		[SW] Unbalanced and unconnected Reaction					
rxn35393		TRUE		[SW] Unbalanced and unconnected Reaction					
rxn06606		TRUE		[SW] Unbalanced and unconnected Reaction					
rxn06635		TRUE		[SW] Unbalanced and unconnected Reaction					
rxn06637		TRUE		[SW] Reaction cannot be found in any database.					
rxn06808		TRUE		[SW] Reaction cannot be found in any database.					
rxn06662		TRUE		[SW] Unspecific unbalanced and unconnected reactions.					
rxn06691	>		-2:cpd00067:0:0:"H+";-1:cpd00086:0:0:"Propionyl-CoA";-1:cpd12505:0:0:"Electron-transferring flavoprotein";1:cpd00663:0:0:"Acrylyl-CoA";1:cpd12576:0:0:"Reduced electron-transferring flavoprotein"	[SW] Reaction direction and Stoichiometry adjusted according to RHEA and MetaCyc.	https://biocyc.org/META/NEW-IMAGE?type=REACTION&object=PROPCOASYN-RXN				
rxn06020	=		-1:cpd00067:0:0:"H+";-1:cpd00001:0:0:"H2O";-1:cpd00425:0:0:"(CH3)2NH";-1:cpd12505:0:0:"Electron-transferring flavoprotein";1:cpd00055:0:0:"Formaldehyde";1:cpd00187:0:0:"Methanamine";1:cpd12576:0:0:"Reduced electron-transferring flavoprotein"	[SW] Reaction direction and Stoichiometry adjusted according to RHEA and MetaCyc.	https://biocyc.org/META/NEW-IMAGE?type=REACTION&object=1.5.8.1-RXN				
rxn06177	=		-1:cpd00067:0:0:"H+";-1:cpd00001:0:0:"H2O";-1:cpd00441:0:0:"(CH3)3N";-1:cpd12505:0:0:"Electron-transferring flavoprotein";1:cpd00055:0:0:"Formaldehyde";1:cpd00425:0:0:"(CH3)2NH";1:cpd12576:0:0:"Reduced electron-transferring flavoprotein"	[SW] Reaction direction and Stoichiometry adjusted according to RHEA and MetaCyc.	https://biocyc.org/META/NEW-IMAGE?type=REACTION&object=1.5.8.2-RXN				
rxn06692			-1:cpd11669:0:0:"Q";-1:cpd12576:0:0:"Reduced electron-transferring flavoprotein";1:cpd11665:0:0:"QH2";1:cpd12505:0:0:"Electron-transferring flavoprotein";1:cpd00067:0:0:"H+"	[SW] Reaction direction and Stoichiometry adjusted according to RHEA and MetaCyc.	https://www.rhea-db.org/reaction?id=24052				
rxn06705	>		-1:cpd02703:0:0:"UDP-N-acetyl-beta-D-mannosaminouronate";-1:cpd11649:0:0:"LPS";1:cpd00014:0:0:"UDP";1:cpd12618:0:0:"N-Acetyl-beta-D-mannosaminouronosyl-1,4-lipopolysaccharide"	[SW] Reaction direction and Stoichiometry adjusted according to RHEA and MetaCyc.	https://biocyc.org/META/NEW-IMAGE?type=REACTION&object=UDPMANACATRANS-RXN				
rxn06715	=			[SW] Reaction direction adjusted according to RHEA and MetaCyc.	https://biocyc.org/META/NEW-IMAGE?type=REACTION-IN-PATHWAY&object=RXN-9721				
rxn02123	>			[SW] Reaction direction adjusted according to MetaCyc.	https://biocyc.org/META/NEW-IMAGE?type=REACTION&object=LACTOYL-COA-DEHYDRATASE-RXN				
rxn02182	>			[SW] irrev.					
rxn01818	>			[SW] Reaction direction adjusted according to MetaCyc.	https://biocyc.org/META/NEW-IMAGE?type=REACTION&object=TRIMETHYLAMINE-OXIDE-ALDOLASE-RXN				
rxn06723			-1:cpd00067:0:0:"H+";-1:cpd02835:0:0:"UDP-2,3-bis(3-hydroxytetradecanoyl)glucosamine";-1:cpd11493:0:0:"ACP";1:cpd03584:0:0:"UDP-3-O-(beta-hydroxymyristoyl)-D-glucosamine";1:cpd11484:0:0:"HMA"	[SW] Reaction stoichiometry changed according to MetaCyc and RHEA	https://www.rhea-db.org/reaction?id=17818				
rxn06729			-1:cpd00037:0:0:"UDP-N-acetylglucosamine";-1:cpd11484:0:0:"HMA";1:cpd02886:0:0:"UDP-3-O-(beta-hydroxymyristoyl)-N-acetylglucosamine";1:cpd11493:0:0:"ACP"	[SW] Reaction stoichiometry changed according to MetaCyc and RHEA	https://www.rhea-db.org/reaction?id=13926				
rxn06738	>			[SW] Reaction stoichiometry changed according to MetaCyc and RHEA	https://www.rhea-db.org/reaction?id=13981				
rxn06766			-1:cpd00001:0:0:"H2O";-1:cpd00204:0:0:"CO";-2:cpd12694:0:0:"Ferricytochrome b-561";1:cpd00011:0:0:"CO2";3:cpd00067:0:0:"H+";2:cpd12669:0:0:"Ferrocytochrome b-561"	[SW] Stoichiometry changed, because in seed database carbon monoxide is protonated.					
rxn06768	>		-1:cpd00017:0:0:"S-Adenosyl-L-methionine";-1:cpd12672:0:0:"Dihydroflavodoxin";-1:cpd12673:0:0:"[Formate C-acetyltransferase]-glycine";1:cpd00060:0:0:"L-Methionine";1:cpd03091:0:0:"5'-Deoxyadenosine";1:cpd12674:0:0:"Flavodoxin semiquinone";1:cpd12697:0:0:"[Formate C-acetyltransferase]-glycin-2-yl radical";1:cpd00067:0:0:"H+"	[SW] Reaction direction and stoichiometry adjusted according to MetaCyc.	https://biocyc.org/META/NEW-IMAGE?type=REACTION&object=TDCEACT-RXN				
rxn06775		TRUE		[SW] Unbalanced and unconnected Reaction					
rxn06875	>		-16:cpd00002:0:0:"ATP";-16:cpd00001:0:0:"H2O";-1:cpd00528:0:0:"N2";-4:cpd12173:0:0:"Reduced flavodoxin";16:cpd00008:0:0:"ADP";16:cpd00009:0:0:"Phosphate";2:cpd00013:0:0:"NH3";4:cpd12207:0:0:"Oxidized flavodoxin";18:cpd00067:0:0:"H+";1:cpd11640:0:0:"H2"	[SW] Reaction stoichiometry changed according to MetaCyc and RHEA	https://www.rhea-db.org/reaction?id=15645				
rxn06880		TRUE		[SW] Unbalanced and unconnected Reaction					
rxn15531		TRUE		[SW] Unbalanced and unconnected Reaction					
rxn10098			-10:cpd00005:0:0:"NADPH";-14:cpd00067:0:0:"H+";-1:cpd11488:0:0:"Acetoacetyl-ACP";-4:cpd11492:0:0:"Malonyl-acyl-carrierprotein-";5:cpd00001:0:0:"H2O";10:cpd00006:0:0:"NADP";4:cpd00011:0:0:"CO2";1:cpd11468:0:0:"Dodecanoyl-ACP";4:cpd11493:0:0:"ACP"	[SW] proton and charge balanced					
rxn10095		TRUE		[SW] not found in any reaction database					
rxn10099	>		-14:cpd00005:0:0:"NADPH";-20:cpd00067:0:0:"H+";-1:cpd11488:0:0:"Acetoacetyl-ACP";-6:cpd11492:0:0:"Malonyl-acyl-carrierprotein-";7:cpd00001:0:0:"H2O";14:cpd00006:0:0:"NADP";6:cpd00011:0:0:"CO2";6:cpd11493:0:0:"ACP";1:cpd15277:0:0:"Palmitoyl-ACP"	[SW] proton and charge balanced					
rxn06940	>		-1:cpd00067:0:0:"H+";-1:cpd06709:0:0:"Benzylsuccinyl-CoA";-1:cpd12505:0:0:"Electron-transferring flavoprotein";1:cpd06710:0:0:"E-Phenylitaconyl-CoA";1:cpd12576:0:0:"Reduced electron-transferring flavoprotein"	[SW] stoichiometry and direction changed according to MetaCyc	https://metacyc.org/META/NEW-IMAGE?type=REACTION&object=RXN-865				
rxn06959		TRUE		[SW] Unbalanced and generic reaction.					
rxn06979			-2:cpd00001:0:0:"H2O";-2:cpd00002:0:0:"ATP";-2:cpd00053:0:0:"L-Glutamine";-1:cpd03421:0:0:"Cobyrinate";2:cpd00008:0:0:"ADP";2:cpd00009:0:0:"Phosphate";2:cpd00023:0:0:"L-Glutamate";1:cpd03914:0:0:"Cob(II)yrinate diamide";2:cpd00067:0:0:"H+"	[SW] proton and charge balanced					
rxn07058		TRUE		[SW] Unbalanced and unconnected Reaction					
rxn07229		TRUE		[SW] Unbalanced and unconnected Reaction					
rxn07440		TRUE		[SW] Unbalanced and unconnected Reaction					
rxn07586			-1:cpd00001:0:0:"H2O";-1:cpd08371:0:0:"Cobalt-precorrin 5";1:cpd00071:0:0:"Acetaldehyde";1:cpd14960:0:0:"Cobalt-precorrin 5B";1:cpd00067:0:0:"H+"	[SW] Reaction direction adjusted according to RHEA and MetaCyc.	https://www.rhea-db.org/reaction?id=26281				
rxn07587			-1:cpd00017:0:0:"S-Adenosyl-L-methionine";-1:cpd14960:0:0:"Cobalt-precorrin 5B";1:cpd00019:0:0:"S-Adenosyl-homocysteine";1:cpd08372:0:0:"Cobalt-precorrin 6"	[SW] Reaction direction adjusted according to RHEA and MetaCyc.	https://www.rhea-db.org/reaction?id=26286				
rxn07588	>		-1:cpd00017:0:0:"S-Adenosyl-L-methionine";-1:cpd08373:0:0:"Cobalt-precorrin 6B";1:cpd00019:0:0:"S-Adenosyl-homocysteine";1:cpd00011:0:0:"CO2";1:cpd14961:0:0:"Cobalt-precorrin 7"	[SW] Reaction direction adjusted according to RHEA and MetaCyc.	https://www.rhea-db.org/reaction?id=36068				
rxn07589	>		-1:cpd00017:0:0:"S-Adenosyl-L-methionine";-1:cpd14961:0:0:"Cobalt-precorrin 7";1:cpd00067:0:0:"H+";1:cpd00019:0:0:"S-Adenosyl-homocysteine";1:cpd08375:0:0:"Cobalt-precorrin 8"	[SW] Reaction direction adjusted according to RHEA and MetaCyc.	https://www.rhea-db.org/reaction?id=34591				
rxn07997	>		-1:cpd00067:0:0:"H+";-1:cpd11492:0:0:"Malonyl-acyl-carrierprotein-";-1:cpd15416:0:0:"cis-dec-3-enoyl-[acyl-carrier protein]";1:cpd00011:0:0:"CO2";1:cpd11493:0:0:"ACP";1:cpd15373:0:0:"3-oxo-cis-dodec-5-enoyl-[acyl-carrier protein]"	[SW] Reaction direction adjusted according to RHEA and MetaCyc.	https://metacyc.org/META/NEW-IMAGE?type=REACTION&object=2.3.1.41-RXN				
rxn07998	>		-1:cpd00067:0:0:"H+";-1:cpd11492:0:0:"Malonyl-acyl-carrierprotein-";-1:cpd15415:0:0:"cis-dodec-5-enoyl-[acyl-carrier protein]";1:cpd00011:0:0:"CO2";1:cpd11493:0:0:"ACP";1:cpd15374:0:0:"3-oxo-cis-myristol-7-eoyl-[acyl-carrier protein]"	[SW] Reaction direction adjusted according to RHEA and MetaCyc.	https://metacyc.org/META/NEW-IMAGE?type=REACTION&object=2.3.1.41-RXN				
rxn08000	>		-1:cpd00067:0:0:"H+";-1:cpd11492:0:0:"Malonyl-acyl-carrierprotein-";-1:cpd15294:0:0:"Tetradecenoyl-ACP";1:cpd00011:0:0:"CO2";1:cpd11493:0:0:"ACP";1:cpd15375:0:0:"3-oxo-cis-palm-9-eoyl-[acyl-carrier protein]"	[SW] Reaction direction adjusted according to RHEA and MetaCyc.	https://metacyc.org/META/NEW-IMAGE?type=REACTION&object=2.3.1.41-RXN				
rxn08001	>		-1:cpd00067:0:0:"H+";-1:cpd11492:0:0:"Malonyl-acyl-carrierprotein-";-1:cpd15277:0:0:"Palmitoyl-ACP";1:cpd00011:0:0:"CO2";1:cpd11493:0:0:"ACP";1:cpd15377:0:0:"3-Oxooctadecanoyl-[acyl-carrier protein]"	[SW] Reaction direction adjusted according to RHEA and MetaCyc.	https://metacyc.org/META/NEW-IMAGE?type=REACTION&object=2.3.1.41-RXN				
rxn08002	>		-1:cpd00067:0:0:"H+";-1:cpd11492:0:0:"Malonyl-acyl-carrierprotein-";-1:cpd15239:0:0:"Hexadecenoyl-ACP";1:cpd00011:0:0:"CO2";1:cpd11493:0:0:"ACP";1:cpd15376:0:0:"3-oxo-cis-vacc-11-enoyl-[acyl-carrier protein]"	[SW] Reaction direction adjusted according to RHEA and MetaCyc.	https://metacyc.org/META/NEW-IMAGE?type=REACTION&object=2.3.1.41-RXN				
rxn08083	>			[SW] Reaction direction adjusted according to MetaCyc.	https://biocyc.org/META/NEW-IMAGE?type=REACTION&object=1-ACYLGLYCEROL-3-P-ACYLTRANSFER-RXN				
rxn08085	>		-1:cpd15294:0:0:"Tetradecenoyl-ACP";-1:cpd15330:0:0:"1-tetradec-7-enoyl-sn-glycerol 3-phosphate";1:cpd11493:0:0:"ACP";1:cpd15523:0:0:"1,2-ditetradec-7-enoyl-sn-glycerol 3-phosphate"	[SW] Reaction stoichiometry changed according to MetaCyc and RHEA	https://www.rhea-db.org/reaction?id=42297				
rxn08086	>		-1:cpd15277:0:0:"Palmitoyl-ACP";-1:cpd15327:0:0:"1-hexadecanoyl-sn-glycerol 3-phosphate";1:cpd11493:0:0:"ACP";1:cpd15524:0:0:"1,2-dihexadecanoyl-sn-glycerol 3-phosphate"	[SW] Reaction stoichiometry changed according to MetaCyc and RHEA	https://www.rhea-db.org/reaction?id=42297				
rxn08087	>		-1:cpd15239:0:0:"Hexadecenoyl-ACP";-1:cpd15326:0:0:"1-hexadec-9-enoyl-sn-glycerol 3-phosphate";1:cpd11493:0:0:"ACP";1:cpd15525:0:0:"1,2-dihexadec-9-enoyl-sn-glycerol 3-phosphate"	[SW] Reaction stoichiometry changed according to MetaCyc and RHEA	https://www.rhea-db.org/reaction?id=42297				
rxn08089	>		-1:cpd11825:0:0:"Octadecenoyl-ACP";-1:cpd15328:0:0:"1-octadec-11-enoyl-sn-glycerol 3-phosphate";1:cpd11493:0:0:"ACP";1:cpd15527:0:0:"1,2-dioctadec-11-enoyl-sn-glycerol 3-phosphate"	[SW] Reaction stoichiometry changed according to MetaCyc and RHEA	https://www.rhea-db.org/reaction?id=42297				
rxn08548	>		-1:cpd00067:0:0:"H+";-1:cpd00080:0:0:"Glycerol-3-phosphate";-1:cpd15294:0:0:"Tetradecenoyl-ACP";1:cpd11493:0:0:"ACP";1:cpd15330:0:0:"1-tetradec-7-enoyl-sn-glycerol 3-phosphate"	[SW] proton and charge balanced	https://www.rhea-db.org/reaction?id=42297				
rxn08549	>		-1:cpd00067:0:0:"H+";-1:cpd00080:0:0:"Glycerol-3-phosphate";-1:cpd15277:0:0:"Palmitoyl-ACP";1:cpd11493:0:0:"ACP";1:cpd15327:0:0:"1-hexadecanoyl-sn-glycerol 3-phosphate"	[SW] proton and charge balanced	https://www.rhea-db.org/reaction?id=42297				
rxn08550	>		-1:cpd00067:0:0:"H+";-1:cpd00080:0:0:"Glycerol-3-phosphate";-1:cpd15239:0:0:"Hexadecenoyl-ACP";1:cpd11493:0:0:"ACP";1:cpd15326:0:0:"1-hexadec-9-enoyl-sn-glycerol 3-phosphate"	[SW] proton and charge balanced	https://www.rhea-db.org/reaction?id=42297				
rxn08552	>		-1:cpd00067:0:0:"H+";-1:cpd00080:0:0:"Glycerol-3-phosphate";-1:cpd11825:0:0:"Octadecenoyl-ACP";1:cpd11493:0:0:"ACP";1:cpd15328:0:0:"1-octadec-11-enoyl-sn-glycerol 3-phosphate"	[SW] proton and charge balanced	https://www.rhea-db.org/reaction?id=42297				
rxn08708			-1:cpd00002:0:0:"ATP";-1:cpd15484:0:0:"heptosyl-heptosyl-kdo2-lipidA";1:cpd00008:0:0:"ADP";1:cpd00067:0:0:"H+";1:cpd15549:0:0:"phospho-heptosyl-heptosyl-kdo2-lipidA"	[SW] proton and charge balanced					
rxn08766			-1:cpd00067:0:0:"H+";-1:cpd00022:0:0:"Acetyl-CoA";-1:cpd11492:0:0:"Malonyl-acyl-carrierprotein-";1:cpd00010:0:0:"CoA";1:cpd00011:0:0:"CO2";1:cpd11488:0:0:"Acetoacetyl-ACP"	[SW] Reaction stoichiometry changed according to MetaCyc and RHEA	https://www.rhea-db.org/reaction?id=44448			Beta-ketoacyl-ACP synthase	
rxn08861			-1:cpd00067:0:0:"H+";-1:cpd11492:0:0:"Malonyl-acyl-carrierprotein-";1:cpd00011:0:0:"CO2";1:cpd11494:0:0:"Acetyl-ACP"	[SW] Reaction stoichiometry changed according to MetaCyc and RHEA	https://www.rhea-db.org/reaction?id=24460				
rxn09442			-2:cpd00005:0:0:"NADPH";-3:cpd00067:0:0:"H+";-1:cpd11470:0:0:"Octanoyl-ACP";-1:cpd11492:0:0:"Malonyl-acyl-carrierprotein-";1:cpd00001:0:0:"H2O";2:cpd00006:0:0:"NADP";1:cpd00011:0:0:"CO2";1:cpd11474:0:0:"Decanoyl-ACP";1:cpd11493:0:0:"ACP"	[SW] proton and charge balanced					
rxn10954			-16:cpd00005:0:0:"NADPH";-23:cpd00067:0:0:"H+";-1:cpd11488:0:0:"Acetoacetyl-ACP";-7:cpd11492:0:0:"Malonyl-acyl-carrierprotein-";8:cpd00001:0:0:"H2O";16:cpd00006:0:0:"NADP";7:cpd00011:0:0:"CO2";7:cpd11493:0:0:"ACP";1:cpd15268:0:0:"Octadecanoyl-ACP"	[SW] proton and charge balanced					
rxn08551			-1:cpd00080:0:0:"Glycerol-3-phosphate";-1:cpd15268:0:0:"Octadecanoyl-ACP";1:cpd11493:0:0:"ACP";1:cpd15329:0:0:"1-octadecanoyl-sn-glycerol 3-phosphate"	[SW] proton and charge balanced					
rxn09456			-1:cpd00001:0:0:"H2O";-1:cpd15268:0:0:"Octadecanoyl-ACP";1:cpd01080:0:0:"ocdca";1:cpd11493:0:0:"ACP";1:cpd00067:0:0:"H+"	[SW] proton and charge balanced					
rxn11557			-1:cpd00007:0:0:"O2";-2:cpd00067:0:0:"H+";-1:cpd00160:0:0:"Cholesterol";-2:cpd11723:0:0:"Reduced adrenodoxin";1:cpd00001:0:0:"H2O";1:cpd03274:0:0:"20alpha-Hydroxycholesterol";2:cpd11724:0:0:"Oxidized adrenodoxin"	[SW] Reaction stoichiometry changed according to MetaCyc and RHEA	https://metacyc.org/META/NEW-IMAGE?type=REACTION&object=RXN-7875				
rxn06228	>		-3:cpd00007:0:0:"O2";-1:cpd00160:0:0:"Cholesterol";-6:cpd11723:0:0:"Reduced adrenodoxin";-6:cpd00067:0:0:"H+";4:cpd00001:0:0:"H2O";1:cpd01342:0:0:"Pregnenolone";1:cpd01585:0:0:"Isohexanal";6:cpd11724:0:0:"Oxidized adrenodoxin"	[SW] Reaction direction and stoichiometry adjusted according to MetaCyc.	https://metacyc.org/META/NEW-IMAGE?type=REACTION&object=1.14.15.6-RXN				
