# gapseq version: 1.5.0 d9387beb
# Sequence DB md5sum: 954ab58 (2024-11-06, Bacteria)
# genome_format=prot;taxonomy=Bacteria;ORF_coverage=23.07;gram=neg
ID	Name	Prediction	Completeness	Status	NrReaction	NrSpontaneous	NrVague	NrKeyReaction	NrReactionFound	NrKeyReactionFound	ReactionsFound	SpontaneousReactions	KeyReactions
|PWY-5940|	streptomycin biosynthesis	FALSE	11.1111111111111		18	0	8	0	2	0	MYO-INOSITOL-2-DEHYDROGENASE-RXN PHOSPHOGLUCMUT-RXN		
|PWY-5941|	glycogen degradation II	FALSE	33.3333333333333		6	0	0	0	2	0	GLUCOKIN-RXN PHOSPHOGLUCMUT-RXN		
|PWY-5943|	&beta;-carotene biosynthesis	FALSE	0		2	0	0	0	0	0			
|PWY-5944|	zeaxanthin biosynthesis	FALSE	0		2	0	0	0	0	0			
|PWY-5945|	violaxanthin, antheraxanthin and zeaxanthin interconversion	FALSE	50		4	0	2	0	2	0	RXN-7978 RXN-7979		
|PWY-5946|	&alpha;-carotene biosynthesis	FALSE	0		2	0	1	0	0	0			
|PWY-5947|	lutein biosynthesis	FALSE	0		3	0	1	0	0	0			
|PWY-5950|	geosmin biosynthesis	FALSE	0		3	0	0	0	0	0			
|PWY-5951|	(R,R)-butanediol biosynthesis	FALSE	0		1	0	0	0	0	0			
|PWY-5954|	(1'S,5'S)-averufin biosynthesis	FALSE	0		8	0	6	0	0	0			
|PWY-5955|	versicolorin B biosynthesis	FALSE	0		9	0	5	0	0	0			
|PWY-5956|	sterigmatocystin biosynthesis	FALSE	0		9	0	9	0	0	0			RXN-9495
|PWY-5957|	L-nicotianamine biosynthesis	FALSE	0		1	0	0	0	0	0			
|PWY-5958|	acridone alkaloid biosynthesis	FALSE	25		4	0	2	0	1	0	ANTHRANSYN-RXN		
|PWY-5959|	aflatoxins B1 and G1 biosynthesis	FALSE	0		3	0	3	0	0	0			
|PWY-5960|	aflatoxins B2 and G2 biosynthesis	FALSE	0		5	0	5	0	0	0			
|PWY-5963|	molybdenum cofactor sulfulylation (eukaryotes)	TRUE	100	full	1	0	0	0	1	0	RXN-8351		
|PWY-5964|	guanylyl molybdenum cofactor biosynthesis	TRUE	100	full	1	0	0	0	1	0	RXN0-262		
|PWY-5966-1|	fatty acid biosynthesis initiation (type I)	TRUE	100	full	3	0	0	0	3	0	ACETYL-COA-CARBOXYLTRANSFER-RXN RXN66-610 RXN66-613		
|PWY-5967|	lupinate biosynthesis	FALSE	0		1	0	1	0	0	0			
|PWY-5968|	cinnamate esters biosynthesis	FALSE	0		1	0	1	0	0	0			
|PWY-5971|	palmitate biosynthesis II (type II fatty acid synthase)	TRUE	96.7741935483871	threshold	31	0	0	1	30	1	3.1.2.21-RXN 4.2.1.58-RXN 4.2.1.59-RXN 4.2.1.61-RXN RXN-16393 RXN-9514 RXN-9516 RXN-9518 RXN-9520 RXN-9523 RXN-9524 RXN-9527 RXN-9528 RXN-9531 RXN-9532 RXN-9533 RXN-9535 RXN-9536 RXN-9537 RXN-9539 RXN-9540 RXN-9623 RXN-9655 RXN-9657 RXN-9658 RXN-9659 RXN-9660 RXN-9661 RXN-9662 RXN-9663		RXN-9657
|PWY-5972|	stearate biosynthesis I (animals)	FALSE	16.6666666666667		6	0	2	1	1	0	RXN-9623		RXN-9543
|PWY-5973|	cis-vaccenate biosynthesis	TRUE	80	threshold	5	0	0	0	4	0	2.3.1.179-RXN RXN-9556 RXN-9557 RXN-9558		
|PWY-5975|	furaneol and mesifurane biosynthesis	FALSE	0		8	2	5	0	0	0		RXN-9571 RXN-9575	
|PWY-5976|	dhurrin degradation	FALSE	50		2	0	1	0	1	0	HYDROXYMANDELONITRILE-LYASE-RXN		
|PWY-5978|	kanosamine biosynthesis I	FALSE	0		3	0	0	2	0	0			RXN-9578 RXN-9579
|PWY-5979|	3-amino-5-hydroxybenzoate biosynthesis	FALSE	40		7	1	1	0	2	0	RXN-9584 RXN-9585	RXN-9582	
|PWY-5980|	xylogalacturonan biosynthesis	FALSE	0		1	0	1	0	0	0			
|PWY-5981|	CDP-diacylglycerol biosynthesis III	TRUE	80	threshold	5	0	0	1	4	1	CDPDIGLYSYN-RXN GLYC3PDEHYDROGBIOSYN-RXN RXN-9590 RXN-9591		RXN-9591
|PWY-5982|	sulfoacetaldehyde degradation II	TRUE	100	full	1	0	0	1	1	1	RXN-9592		RXN-9592
|PWY-5983|	trehalose biosynthesis VI	FALSE	0		1	0	0	0	0	0			
|PWY-5984|	rifamycin B biosynthesis	FALSE	0		15	2	6	0	0	0		RXN-20243 RXN-9612	
|PWY-5985|	trehalose biosynthesis VII	FALSE	0		1	0	0	0	0	0			
|PWY-5987|	sorgoleone biosynthesis	FALSE	0		8	1	4	0	0	0		RXN-9621	
|PWY-5989|	stearate biosynthesis II (bacteria and plants)	TRUE	83.3333333333333	threshold	6	0	0	0	5	0	RXN-16380 RXN-9632 RXN-9633 RXN-9634 RXN-9635		
|PWY-5990|	lotaustralin biosynthesis	FALSE	0		7	0	7	0	0	0			
|PWY-5992|	thalianol and derivatives biosynthesis	FALSE	0		3	0	3	0	0	0			
|PWY-5994|	palmitate biosynthesis I (type I fatty acid synthase)	TRUE	96.551724137931	threshold	31	0	2	0	28	0	RXN66-614 RXN66-616 RXN66-617 RXN66-618 RXN66-619 RXN66-620 RXN66-621 RXN66-622 RXN66-623 RXN66-624 RXN66-625 RXN66-626 RXN66-627 RXN66-628 RXN66-629 RXN66-630 RXN66-631 RXN66-632 RXN66-633 RXN66-634 RXN66-635 RXN66-636 RXN66-637 RXN66-638 RXN66-639 RXN66-640 RXN66-641 RXN66-642		
|PWY-5995|	linoleate biosynthesis I (plants)	FALSE	0		4	0	0	0	0	0			
|PWY-5996|	oleate biosynthesis II (animals and fungi)	FALSE	0		2	0	0	0	0	0			
|PWY-5997|	&alpha;-linolenate biosynthesis I (plants and red algae)	FALSE	0		2	0	2	0	0	0			
|PWY-5998|	&gamma;-linolenate biosynthesis I (plants)	FALSE	0		1	0	0	0	0	0			
|PWY-5|	canavanine biosynthesis	FALSE	50		4	0	2	0	2	0	RXN-10 RXN-22		
|PWY-6000|	&gamma;-linolenate biosynthesis II (animals)	FALSE	50		2	0	0	1	1	0	RXN-9673		1.14.19.3-RXN
|PWY-6001|	linoleate biosynthesis II (animals)	FALSE	50		2	0	0	1	1	0	RXN-9644		RXN-9601
|PWY-6002|	lotaustralin degradation	FALSE	50		2	0	1	0	1	0	RXN-9674		
|PWY-6003|	gramicidin S biosynthesis	FALSE	0		3	0	0	0	0	0			
|PWY-6005|	marneral biosynthesis	FALSE	0		2	0	2	0	0	0			
|PWY-6007|	(3E)-4,8-dimethylnona-1,3,7-triene biosynthesis II	FALSE	0		2	0	2	0	0	0			
|PWY-6008|	baruol biosynthesis	FALSE	0		1	0	1	0	0	0			
|PWY-6010|	apigenin glycosides biosynthesis	FALSE	0		5	0	5	0	0	0			
|PWY-6011|	amygdalin and prunasin degradation	FALSE	66.6666666666667		3	0	1	0	2	0	MANDELONITRILE-LYASE-RXN PRUNASIN-BETA-GLUCOSIDASE-RXN		
|PWY-6012-1|	acyl carrier protein activation	TRUE	100	full	1	0	0	0	1	0	HOLO-ACP-SYNTH-RXN		
|PWY-6012|	acyl carrier protein metabolism	FALSE	50		2	0	0	0	1	0	HOLO-ACP-SYNTH-RXN		
|PWY-6013|	crepenynate biosynthesis	FALSE	0		1	0	0	0	0	0			
|PWY-6014|	vernolate biosynthesis I	FALSE	0		1	0	1	0	0	0			
|PWY-6015|	vitexin and derivatives biosynthesis	FALSE	0		4	0	4	0	0	0			
|PWY-6019|	pseudouridine degradation	FALSE	0		2	0	0	0	0	0			
|PWY-601|	glucosinolate biosynthesis from tryptophan	FALSE	7.69230769230769		15	2	11	0	1	0	RXN-19586	RXN-11421 RXN-12063	
|PWY-6021|	nitrilotriacetate degradation	FALSE	0		2	0	1	0	0	0			
|PWY-6024|	isovitexin glycosides biosynthesis	FALSE	0		10	0	9	0	0	0			
|PWY-6027|	capsiconiate biosynthesis	FALSE	25		4	0	2	0	1	0	RXN-2602		
|PWY-6028|	acetoin degradation	TRUE	100	full	3	0	0	0	3	0	RXN-22435 RXN-22436 RXN-22437		
|PWY-6029|	2,3-trans-flavanols biosynthesis	FALSE	0		3	0	3	0	0	0			
|PWY-6030|	serotonin and melatonin biosynthesis	FALSE	0		4	0	0	0	0	0			
|PWY-6032|	digitoxigenin biosynthesis	FALSE	0		10	2	6	0	0	0		RXN-20957 RXN-20958	
|PWY-6035|	2,3-cis-flavanols biosynthesis	FALSE	0		3	0	0	0	0	0			
|PWY-6036|	cardenolide glucosides biosynthesis	FALSE	0		16	0	15	0	0	0			
|PWY-6038|	citrate degradation	FALSE	0		2	0	0	0	0	0			
|PWY-6039|	chlorogenic acid biosynthesis I	FALSE	12.5		8	0	6	0	1	0	4-COUMARATE--COA-LIGASE-RXN		
|PWY-6040|	chlorogenic acid biosynthesis II	FALSE	20		5	0	4	0	1	0	4-COUMARATE--COA-LIGASE-RXN		
|PWY-6041|	4-sulfocatechol degradation	FALSE	50		4	0	0	0	2	0	MALEYLACETATE-REDUCTASE-RXN RXN-9731		
|PWY-6043|	ethanedisulfonate degradation	FALSE	0		1	0	1	0	0	0			
|PWY-6044|	methanesulfonate degradation	FALSE	0		1	0	0	0	0	0			
|PWY-6045|	methylthiopropanonate degradation II (demethylation)	FALSE	0		1	0	1	0	0	0			
|PWY-6046|	dimethylsulfoniopropanoate degradation I (cleavage)	TRUE	100	full	1	0	0	0	1	0	DIMETHYLPROPIOTHETIN-DETHIOMETHYLASE-RXN		
|PWY-6047|	dimethyl sulfide degradation I	FALSE	0		2	0	0	0	0	0			
|PWY-6048|	methylthiopropanoate degradation I (cleavage)	TRUE	83.3333333333333	threshold	6	0	0	0	5	0	RXN-12572 RXN-16010 RXN-16011 RXN-16012 RXN-16013		
|PWY-6050|	dimethyl sulfoxide degradation	FALSE	0		1	0	0	0	0	0			
|PWY-6051|	2,4,6-trinitrotoluene degradation	FALSE	0		12	0	12	0	0	0			
|PWY-6052|	dimethylsulfoniopropanoate degradation III (demethylation)	FALSE	0		1	0	0	0	0	0			
|PWY-6053|	dimethylsulfoniopropanoate biosynthesis III (algae and phytoplankton)	FALSE	25		4	0	2	0	1	0	R15-RXN		
|PWY-6054|	dimethylsulfoniopropanoate biosynthesis I (Wollastonia)	FALSE	33.3333333333333		3	0	1	0	1	0	RXN-9758		
|PWY-6055|	dimethylsulfoniopropanoate biosynthesis II (Spartina)	FALSE	25		4	0	2	0	1	0	RXN-9758		
|PWY-6056|	dimethylsulfoniopropanoate degradation II (cleavage)	FALSE	0		1	0	0	0	0	0			
|PWY-6057|	dimethylsulfide to cytochrome c2 electron transfer	TRUE	100	full	1	0	0	0	1	0	RXN-9763		
|PWY-6058|	dimethyl sulfone degradation	FALSE	0		1	0	1	0	0	0			
|PWY-6059|	dimethyl sulfide degradation II (oxidation)	FALSE	0		5	1	0	0	0	0		RXN-14710	
|PWY-6060|	malonate degradation II (biotin-dependent)	FALSE	0		4	0	0	0	0	0			
|PWY-6061|	bile acid biosynthesis, neutral pathway	FALSE	9.09090909090909		29	0	7	0	2	0	RXN-9796 RXN-9841		CHOLESTEROL-7-ALPHA-MONOOXYGENASE-RXN
|PWY-6064|	methylquercetin biosynthesis	FALSE	0		2	0	0	0	0	0			
|PWY-6068|	indican biosynthesis	FALSE	50		3	1	1	0	1	0	RXN-9819	RXN-9818	
|PWY-6069|	indigo biosynthesis	TRUE	100	full	3	2	0	0	1	0	RXN-9819	RXN-9818 RXN-9820	
|PWY-6073|	alginate biosynthesis I (algal)	FALSE	33.3333333333333		3	0	0	1	1	0	GDP-MANNOSE-6-DEHYDROGENASE-RXN		ALGINATE-SYNTHASE-RXN
|PWY-6074|	zymosterol biosynthesis	FALSE	0		8	0	0	0	0	0			
|PWY-6075|	ergosterol biosynthesis I	FALSE	25		5	0	1	0	1	0	RXN3O-178		
|PWY-6076|	vitamin D3 biosynthesis	FALSE	0		4	2	1	1	0	0		RXN-9827 RXN-9828	CALCIDIOL-1-MONOOXYGENASE-RXN
|PWY-6077|	anthranilate degradation II (aerobic)	TRUE	100	full	2	0	0	0	2	0	AMINOBENZCOALIG-RXN ANTHRANILOYL-COA-MONOOXYGENASE-RXN		
|PWY-6079|	anthranilate degradation I (aerobic)	FALSE	0		1	0	0	0	0	0			
|PWY-6080|	4-ethylphenol degradation (anaerobic)	FALSE	50		6	0	0	1	3	0	RXN-11246 RXN-9833 RXN-9834		RXN-9831
|PWY-6081|	1,3-dichlorobenzene degradation	FALSE	0		2	0	0	0	0	0			
|PWY-6082|	alginate biosynthesis II (bacterial)	FALSE	14.2857142857143		7	0	3	1	1	0	GDP-MANNOSE-6-DEHYDROGENASE-RXN		RXN-9839
|PWY-6083|	chlorobenzene degradation	FALSE	0		2	0	0	0	0	0			
|PWY-6084|	3,5-dichlorocatechol degradation	FALSE	20		8	2	1	0	1	0	MALEYLACETATE-REDUCTASE-RXN	RXN-16227 RXN-18362	
|PWY-6085|	2,4-dichlorophenoxyacetate degradation	FALSE	0		2	0	0	1	0	0			RXN-9863
|PWY-6086|	4-chloro-2-methylphenoxyacetate degradation	FALSE	0		2	0	0	1	0	0			RXN-9864
|PWY-6087|	4-chlorocatechol degradation	FALSE	25		5	1	0	1	1	0	MALEYLACETATE-REDUCTASE-RXN	RXN-9893	RXN-9870
|PWY-6088|	3-chlorobenzoate degradation I (via chlorocatechol)	FALSE	0		4	0	2	0	0	0			
|PWY-6089|	3-chlorocatechol degradation I (ortho)	FALSE	20		5	0	0	1	1	0	MALEYLACETATE-REDUCTASE-RXN		RXN-9860
|PWY-6090|	1,2-dichlorobenzene degradation	FALSE	0		2	0	0	0	0	0			
|PWY-6091|	1,2,4-trichlorobenzene degradation	FALSE	0		2	0	0	0	0	0			
|PWY-6093|	4,5-dichlorocatechol degradation	FALSE	20		7	2	0	1	1	0	MALEYLACETATE-REDUCTASE-RXN	RXN-17092 RXN-18362	RXN-9884
|PWY-6094|	3,4,6-trichlorocatechol degradation	FALSE	16.6666666666667		9	3	0	1	1	0	MALEYLACETATE-REDUCTASE-RXN	RXN-17093 RXN-18362 RXN-18363	RXN-9888
|PWY-6095|	dammara-20,24-diene biosynthesis	FALSE	0		1	0	0	0	0	0			
|PWY-6098|	diploterol biosynthesis	FALSE	0		2	0	0	0	0	0			
|PWY-6099|	1,2,4,5-tetrachlorobenzene degradation	FALSE	0		2	1	0	0	0	0		RXN-9876	
|PWY-6100|	L-carnitine biosynthesis	FALSE	33.3333333333333		4	0	1	1	1	0	1.2.1.47-RXN		TRIMETHYLLYSINE-DIOXYGENASE-RXN
|PWY-6102|	5-chloro-3-methyl-catechol degradation	FALSE	0		4	2	0	0	0	0		RXN-17091 RXN-9904	
|PWY-6103|	3-chlorotoluene degradation I	FALSE	0		2	0	0	0	0	0			
|PWY-6104|	3-chlorotoluene degradation II	FALSE	33.3333333333333		3	0	0	1	1	0	RXN-9910		RXN-9908
|PWY-6105|	botryococcenes and methylated squalene biosynthesis	FALSE	0		9	0	8	0	0	0			
|PWY-6107|	chlorosalicylate degradation	FALSE	16.6666666666667		7	0	1	1	1	0	MALEYLACETATE-REDUCTASE-RXN		RXN-9912
|PWY-6109|	mangrove triterpenoid biosynthesis	FALSE	0		6	0	5	0	0	0			
|PWY-6111|	mitochondrial L-carnitine shuttle	FALSE	0		3	0	1	1	0	0			RXN-9918
|PWY-6116|	mannosylfructose biosynthesis	FALSE	0		2	0	0	0	0	0			
|PWY-6117|	spermine and spermidine degradation I	FALSE	0		5	0	1	1	0	0			RXN-9939 RXN-9940
|PWY-6118|	glycerol-3-phosphate shuttle	TRUE	100	full	2	0	0	0	2	0	1.1.1.8-RXN RXN-15745		
|PWY-6120|	L-tyrosine biosynthesis III	TRUE	100	full	4	0	0	1	4	1	CHORISMATEMUT-RXN CYCLOHEXADIENYL-DEHYDROGENASE-RXN PREPHENATE-ASP-TRANSAMINE-RXN PREPHENATE-TRANSAMINE-RXN		CYCLOHEXADIENYL-DEHYDROGENASE-RXN
|PWY-6121|	5-aminoimidazole ribonucleotide biosynthesis I	TRUE	80	threshold	5	0	0	0	4	0	AIRS-RXN FGAMSYN-RXN GLYRIBONUCSYN-RXN PRPPAMIDOTRANS-RXN		
|PWY-6122|	5-aminoimidazole ribonucleotide biosynthesis II	TRUE	80	threshold	5	0	0	0	4	0	AIRS-RXN FGAMSYN-RXN GLYRIBONUCSYN-RXN PRPPAMIDOTRANS-RXN		
|PWY-6123|	inosine-5'-phosphate biosynthesis I	TRUE	100	full	6	0	0	3	6	3	AICARSYN-RXN AICARTRANSFORM-RXN IMPCYCLOHYDROLASE-RXN RXN0-742 RXN0-743 SAICARSYN-RXN		AICARTRANSFORM-RXN RXN0-742 RXN0-743
|PWY-6124|	inosine-5'-phosphate biosynthesis II	FALSE	80		5	0	0	1	4	0	AICARSYN-RXN AICARTRANSFORM-RXN IMPCYCLOHYDROLASE-RXN SAICARSYN-RXN		AIRCARBOXY-RXN
|PWY-6128|	cis-calamenene related sesquiterpenoids biosynthesis	FALSE	0		2	0	2	0	0	0			
|PWY-6129|	dolichol and dolichyl phosphate biosynthesis	FALSE	0		4	0	1	1	0	0			RXN-9969
|PWY-6130|	glycerol degradation III	FALSE	50		2	0	0	1	1	0	13-PROPANEDIOL-DEHYDROGENASE-RXN		GLYCEROL-DEHYDRATASE-RXN
|PWY-6131|	glycerol degradation II	TRUE	100	full	2	0	0	0	2	0	GLYCDEH-RXN GLYCERONE-KINASE-RXN		
|PWY-6132|	lanosterol biosynthesis	FALSE	0		1	0	0	0	0	0			
|PWY-6133|	(S)-reticuline biosynthesis II	FALSE	14.2857142857143		7	0	3	0	1	0	2.6.1.49-RXN		
|PWY-6134|	L-tyrosine biosynthesis IV	FALSE	0		1	0	0	0	0	0			
|PWY-6138|	CMP-N-acetylneuraminate biosynthesis I (eukaryotes)	FALSE	0		5	0	0	3	0	0			NANK-RXN RXN-9987 RXN-9988
|PWY-6139|	CMP-N-acetylneuraminate biosynthesis II (bacteria)	FALSE	33.3333333333333		3	0	0	3	1	1	N-ACETYLNEURAMINATE-SYNTHASE-RXN		N-ACETYLNEURAMINATE-SYNTHASE-RXN RXN-9987 RXN-9990
|PWY-6140|	CMP-2-keto-3-deoxy-D-glycero-D-galacto-nononate biosynthesis	FALSE	0		4	0	0	1	0	0			RXN-9991
|PWY-6143|	CMP-pseudaminate biosynthesis	FALSE	0		6	0	0	0	0	0			
|PWY-6144|	CMP-N-glycoloylneuraminate biosynthesis	FALSE	0		1	0	0	0	0	0			
|PWY-6147|	6-hydroxymethyl-dihydropterin diphosphate biosynthesis I	FALSE	25		5	0	1	1	1	0	GTP-CYCLOHYDRO-I-RXN		H2NEOPTERINALDOL-RXN
|PWY-6148|	tetrahydromethanopterin biosynthesis	FALSE	0		14	0	8	0	0	0			
|PWY-6151|	S-adenosyl-L-methionine salvage I	FALSE	25		4	0	0	2	1	0	S-ADENMETSYN-RXN		ADENOSYLHOMOCYSTEINE-NUCLEOSIDASE-RXN RIBOSYLHOMOCYSTEINASE-RXN
|PWY-6153|	autoinducer AI-2 biosynthesis I	FALSE	0		5	2	1	1	0	0		RXN-10015 RXN-10017	RIBOSYLHOMOCYSTEINASE-RXN
|PWY-6154|	autoinducer AI-2 biosynthesis II (Vibrio)	FALSE	0		6	3	1	0	0	0		RXN-10016 RXN-10018 RXN-10019	
|PWY-6157|	autoinducer AI-1 biosynthesis	FALSE	0		1	0	0	0	0	0			
|PWY-6158|	creatine phosphate biosynthesis	FALSE	0		1	0	0	0	0	0			
|PWY-6160|	3-dehydroquinate biosynthesis II (archaea)	FALSE	40		7	1	1	0	2	0	ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN ASPARTATEKIN-RXN	RXN-10054	
|PWY-6163|	chorismate biosynthesis from 3-dehydroquinate	TRUE	100	full	5	0	0	0	5	0	2.5.1.19-RXN 3-DEHYDROQUINATE-DEHYDRATASE-RXN CHORISMATE-SYNTHASE-RXN SHIKIMATE-5-DEHYDROGENASE-RXN SHIKIMATE-KINASE-RXN		
|PWY-6164|	3-dehydroquinate biosynthesis I	TRUE	100	full	2	0	0	0	2	0	3-DEHYDROQUINATE-SYNTHASE-RXN DAHPSYN-RXN		
|PWY-6167|	flavin biosynthesis II (archaea)	FALSE	50		10	0	0	0	5	0	DIOHBUTANONEPSYN-RXN FADSYN-RXN LUMAZINESYN-RXN RIBOFLAVIN-SYN-RXN RXN-10058		
|PWY-6168|	flavin biosynthesis III (fungi)	FALSE	77.7777777777778		9	0	0	0	7	0	DIOHBUTANONEPSYN-RXN FADSYN-RXN GTP-CYCLOHYDRO-II-RXN LUMAZINESYN-RXN RIBOFLAVIN-SYN-RXN RIBOFLAVINKIN-RXN RXN-10058		
|PWY-6173|	histamine biosynthesis	FALSE	0		1	0	0	0	0	0			
|PWY-6174|	mevalonate pathway II (haloarchaea)	FALSE	14.2857142857143		7	0	0	1	1	0	ACETYL-COA-ACETYLTRANSFER-RXN		RXN-10067
|PWY-6178|	2,4,6-trichlorophenol degradation	FALSE	25		7	3	0	0	1	0	MALEYLACETATE-REDUCTASE-RXN	RXN-18362 RXN-20722 RXN-20724	
|PWY-6181|	histamine degradation	TRUE	66.6666666666667	keyenzyme	3	0	0	1	2	1	HISTAMINE-N-METHYLTRANSFERASE-RXN RXN-10089		HISTAMINE-N-METHYLTRANSFERASE-RXN
|PWY-6183|	salicylate degradation I	FALSE	0		1	0	0	0	0	0			
|PWY-6184|	methylsalicylate degradation	FALSE	0		2	0	0	0	0	0			
|PWY-6185|	4-methylcatechol degradation (ortho cleavage)	FALSE	28.5714285714286		7	0	0	1	2	0	RXN-10085 RXN-10086		RXN-10080
|PWY-6190|	2,4-dichlorotoluene degradation	FALSE	0		9	2	3	0	0	0		RXN-10101 RXN-17090	
|PWY-6191|	2,5-dichlorotoluene degradation	FALSE	0		7	1	2	1	0	0		RXN-17087	RXN-10091
|PWY-6192|	3,4-dichlorotoluene degradation	FALSE	0		6	1	2	1	0	0		RXN-17088	RXN-10092
|PWY-6193|	3-chlorocatechol degradation II (ortho)	FALSE	20		5	0	0	1	1	0	MALEYLACETATE-REDUCTASE-RXN		RXN-10087
|PWY-6197|	chlorinated phenols degradation	FALSE	0		4	0	0	0	0	0			
|PWY-6199|	quercetin sulfate biosynthesis	FALSE	0		10	0	9	0	0	0			
|PWY-6200|	2,4,5-trichlorophenoxyacetate degradation	FALSE	14.2857142857143		9	2	0	0	1	0	MALEYLACETATE-REDUCTASE-RXN	RXN-12312 RXN-12313	
|PWY-6210|	2-aminophenol degradation	FALSE	50		4	0	0	0	2	0	1.2.1.32-RXN 3.5.99.5-RXN		
|PWY-6214|	3-chlorocatechol degradation III (meta pathway)	FALSE	0		4	1	0	1	0	0		RXN-10420	RXN-10419
|PWY-6215|	4-chlorobenzoate degradation	FALSE	25		4	0	0	1	1	0	4-HYDROXYBENZOATE-3-MONOOXYGENASE-RXN		6.2.1.33-RXN
|PWY-6216|	3-chlorobenzoate degradation II (via protocatechuate)	FALSE	0		6	2	0	1	0	0		RXN-10424 RXN-10426	RXN-10422
|PWY-6217|	3,4-dichlorobenzoate degradation	FALSE	0		4	2	0	1	0	0		RXN-10426 RXN-10428	RXN-10427
|PWY-6219|	indole-3-acetate inactivation VIII	FALSE	0		7	0	7	0	0	0			
|PWY-621|	sucrose degradation III (sucrose invertase)	FALSE	75		4	0	0	1	3	0	FRUCTOKINASE-RXN GLUCOKIN-RXN PGLUCISOM-RXN		3.2.1.48-RXN
|PWY-6220|	jasmonoyl-amino acid conjugates biosynthesis I	FALSE	0		5	0	5	0	0	0			
|PWY-6221|	2-chlorobenzoate degradation	FALSE	0		1	0	0	0	0	0			
|PWY-6223|	gentisate degradation I	FALSE	33.3333333333333		3	0	0	1	1	0	RXN-10445		MALEYLPYRUVATE-ISOMERASE-RXN
|PWY-6224|	salicylate degradation II	FALSE	0		1	0	0	0	0	0			
|PWY-6228|	3-chlorobenzoate degradation III (via gentisate)	FALSE	50		2	0	1	0	1	0	3-HYDROXYBENZOATE-6-MONOOXYGENASE-RXN		
|PWY-622|	starch biosynthesis	FALSE	25		10	0	2	2	2	0	PGLUCISOM-RXN PHOSPHOGLUCMUT-RXN		RXN-14371 RXN-14378
|PWY-6232|	chrysoeriol biosynthesis	FALSE	0		1	0	1	0	0	0			
|PWY-6233|	jasmonoyl-amino acid conjugates biosynthesis II	FALSE	0		4	0	4	0	0	0			
|PWY-6239|	luteolin glycosides biosynthesis	FALSE	0		3	0	3	0	0	0			
|PWY-6241|	thyroid hormone biosynthesis	FALSE	0		6	0	2	4	0	0			RXN-10468 RXN-10469 RXN-10470 RXN-10471
|PWY-6243|	bergamotene biosynthesis I	FALSE	0		1	0	1	0	0	0			
|PWY-6244|	bergamotene biosynthesis II	FALSE	0		3	0	3	0	0	0			
|PWY-6254|	santalene biosynthesis I	FALSE	0		2	0	2	0	0	0			
|PWY-6257|	curcumene biosynthesis	FALSE	0		3	0	2	0	0	0			
|PWY-6258|	patchoulol biosynthesis	FALSE	0		5	0	5	0	0	0			
|PWY-6260|	thyroid hormone metabolism I (via deiodination)	FALSE	0		12	0	9	1	0	0			1.97.1.11-RXN THYROXINE-DEIODINASE-RXN
|PWY-6261|	thyroid hormone metabolism II (via conjugation and/or degradation)	FALSE	0		15	0	4	6	0	0			RXN-10606 RXN-10607 RXN-10608 RXN-10609 RXN-10614 RXN-10615
|PWY-6262|	demethylmenaquinol-8 biosynthesis II	FALSE	0		2	0	2	0	0	0			
|PWY-6265|	zerumbone biosynthesis	FALSE	0		3	0	2	0	0	0			
|PWY-6268|	adenosylcobalamin salvage from cobalamin	FALSE	66.6666666666667		5	2	0	0	2	0	COBALADENOSYLTRANS-RXN RXN-19366	RXN-19334 RXN-19341	
|PWY-6271|	eudesmol biosynthesis	FALSE	0		3	0	2	0	0	0			
|PWY-6273|	phosphatidylethanolamine biosynthesis III	FALSE	0		1	0	1	0	0	0			
|PWY-6275|	&beta;-caryophyllene biosynthesis	FALSE	0		3	0	2	0	0	0			
|PWY-6278|	botrydial biosynthesis	FALSE	0		2	0	2	0	0	0			
|PWY-6279|	myxol-2' fucoside biosynthesis	FALSE	0		6	0	2	0	0	0			
|PWY-6280|	synechoxanthin biosynthesis	FALSE	0		6	0	2	0	0	0			
|PWY-6281|	L-selenocysteine biosynthesis II (archaea and eukaryotes)	FALSE	66.6666666666667		4	0	1	0	2	0	2.7.9.3-RXN RXN0-2161		
|PWY-6282|	palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate)	TRUE	88.8888888888889	threshold	9	0	0	2	8	2	RXN-10654 RXN-10655 RXN-10656 RXN-10657 RXN-10658 RXN-10659 RXN-10660 RXN-10661		RXN-10654 RXN-10658
|PWY-6286|	spheroidene and spheroidenone biosynthesis	FALSE	0		6	0	0	0	0	0			
|PWY-6287|	neurosporene biosynthesis	FALSE	0		5	0	0	1	0	0			RXN-8022
|PWY-6288|	zeaxanthin-&beta;-D-diglucoside biosynthesis	FALSE	0		2	0	0	0	0	0			
|PWY-6289|	petrobactin biosynthesis	FALSE	20		10	0	0	0	2	0	DHSHIKIMATE-DEHYDRO-RXN RXN-19493		
|PWY-6290|	&beta;-cubebene biosynthesis	FALSE	0		1	0	1	0	0	0			
|PWY-6291|	valencene and 7-epi-&alpha;-selinene biosynthesis	FALSE	0		2	0	2	0	0	0			
|PWY-6294|	selinene biosynthesis	FALSE	0		2	0	1	0	0	0			
|PWY-6297|	tuberonate glucoside biosynthesis	FALSE	0		2	0	2	0	0	0			
